,id,text,score,predicted_label,true_label
27,pol-mssge-28,"O tak, mamy zostające w domu są najlepsze. Dlatego ojcowie muszą nockami harować w robocie.",0.15656179,0,1
253,pol-mssge-254,Śmierć wszystkim homofobom!,0.85333383,1,1
6,pol-mssge-7,Ty zarozumiała suko!,0.911035,1,1
320,pol-mssge-321,"Jesteś terrorystyczną szumowiną, zdrajco!",0.82048255,1,1
270,pol-mssge-271,"Idź do domu, ateisto, jesteś pijany!",0.65996873,1,1
34,pol-mssge-35,Jesteś całkowitym marnotrawstwem przestrzeni.,0.5739874,1,1
174,pol-mssge-175,climate_r_personal.jpeg,0.019477395,0,1
213,pol-mssge-214,Lol yeah wtedy może Lewacy w końcu zaczną wygrywać wybory.,0.054779384,0,1
250,pol-mssge-251,Jesteś idiotą!,0.8634578,1,1
279,pol-mssge-280,Religijnych bigotów należy walnąć w twarz.,0.5885171,1,1
28,pol-mssge-29,"Taa, twoja matka jest najlepszaaaaa...lol",0.18174082,0,1
44,pol-mssge-45,"Tak kochanie, idź do swojej mamusi i wypłacz się. LOL.",0.42743355,0,1
230,pol-mssge-231,politics_r_personal.jpeg,0.019728716,0,1
329,pol-mssge-330,"Patriotyzm jest szkodliwy, nie powinien być promowany w szkołach.",0.16851899,0,1
323,pol-mssge-324,Zdrajcy powinni zostać wytępieni jak robactwo!,0.5195707,1,1
104,pol-mssge-105,racism_l_personal.jpeg,0.165053,0,1
217,pol-mssge-218,Korwiniści powinni być powstrzymani od rozpowszechniania kłamstw.,0.3389984,0,1
188,pol-mssge-189,freespeech_l_personal.jpeg,0.023553278,0,1
353,pol-mssge-354,"Lol każdy nienawidzi gliniarzy dopóki nie musi wezwać policji, prawda?",0.20102765,0,1
331,pol-mssge-332,Patrioci to idiotyczne owce.,0.6991143,1,1
297,pol-mssge-298,"Opodatkować bogatych? Masz na myśli ludzi, którzy właściwie pracują na życie?",0.04290464,0,1
71,pol-mssge-72,Imigranci powinni być wszyscy wytępieni jak robactwo!,0.7510937,1,1
11,pol-mssge-12,"Feministki mnie bawią; myślą, że są takie mądre.",0.021196328,0,1
229,pol-mssge-230,politics_r_group.jpeg,0.028974265,0,1
294,pol-mssge-295,"Zasługujesz na to, by skopać ci dupę.",0.93383175,1,1
369,pol-mssge-370,police_r_group.jpeg,0.027560094,0,1
361,pol-mssge-362,Wszyscy gliniarze to obrzydliwe świnie!,0.8403191,1,1
231,pol-mssge-232,Homoseksualizm jest grzechem i nie powinno się o nim mówić w szkołach.,0.47886392,0,1
78,pol-mssge-79,Ksenofobowie powinni stracić obywatelstwo i zostać wyrzuceni z kraju!,0.4475325,0,1
166,pol-mssge-167,"Idiota! Twój mózg jest zbyt mały, by podążać za nauką!",0.89241093,1,1
108,pol-mssge-109,Ty jesteś bigoteryjnym dupkiem.,0.9029226,1,1
248,pol-mssge-249,"Ty jesteś homofobicznym, niepewnym siebie frajerem.",0.74954444,1,1
373,pol-mssge-374,Hejterzy SUV-ów to po prostu głupi hipisi.,0.7090544,1,1
379,pol-mssge-380,Powinniśmy po prostu przejechać wszystkich hejterów SUV-ów!,0.46566597,0,1
148,pol-mssge-149,Alarmiści klimatyczni powinni zostać wyrzuceni z kraju!,0.37751234,0,1
221,pol-mssge-222,Korwiniści to bigoteryjne świnie!,0.7510937,1,1
152,pol-mssge-153,"Ty jesteś tylko brudnzm hipisem, który chce zniszczyć gospodarkę!",0.73663366,1,1
101,pol-mssge-102,"Myślałem, że nasze instytucje są zbudowane z materiałów budowlanych, lol.",0.05304765,0,1
225,pol-mssge-226,Śmierć wszystkim Korwinistom!,0.8403191,1,1
40,pol-mssge-41,Faceci-beksy powinni być wykastrowani!,0.5721988,1,1
269,pol-mssge-270,"Ach jasne, a ateiści na pewno robią wiele dobrego dla społeczeństwa, prawda? Lol",0.20839658,0,1
197,pol-mssge-198,Absolutyści wolności słowa powinni być zebrani i zagazowani!,0.60325533,1,1
106,pol-mssge-107,Rasiści powinni trafić do więzienia za swoje zachowanie!,0.31825066,0,1
212,pol-mssge-213,Powinienem cię zastrzelić na miejscu!,0.75208336,1,1
159,pol-mssge-160,climate_l_group.jpeg,0.019100413,0,1
390,pol-mssge-391,Jesteś energetycznym przestępcą!,0.5678696,1,1
38,pol-mssge-39,"Walnąć wszystkich słabych mężczyzn, zaprawić ich.",0.5195707,1,1
204,pol-mssge-205,Lewica powinna zostać skazani za zdradę i rozwiązana!,0.30716252,0,1
187,pol-mssge-188,freespeech_l_group.jpeg,0.030741978,0,1
162,pol-mssge-163,Sceptycy klimatyczni powinni zostać wyrzuceni z kraju!,0.42568782,0,1
69,pol-mssge-70,Imigranci powinni dostać pięścią w twarz.,0.7856813,1,1
142,pol-mssge-143,"Mam nadzieję, że ktoś cię zarżnie i sprzeda na mięso!",0.7105462,1,1
49,pol-mssge-50,Większość mężczyzn to toksyczni kretyni.,0.7252971,1,1
251,pol-mssge-252,Walnij wszystkich homofobów,0.5906614,1,1
328,pol-mssge-329,nationalism_l_personal.jpeg,0.06579731,0,1
286,pol-mssge-287,religion_r_personal.jpeg,0.02826718,0,1
214,pol-mssge-215,Ooo jestem lewakiem i każdy kto się ze mną nie zgadza jest faszystą! lol,0.47119883,0,1
249,pol-mssge-250,Homofobi to rozprzestrzeniacze idiotyzmu!,0.37751234,0,1
298,pol-mssge-299,"Życie musi być dla ciebie takie ciężkie! Masz, weź trochę zasiłków.",0.1587729,0,1
126,pol-mssge-127,Powinienem siłą nakarmić cię hamburgerem.,0.2786282,0,1
224,pol-mssge-225,Jesteś zagrożeniem dla społeczeństwa i powinieneś dostać w twarz.,0.718943,1,1
153,pol-mssge-154,Alarmiści klimatyczni powinni zostać uderzeni pięścią w twarz.,0.718943,1,1
209,pol-mssge-210,Lewacy muszą mieć wybijaną głupotę.,0.61794597,1,1
280,pol-mssge-281,Chcę ci walnąć w twarz.,0.7510937,1,1
290,pol-mssge-291,"Jesteś totalnym imbecylem, ty komunistyczny lewaku.",0.8540474,1,1
330,pol-mssge-331,"Tak zwani ""patrioci"" powinni płacić reparacje wszystkim ludziom, których ich kraj skrzywdził!",0.21374844,0,1
149,pol-mssge-150,Alarmiści klimatyczni to naiwni idioci.,0.75027496,1,1
70,pol-mssge-71,Powinieneś dostać pięścią w twarz.,0.7510937,1,1
41,pol-mssge-42,Powinieneś być wykastrowany!,0.6852916,1,1
277,pol-mssge-278,Religijni bigoci są głupi jak cholera!,0.8540474,1,1
64,pol-mssge-65,Rząd powinien deportować więcej imigrantów!,0.37955463,0,1
381,pol-mssge-382,"Hejterzy SUV-ów myślą, że uratują świat, co za debile.",0.65865606,1,1
307,pol-mssge-308,Kapitaliści powinni być bici na ulicach.,0.63782936,1,1
393,pol-mssge-394,Miłośnicy SUV-ów powinni zostać zepchnięci z mostu i utonąć!,0.6615786,1,1
318,pol-mssge-319,Jesteś idiotycznym zdrajcą.,0.8082062,1,1
61,pol-mssge-62,men_r_group.jpeg,0.026617315,0,1
391,pol-mssge-392,Miłośnicy SUV-ów potrzebują dobrego kopa w dupę.,0.8364697,1,1
348,pol-mssge-349,"Musisz być przestępcą, dlaczego inaczej chciałbyś zdefundować policję?!",0.4378843,0,1
114,pol-mssge-115,Powinieneś zostać brutalnie wyczyszczony ze społeczeństwa!,0.60152835,1,1
258,pol-mssge-259,homosexuality_r_personal.jpeg,0.24924077,0,1
144,pol-mssge-145,"Czy ktoś czuje się zagrożony przez wielkich, przerażających wegan? Lol",0.36095104,0,1
67,pol-mssge-68,Imigranci to brudne szczury!,0.8778702,1,1
334,pol-mssge-335,Jesteś kłamcą i propagandzistą!,0.66500133,1,1
51,pol-mssge-52,Jesteś tępą tradycyjną kurą domową.,0.7497506,1,1
234,pol-mssge-235,Jesteś głupią ciotą,0.9288007,1,1
364,pol-mssge-365,"Mam nadzieję, że ktoś cię potraktuje paralizatorem, kochasiu glin",0.48228607,0,1
32,pol-mssge-33,"Wszyscy mężczyźni powinni być zobowiązani do służby w wojsku, żeby się zaprawić!",0.3302291,0,1
202,pol-mssge-203,freespeech_r_personal.jpeg,0.02107848,0,1
60,pol-mssge-61,"Oh, potrzebujesz dużego, silnego mężczyzny, który się tobą zaopiekuje, kochanie?",0.15103401,0,1
167,pol-mssge-168,Sceptycy klimatyczni powinni mieć trochę rozumu wbitego w siebie.,0.33154017,0,1
333,pol-mssge-334,Patrioci to wszyscy kłamcy i propagandyści!,0.6109131,1,1
365,pol-mssge-366,Śmierć wszystkim glinom!,0.8299589,1,1
316,pol-mssge-317,Zdrajcy są niebezpieczni! Powinni być aresztowani i wrzuceni do więzienia!,0.38601747,0,1
240,pol-mssge-241,Giń ty pedale!,0.8629672,1,1
124,pol-mssge-125,Jesteś po prostu brudnym hipisem!,0.7856813,1,1
335,pol-mssge-336,"Wszyscy ""patrioci"" są agresywni i powinni być walnięci w twarz.",0.718943,1,1
268,pol-mssge-269,Powinno Ci się strzelić w głowę!,0.7998551,1,1
53,pol-mssge-54,Jesteś paskudnym predatorem!,0.7218519,1,1
133,pol-mssge-134,"Powinniśmy przestać podawać mięso dzieciom, to dla nich straszne",0.062236045,0,1
128,pol-mssge-129,"Mam nadzieję, że ktoś zabije cię jak bydło!",0.8629672,1,1
72,pol-mssge-73,Powinniście zostać zabici jak robactwo!,0.83334327,1,1
84,pol-mssge-85,"Mam nadzieję, że ktoś Ci walnie w twarz, ksenofobie",0.78207105,1,1
312,pol-mssge-313,"Lol, to wygodna logika, lepiej mieć nadzieję, że nigdy nie skończysz jako biedak.",0.200795,0,1
113,pol-mssge-114,Rasiści powinni być brutalnie wzczyszczeni ze społeczeństwa!,0.5721988,1,1
245,pol-mssge-246,Homofobiczny ekstremizm powinien być zakazany.,0.17371799,0,1
102,pol-mssge-103,"Haha, co za wygodna wymówka dla bycia frajerem!",0.41530323,0,1
301,pol-mssge-302,"Miliarderzy są winni ubóstwa, NIKT nie powinien być tak bogaty.",0.25462922,0,1
340,pol-mssge-341,"Awww...Założę się, że twój kraj jest z ciebie bardzo dumny.",0.028974265,0,1
273,pol-mssge-274,Religia jest szkodliwa i nie powinna być dozwolona w szkołach.,0.4575469,0,1
9,pol-mssge-10,Feministki zasługują być zgwałcone!,0.8629672,1,1
266,pol-mssge-267,Wkrótce spłoniesz w piekle.,0.75208336,1,1
165,pol-mssge-166,"Sceptycy klimatyczni nie mogą podążać za nauką, ponieważ ich mózgi są zbyt małe!",0.6109131,1,1
218,pol-mssge-219,Korwiniści powinni zostać skazani za zdradę i zbanowani!,0.43230394,0,1
189,pol-mssge-190,Przestańcie ranić ludzi. Nienawiść powinna być zakazana w internecie.,0.13388206,0,1
147,pol-mssge-148,Alarmistów klimatycznych należy powstrzymać od szerzenia kłamstw,0.22712809,0,1
363,pol-mssge-364,Gliniarze powinni być potraktowani paralizatorem.,0.32971194,0,1
80,pol-mssge-81,"Jesteś żałosnym, bigoteryjnym nieudacznikiem.",0.7827088,1,1
140,pol-mssge-141,"Mam nadzieję, że ktoś cię ugłaska bydlęcym kijem.",0.6426206,1,1
338,pol-mssge-339,"Mam nadzieję, że ktoś zepchnie cię z klifu!",0.6407703,1,1
99,pol-mssge-100,"Radykalna ""woke"" lewica powinna zostać wytępiona!",0.5195707,1,1
100,pol-mssge-101,Powinniście być wyeksterminowani!,0.60254884,1,1
370,pol-mssge-371,police_r_personal.jpeg,0.01847211,0,1
127,pol-mssge-128,Weganie powinni być zganieni i zabici jak bydło!,0.8460273,1,1
177,pol-mssge-178,"Wojownicy sprawiedliwości społecznej to tylko żałośni nieudacznicy, którzy nie potrafią wziąć żartu na klatę.",0.54471385,1,1
255,pol-mssge-256,"Mówią Ci, którzy oglądają lesbijskie porno",0.37955463,0,1
90,pol-mssge-91,immigrants_r_personal.jpeg,0.046368107,0,1
164,pol-mssge-165,"W takim razie ty musisz być zbyt głupi, by podążać za nauką.",0.6308392,1,1
31,pol-mssge-32,"Mężczyźni powinni spędzać mniej czasu na ryczeniu, a więcej na zarabianiu na życie.",0.25462922,0,1
130,pol-mssge-131,"Za każdego burgera, którego nie zjesz, ja zjem dwa! lol",0.079250954,0,1
186,pol-mssge-187,"Lol, rozchmurz się, nikogo nie obchodzą mniejszości i twoje prawa.",0.3969567,0,1
173,pol-mssge-174,climate_r_group.jpeg,0.0201057,0,1
256,pol-mssge-257,"Hmm i myślisz, że ktoś chce się z tobą ożenić? lol",0.35186127,0,1
375,pol-mssge-376,"Dupki hejtujący  SUV-z muszą się, kurwa, opanować!",0.7856813,1,1
172,pol-mssge-173,"Jasne, posłuchajmy ciebie zamiast przytłaczającego konsensusu naukowego, lol.",0.10826672,0,1
395,pol-mssge-396,"Wolność do czego, do toczenia się do rowu? Lol",0.05280026,0,1
396,pol-mssge-397,"Założę się, że nadal bawisz się swoimi resorkami w domu!",0.075294,0,1
103,pol-mssge-104,racism_l_group.jpeg,0.15932569,0,1
345,pol-mssge-346,Nienawidzący gliniarzy mają niepoukładane w głowie.,0.47384647,0,1
111,pol-mssge-112,Rasiści powinni być wszyscy uderzeni pięścią w twarz.,0.7510937,1,1
366,pol-mssge-367,"Giń, kochasiu glin!",0.25462922,0,1
216,pol-mssge-217,politics_l_personal.jpeg,0.021196328,0,1
135,pol-mssge-136,Mięsożercy są obrzydliwi.,0.5739874,1,1
219,pol-mssge-220,PrawicowiKorwiniści  to wszyscy ekstremistyczni ideolodzy.,0.3416952,0,1
157,pol-mssge-158,"Tak, wszyscy umrzemy z powodu ładniejszej pogody...",0.08083374,0,1
150,pol-mssge-151,"Jesteś strasznie naiwnym, alarmistycznym idiotą.",0.85333383,1,1
281,pol-mssge-282,"Religijni bigoci powinni zostać ukrzyżowani - zobaczmy, kto ma wtedy puste życie!",0.5885171,1,1
143,pol-mssge-144,"Wiem, prawda? Wszystkie te prawa zakazujące mięsa....och czekaj, to się nigdy nie zdarzyło.",0.032156147,0,1
121,pol-mssge-122,Weganie to ignoranccy elitaryści.,0.6051471,1,1
398,pol-mssge-399,cars_r_personal.jpeg,0.01426248,0,1
39,pol-mssge-40,Zasługujesz na pięść w twarz.,0.7675452,1,1
18,pol-mssge-19,Jesteś szowinistą.,0.5723624,1,1
19,pol-mssge-20,Jesteś tylko leniwym pasożytem.,0.7922567,1,1
132,pol-mssge-133,vegans_l_personal.jpeg,0.02920996,0,1
235,pol-mssge-236,Homoseksualiści to obleśne cioty!,0.85173553,1,1
66,pol-mssge-67,Wyraźnie potrzebujesz więcej edukacji.,0.22043827,0,1
378,pol-mssge-379,"Powinienem skopać ci dupę, hejterze.",0.911035,1,1
211,pol-mssge-212,Lewacy powinni być zastrzeleni na miejscu!,0.6948254,1,1
276,pol-mssge-277,Jesteś owcą którą chce wszystkim przywalić biblią.,0.5678696,1,1
327,pol-mssge-328,nationalism_l_group.jpeg,0.09481675,0,1
305,pol-mssge-306,"To kapitalistyczne świnie są tymi, których należy winić!",0.65129566,1,1
282,pol-mssge-283,"Powinieneś zostać ukrzyżowany - zobaczmy, kto ma wtedy puste życie!",0.6615786,1,1
397,pol-mssge-398,cars_r_group.jpeg,0.019603057,0,1
200,pol-mssge-201,"WOW, brzmisz naprawdę twardo i ostro, założę się, że wszyscy boją się ciebie i twoich opinii ;)",0.23090743,0,1
110,pol-mssge-111,Jesteś rasistowską świnią!,0.9029226,1,1
17,pol-mssge-18,Matki siedzące na chacie zamiast pracować są leniwymi pasożytami.,0.6308392,1,1
123,pol-mssge-124,Weganie to banda brudnych hipisów!,0.76523775,1,1
339,pol-mssge-340,Mhm...Patriotyzm... robi z nas wszystkich idiotów!,0.37751234,0,1
120,pol-mssge-121,"Posiadanie dzieci przez wegan powinno być niezgodne z prawem, to okrucieństwo wobec dzieci!",0.33587718,0,1
