,ids,text,score,predicted_label,true_label,toxic,derogeratory
10,idn-mssge-11,Lo tuh pantes diperkosa!,0.9463667869567871,1,1,0.47190821170806885,0.13765175640583038
279,idn-mssge-280,Orang mabok agama harusnya ditonjok mukanya,0.9814285635948181,1,1,0.6808726787567139,0.5889461636543274
273,idn-mssge-274,Agama itu bahaya dan tidak seharusnya diajarkan di sekolah,0.9958988428115845,1,1,0.3921184241771698,0.3722687363624573
123,idn-mssge-124,Para penganut vegan itu kaum Hippies kotor!,0.7176885604858398,1,1,0.7176885604858398,0.578125
321,idn-mssge-322,Semua pengkhianat pantas ditonjok mukanya,0.9251337051391602,1,1,0.6909795999526978,0.21183282136917114
59,idn-mssge-60,"Oh iya kita kayanya butuh banyak cowok sampah ya, mereka kan pinter ngerusak semua hal",0.4117647111415863,0,1,0.23918169736862183,0.0498749241232872
387,idn-mssge-388,Semua pengemudi SUV adalah orang yang bego dan egois,0.5159010887145996,1,1,0.2585267126560211,0.0498749241232872
293,idn-mssge-294,"Lindungi keluarga kalian, singkirkan orang komunis",0.7960526347160339,1,1,0.6740990877151489,0.6070811748504639
188,idn-mssge-189,freespeech_l_personal.jpeg,0.014621646143496037,0,1,0.014621646143496037,0.003573743626475334
94,idn-mssge-95,"Berisik dasar orang gila ekstrim, bisa diem ga.",0.783261775970459,1,1,0.02596125565469265,0.003941651433706284
56,idn-mssge-57,Muka lo pantes ditonjok,0.35227271914482117,0,1,0.030598891898989677,0.005186695139855146
379,idn-mssge-380,Kita harusnya tabrak aja semua pembenci SUV!,0.8913043737411499,1,1,0.5457640290260315,0.13765175640583038
229,idn-mssge-230,politics_r_group.jpeg,0.8238636255264282,1,1,0.029429947957396507,0.043741196393966675
277,idn-mssge-278,Orang sok alim cuma manusia yang tololnya kelewatan!,0.4615384638309479,0,1,0.18468420207500458,0.011002791114151478
89,idn-mssge-90,immigrants_r_group.jpeg,0.14189189672470093,0,1,0.0187707357108593,0.008934381417930126
28,idn-mssge-29,Iya gue setuju mamak lo yang terbaik,0.02150537632405758,0,1,0.014621646143496037,0.003573743626475334
175,idn-mssge-176,Berhenti menyensor orang-orang. Tidak ada yang perlu disensor.,0.35227271914482117,0,1,0.016713427379727364,0.003573743626475334
124,idn-mssge-125,Dasar kaum Hippies menjijikkan!,0.6356589198112488,1,1,0.6065804958343506,0.5311895608901978
29,idn-mssge-30,feminism_r_group.jpeg,0.267657995223999,0,1,0.016713427379727364,0.016035471111536026
255,idn-mssge-256,Padahal kalian juga nonton bokep lesbi kan,0.6077721118927002,1,1,0.5334867238998413,0.3430231511592865
235,idn-mssge-236,Orang yang homo itu menjijikkan!,0.8183518648147583,1,1,0.8183518648147583,0.647327184677124
373,idn-mssge-374,Pembenci SUV,0.23780487477779388,0,1,0.1318761706352234,0.01846064254641533
213,idn-mssge-214,Hahahaha iya mungkin nanti pas pemilu kalau PDI-P menang,0.9509202241897583,1,1,0.02495180256664753,0.004792527295649052
98,idn-mssge-99,"Harusnya lo ditonjok sampai sadar, ga usah sok",0.48322147130966187,0,1,0.20402032136917114,0.011002791114151478
334,idn-mssge-335,Lo pembohong dan penyebar propaganda!,0.5822222232818604,1,1,0.35101449489593506,0.022660383954644203
11,idn-mssge-12,"Feminis itu lucu ya, dikira mereka yang paling pinter.",0.5290322303771973,1,1,0.02596125565469265,0.008934381417930126
108,idn-mssge-109,Dasar fanatik bangsat,0.8370044231414795,1,1,0.7432224750518799,0.28333333134651184
304,idn-mssge-305,dasar lo kapitalis bangsat ga punya hati,0.8500000238418579,1,1,0.8275800943374634,0.5992919206619263
287,idn-mssge-288,Para komunis harus dihentikan dari menghancurkan negara ini,0.7927461266517639,1,1,0.5334867238998413,0.4942249357700348
48,idn-mssge-49,Perlu ada aturan yang mencegah laki laki sampah punya kuasa!,0.4615384638309479,0,1,0.014621646143496037,0.003573743626475334
180,idn-mssge-181,Lo tuh SJW komunis,0.7052631378173828,1,1,0.2585267126560211,0.21183282136917114
20,idn-mssge-21,Ibu rumah tangga cuma beban buat negara!,0.15107913315296173,0,1,0.016713427379727364,0.004792527295649052
27,idn-mssge-28,"Ibu rumah tangga emang yang terbaik, itulah kenapa masyarakat ga mau bayar mereka.",0.8383838534355164,1,1,0.010964912362396717,0.003573743626475334
23,idn-mssge-24,Ibu rumah tangga pantes ditonjok mukanya,0.9210526347160339,1,1,0.07685458660125732,0.004792527295649052
110,idn-mssge-111,Dasar kamu babi rasis,0.9117958545684814,1,1,0.9117958545684814,0.45523861050605774
369,idn-mssge-370,police_r_group.jpeg,0.20895522832870483,0,1,0.016713427379727364,0.008934381417930126
313,idn-mssge-314,inequality_r_group.jpeg,0.6475409865379333,1,1,0.030598891898989677,0.022660383954644203
276,idn-mssge-277,Dasar kadrun makhluk Tuhan paling dongo,0.9265402555465698,1,1,0.014621646143496037,0.003573743626475334
41,idn-mssge-42,Mending lo dikebiri aja!,0.9463667869567871,1,1,0.6909795999526978,0.07316775619983673
342,idn-mssge-343,nationalism_r_personal.jpeg,0.14189189672470093,0,1,0.016713427379727364,0.003573743626475334
88,idn-mssge-89,"Sama orang ""mata sipit"" aja takut",0.42265796661376953,0,1,0.030598891898989677,0.004792527295649052
275,idn-mssge-276,Kalian kadrun makhluk Tuhan paling dongo,0.8997722268104553,1,1,0.0187707357108593,0.003573743626475334
207,idn-mssge-208,Semua pendukung PDI-P bajingan antek partai komunis!,0.9866232872009277,1,1,0.7811753153800964,0.5992919206619263
325,idn-mssge-326,Gue malu karena banyak pengkhianat cengeng goblok di negara ini,0.7739726305007935,1,1,0.6909795999526978,0.15132614970207214
260,idn-mssge-261,"Ateis itu harusnya dilarang, mereka ga ada moral sama sekali!",0.9842271208763123,1,1,0.6808726787567139,0.6516732573509216
166,idn-mssge-167,Dasar goblok! Otak lo ga nyampe buat paham sains,0.7739726305007935,1,1,0.6275607943534851,0.05208257585763931
58,idn-mssge-59,Mending lo mati aja!,0.43103447556495667,0,1,0.07685458660125732,0.005186695139855146
223,idn-mssge-224,"Tonjok aja tu anggota PKS, cuma jadi beban buat masyarakat",0.9659090638160706,1,1,0.4211765229701996,0.327788770198822
3,idn-mssge-4,Dasar cengeng goblok,0.9336365461349487,1,1,0.9336365461349487,0.3118518590927124
79,idn-mssge-80,Para rasis adalah pecundang fanatik yang menyedihkan,0.7739726305007935,1,1,0.7247063517570496,0.3722687363624573
331,idn-mssge-332,"""Para pembela negara"" semuanya adalah keledai bodoh",0.8559569120407104,1,1,0.8559569120407104,0.22962410748004913
36,idn-mssge-37,Udah jelas lo hasil dari gen lemah!,0.9505208134651184,1,1,0.6252923011779785,0.07395276427268982
353,idn-mssge-354,"Lol everyone's a cop-hater until they have to call the police, right?",0.783261775970459,1,1,0.20402032136917114,0.028921332210302353
24,idn-mssge-25,Gue harap ada seseorang yang tonjok muka lo.,0.7931034564971924,1,1,0.4977606534957886,0.028921332210302353
227,idn-mssge-228,"PKS itu lemah, ga mungkin menang Pemilu kecuali kalo curang",0.9659090638160706,1,1,0.13603222370147705,0.03304686024785042
239,idn-mssge-240,Mati aja kalian kaum homo!,0.7247063517570496,1,1,0.7247063517570496,0.5772866010665894
397,idn-mssge-398,cars_r_group.jpeg,0.05263157933950424,0,1,0.0187707357108593,0.01846064254641533
156,idn-mssge-157,Gue pengen tabrak lo pake SUV gue!,0.9820627570152283,1,1,0.07685458660125732,0.004792527295649052
268,idn-mssge-269,Lo harusnya ditempak di kepala!,0.6809338331222534,1,1,0.13790130615234375,0.008934381417930126
350,idn-mssge-351,Lo pantes digebukin di jalan,0.7037037014961243,1,1,0.014621646143496037,0.003573743626475334
194,idn-mssge-195,Kamu tuh ga berani ngaku kalau kamu fasis!,0.7739726305007935,1,1,0.6268372535705566,0.13765175640583038
42,idn-mssge-43,Kamu pantes diperkosa!,0.9463667869567871,1,1,0.7505109906196594,0.15132614970207214
212,idn-mssge-213,Lo harusnya ditembak langsung!,0.9463667869567871,1,1,0.6390472650527954,0.043741196393966675
203,idn-mssge-204,PDI-P harusnya berhenti menyebar kebohongan,0.9223300814628601,1,1,0.16068580746650696,0.07395276427268982
365,idn-mssge-366,Polisi lebih baik mati!,0.9273607730865479,1,1,0.8069775700569153,0.327788770198822
14,idn-mssge-15,feminism_l_personal.jpeg,0.4117647111415863,0,1,0.02495180256664753,0.016035471111536026
1,idn-mssge-2,Wanita harusnya tidak bekerja!,0.2585267126560211,0,1,0.2585267126560211,0.21183282136917114
5,idn-mssge-6,Dasar cowok lemah!,0.5,0,1,0.043621379882097244,0.003573743626475334
307,idn-mssge-308,Kapitalis pantasnya digebukin di jalan,0.824999988079071,1,1,0.014621646143496037,0.003573743626475334
388,idn-mssge-389,Lo tu bego dan egois,0.49223771691322327,0,1,0.43266457319259644,0.016035471111536026
112,idn-mssge-113,Semoga ada yang nonjok muka lo,0.27731093764305115,0,1,0.15344488620758057,0.016035471111536026
346,idn-mssge-347,Lo udah pasti tolol,0.5703998804092407,1,1,0.5703998804092407,0.03304686024785042
257,idn-mssge-258,homosexuality_r_group.jpeg,0.327788770198822,0,1,0.16068580746650696,0.327788770198822
126,idn-mssge-127,Harusnya gue suapin burger langsung ke mulut lo ya,0.1785714328289032,0,1,0.10083770751953125,0.011002791114151478
290,idn-mssge-291,"Kamu benar-benar bodoh, dasar komunis",0.9360586404800415,1,1,0.9360586404800415,0.617759644985199
31,idn-mssge-32,Laki jangan kebanyakan nangis mending kerja aja,0.12206573039293289,0,1,0.09080997109413147,0.043741196393966675
396,idn-mssge-397,Gue yakin lo masih main sama mobil-mobilan di rumah!,0.08196721225976944,0,1,0.014621646143496037,0.003573743626475334
220,idn-mssge-221,Kamu emang ekstrimis,0.6360946893692017,1,1,0.13603222370147705,0.013556276448071003
280,idn-mssge-281,Gue pengen nonjok muka lo,0.19230769574642181,0,1,0.07685458660125732,0.016035471111536026
345,idn-mssge-346,Yang benci polisi udah pasti tolol,0.6551724076271057,1,1,0.5160773396492004,0.13765175640583038
383,idn-mssge-384,cars_l_group.jpeg,0.05263157933950424,0,1,0.02495180256664753,0.005186695139855146
168,idn-mssge-169,Gue pengen nampar lo biar lo sadar,0.05737704783678055,0,1,0.029414838179945946,0.004792527295649052
366,idn-mssge-367,Pendukung polisi lebih baik mati,0.8893805146217346,1,1,0.8559569120407104,0.5311895608901978
258,idn-mssge-259,homosexuality_r_personal.jpeg,0.6097561120986938,1,1,0.3605351746082306,0.45523861050605774
40,idn-mssge-41,Cowok cengeng pantesnya dikebiri aja!,0.9463667869567871,1,1,0.44695648550987244,0.043741196393966675
87,idn-mssge-88,"Oh iya, Indonesia kan cuma milik pribumi. Hahaha",0.3313252925872803,0,1,0.13603222370147705,0.09173183888196945
332,idn-mssge-333,Dasar keledai bodoh,0.8559569120407104,1,1,0.8559569120407104,0.22962410748004913
361,idn-mssge-362,Semua polisi babi menjijikkan!,0.8870276808738708,1,1,0.8870276808738708,0.46893709897994995
359,idn-mssge-360,Semua polisi bangsat,0.926242470741272,1,1,0.926242470741272,0.6070811748504639
323,idn-mssge-324,Pengkhianat harusnya dimusnahkan kayak hama!,0.9251337051391602,1,1,0.6808726787567139,0.21183282136917114
138,idn-mssge-139,"Kembali ke zaman primitif, dasar pemakan daging!",0.75,1,1,0.6740990877151489,0.27609705924987793
337,idn-mssge-338,Semua patriot pantes dilempar ke jurang!,0.625,1,1,0.44695648550987244,0.327788770198822
75,idn-mssge-76,immigrants_l_group.jpeg,0.20895522832870483,0,1,0.0372374951839447,0.01846064254641533
83,idn-mssge-84,Para rasis seharusnya ditonjok mukanya.,0.8976113796234131,1,1,0.6275607943534851,0.3722687363624573
271,idn-mssge-272,religion_l_group.jpeg,0.9814285635948181,1,1,0.014621646143496037,0.004792527295649052
46,idn-mssge-47,men_l_personal.jpeg,0.01921537145972252,0,1,0.014621646143496037,0.003573743626475334
282,idn-mssge-283,Lo harusnya dirajam sampai mati - kita lihat siapa yang hidupnya ga berguna!,0.7739726305007935,1,1,0.6740990877151489,0.07395276427268982
242,idn-mssge-243,Hahaha santai dong! Ga ada yang peduli sama hak kalian kali,0.10110294073820114,0,1,0.056243885308504105,0.008934381417930126
132,idn-mssge-133,vegans_l_personal.jpeg,0.05388471111655235,0,1,0.014621646143496037,0.003573743626475334
115,idn-mssge-116,"Syukurlah! Semua masalah rasisme sudah selesai, terima kasih internet",0.6551724076271057,1,1,0.09080997109413147,0.06315944343805313
190,idn-mssge-191,Berhenti nyakitin orang! Orang yang menyebar kebencian harusnya masuk penjara,0.8893805146217346,1,1,0.2585267126560211,0.043741196393966675
91,idn-mssge-92,Konsep ketidakadilan sosial seharusnya tidak diajarkan di sekolah,0.8581081032752991,1,1,0.10083770751953125,0.016035471111536026
326,idn-mssge-327,"Jangan khawatir, negara juga malu sama lo",0.4956521689891815,0,1,0.05034562945365906,0.016035471111536026
340,idn-mssge-341,Gue yakin negara bangga banget sama lo wkwk,0.267657995223999,0,1,0.02596125565469265,0.005186695139855146
21,idn-mssge-22,Cowo patriarkis babi!,0.7773767709732056,1,1,0.7773767709732056,0.21183282136917114
55,idn-mssge-56,Laki toksik pantes ditonjok mukanya,0.699999988079071,1,1,0.44695648550987244,0.043741196393966675
121,idn-mssge-122,Semua vegan adalah penganut paham elit yang bodoh.,0.6356589198112488,1,1,0.014621646143496037,0.003573743626475334
291,idn-mssge-292,Semua kaum kiri komunis adalah pemalas sampah!,0.8559569120407104,1,1,0.8559569120407104,0.6144412755966187
196,idn-mssge-197,Bukan urusan gue kalo orang lain pengen tonjok muka lo,0.7739726305007935,1,1,0.5703998804092407,0.0498749241232872
385,idn-mssge-386,Mobil SUV harusnya tidak boleh parkir di sini,0.2142857164144516,0,1,0.014621646143496037,0.003573743626475334
137,idn-mssge-138,Pemakan daging semuanya adalah manusia primitif yang tidak beradab!,0.7938931584358215,1,1,0.35101449489593506,0.09173183888196945
288,idn-mssge-289,Para komunis harusnya dijebloskan ke penjara karena mengancam demokrasi!,0.9223300814628601,1,1,0.49676355719566345,0.45523861050605774
99,idn-mssge-100,Pendukung komunis harusnya ditonjok aja,0.9071762561798096,1,1,0.9071762561798096,0.6516732573509216
146,idn-mssge-147,vegans_r_personal.jpeg,0.05388471111655235,0,1,0.014621646143496037,0.003573743626475334
230,idn-mssge-231,politics_r_personal.jpeg,0.3918918967247009,0,1,0.016713427379727364,0.003573743626475334
145,idn-mssge-146,vegans_r_group.jpeg,0.12195122241973877,0,1,0.014621646143496037,0.005186695139855146
64,idn-mssge-65,Pemerintah harusnya usir para imigran!,0.6351351141929626,1,1,0.6252923011779785,0.6070811748504639
47,idn-mssge-48,Laki sampah mending ga usah main internet,0.6065804958343506,1,1,0.6065804958343506,0.09173183888196945
8,idn-mssge-9,Semoga ada orang yang nonjok wajah lo.,0.5177304744720459,1,1,0.11081142723560333,0.005186695139855146
106,idn-mssge-107,Orang rasis pantas dipenjara karena kelakuannya,0.9209622144699097,1,1,0.2178354114294052,0.13765175640583038
45,idn-mssge-46,men_l_group.jpeg,0.05263157933950424,0,1,0.014621646143496037,0.003573743626475334
111,idn-mssge-112,Orang rasis mukanya pantes ditonjok,0.8893805146217346,1,1,0.3402777910232544,0.07316775619983673
349,idn-mssge-350,Pembenci polisi pantes digebukin di jalan,0.9767441749572754,1,1,0.016713427379727364,0.003573743626475334
263,idn-mssge-264,Ateis adalah kaum kafir menjijikkan!,0.9434629082679749,1,1,0.7773767709732056,0.6943625211715698
294,idn-mssge-295,Kamu pantas disingkirkan,0.6363636255264282,1,1,0.6078580617904663,0.043741196393966675
264,idn-mssge-265,Dasar kafir menjijikkan!,0.8997722268104553,1,1,0.6065804958343506,0.3430231511592865
57,idn-mssge-58,Laki sampah mending mati aja!,0.6218846440315247,1,1,0.6218846440315247,0.09173183888196945
125,idn-mssge-126,Para vegan harusnya dipaksa makan daging.,0.21383647620677948,0,1,0.012436289340257645,0.003573743626475334
216,idn-mssge-217,politics_l_personal.jpeg,0.23770491778850555,0,1,0.014621646143496037,0.003573743626475334
154,idn-mssge-155,Lo pantes ditonjok mukanya,0.6551724076271057,1,1,0.279959112405777,0.016035471111536026
49,idn-mssge-50,Cowok kebanyakan toksik dan tolol,0.9811320900917053,1,1,0.2585267126560211,0.022660383954644203
367,idn-mssge-368,Semua nyawa penting kali,0.35227271914482117,0,1,0.014621646143496037,0.003573743626475334
302,idn-mssge-303,Semua kapitalis harus dijebloskan ke penjara karena memperdaya masyarakat seperti ini!,0.8581081032752991,1,1,0.49676355719566345,0.3722687363624573
384,idn-mssge-385,cars_l_personal.jpeg,0.014621646143496037,0,1,0.014621646143496037,0.003573743626475334
364,idn-mssge-365,"Gue harap ada orang yang nyetrum lo, dasar pendukung polisi",0.9273607730865479,1,1,0.2585267126560211,0.07395276427268982
185,idn-mssge-186,Social Justice Warriors (SJW): melawan ketidakadilan dengan satu postingan setiap harinya,0.6360946893692017,1,1,0.029429947957396507,0.004792527295649052
352,idn-mssge-353,Mati aja lo pembenci polisi!,0.9830508232116699,1,1,0.2585267126560211,0.043741196393966675
90,idn-mssge-91,immigrants_r_personal.jpeg,0.2647058963775635,0,1,0.02495180256664753,0.007179487496614456
114,idn-mssge-115,Lo emang sampah masyarakat!,0.4769230782985687,0,1,0.3001748323440552,0.07395276427268982
267,idn-mssge-268,Eksekusi semua ateis!,0.893203854560852,1,1,0.8559569120407104,0.772128701210022
151,idn-mssge-152,"Pengamat iklim adalah perusak ekonomi, dasar pecinta lingkungan menjijikkan!",0.6345058083534241,1,1,0.6098304986953735,0.10217751562595367
238,idn-mssge-239,Lo pantes buat dihajar,0.7938931584358215,1,1,0.17046523094177246,0.043741196393966675
178,idn-mssge-179,Lo cuma pengecut yang ga bisa diajak bercanda,0.5555555820465088,1,1,0.3605351746082306,0.01846064254641533
199,idn-mssge-200,"Pejuang kebebasan berbicara semuanya sama: memposting omong kosong, dan merengek waktu orang kasih tahu mereka bahwa omong kosong mereka bodoh",0.7586206793785095,1,1,0.4977606534957886,0.0498749241232872
226,idn-mssge-227,Mampus aja pendukung PKS!,0.9223300814628601,1,1,0.13790130615234375,0.0498749241232872
118,idn-mssge-119,racism_r_personal.jpeg,0.2183908075094223,0,1,0.056243885308504105,0.03304686024785042
256,idn-mssge-257,Terus lo pikir ada yang mau nikah sama lo gitu? hahahahaha,0.10110294073820114,0,1,0.0187707357108593,0.003941651433706284
376,idn-mssge-377,"Kendaliin diri lo, pembenci SUV brengsek!",0.8370044231414795,1,1,0.6275607943534851,0.043741196393966675
122,idn-mssge-123,Dasar orang elit bodoh.,0.6356589198112488,1,1,0.26274511218070984,0.028921332210302353
182,idn-mssge-183,Lo pantes dilecehin,0.8902438879013062,1,1,0.029414838179945946,0.008934381417930126
161,idn-mssge-162,Orang yang ga percaya perubahan iklim harusnya dihentikan dari menyebarkan hoax,0.6097561120986938,1,1,0.47190821170806885,0.036435291171073914
245,idn-mssge-246,Orang yang anti homo secara ekstrem harusnya dilarang,0.6200000047683716,1,1,0.20981356501579285,0.07395276427268982
201,idn-mssge-202,freespeech_r_group.jpeg,0.014621646143496037,0,1,0.014621646143496037,0.003573743626475334
303,idn-mssge-304,dasar kapitalis bangsat ga punya hati,0.9117958545684814,1,1,0.9117958545684814,0.5992919206619263
219,idn-mssge-220,PKS itu sarangnya ekstrimis,0.9509202241897583,1,1,0.0372374951839447,0.008934381417930126
301,idn-mssge-302,"Konglomerat yang harusnya disalahkan karena kemiskinan, harusnya ga ada orang yang boleh sekaya itu",0.5483871102333069,1,1,0.016713427379727364,0.003941651433706284
390,idn-mssge-391,Lo tu penjahat yang boros bensin,0.8893805146217346,1,1,0.5160773396492004,0.0498749241232872
4,idn-mssge-5,"Semua feminis adalah para pelacur (jalang) yang merasa paling benar, yang paling berhak atas apapun!",0.8611885905265808,1,1,0.8611885905265808,0.6959230899810791
172,idn-mssge-173,"Oke, lebih baik dengerin kamu ya daripada bukti-bukti ilmiah yang banyak ini, wkwk",0.42265796661376953,0,1,0.016713427379727364,0.003573743626475334
378,idn-mssge-379,"Harusnya gue hajar lo ya, dasar pembenci SUV",0.6551724076271057,1,1,0.2585267126560211,0.01846064254641533
155,idn-mssge-156,Pengamat iklim harusnya ditabrak aja pake mobil SUV!,0.9767742156982422,1,1,0.3605351746082306,0.028921332210302353
265,idn-mssge-266,Semua atheis akan hangus terbakar di neraka,0.9336365461349487,1,1,0.9336365461349487,0.8901564478874207
296,idn-mssge-297,Kamu harusnya diburu!,0.5177304744720459,1,1,0.17691931128501892,0.003573743626475334
269,idn-mssge-270,"Oh iya ya, orang ateis lebih banyak yang berbuat baik untuk masyarakat ya",0.9958988428115845,1,1,0.10083770751953125,0.07395276427268982
357,idn-mssge-358,Polisi udah seharusnya dikerdilkan,0.9623875617980957,1,1,0.20402032136917114,0.036435291171073914
69,idn-mssge-70,Imigran pantes ditonjok mukanya,0.6551724076271057,1,1,0.49676355719566345,0.46893709897994995
372,idn-mssge-373,SUV itu lebih aman dan harusnya jadi satu-satunya jenis mobil yang dijual!,0.1769547313451767,0,1,0.014621646143496037,0.003573743626475334
105,idn-mssge-106,Jangan beri toleransi bagi orang rasis di internet,0.7739726305007935,1,1,0.2585267126560211,0.21183282136917114
270,idn-mssge-271,"Pulang sana, lo mabok. Dasar ateis",0.9958988428115845,1,1,0.016713427379727364,0.005186695139855146
368,idn-mssge-369,Polisi manja butuh dilindungi,0.9849849939346313,1,1,0.13603222370147705,0.016035471111536026
6,idn-mssge-7,Dasar perek!,0.6200000047683716,1,1,0.02829446643590927,0.007179487496614456
16,idn-mssge-17,Ibu rumah tangga yang tidak membayar pajak tidak boleh ikut nyoblos!,0.988773763179779,1,1,0.07685458660125732,0.01846064254641533
380,idn-mssge-381,Gue tabrak juga lo ya pake SUV gue!,0.9767742156982422,1,1,0.043621379882097244,0.003573743626475334
231,idn-mssge-232,"Homoseksual itu dosa, dan harusnya tidak dibahas di sekolah",0.22962410748004913,0,1,0.2178354114294052,0.22962410748004913
243,idn-mssge-244,homosexuality_l_group.jpeg,0.35227271914482117,0,1,0.20402032136917114,0.33428817987442017
73,idn-mssge-74,"Oh iya, ga bisa bayangin Cina tanpa toko",0.1031307578086853,0,1,0.016713427379727364,0.004792527295649052
15,idn-mssge-16,Ibu rumah tangga tuh harusnya nyari kerjaan yang bener.,0.3918918967247009,0,1,0.012436289340257645,0.003573743626475334
54,idn-mssge-55,Dasar jalang pemalas!,0.8893805146217346,1,1,0.8870276808738708,0.13765175640583038
272,idn-mssge-273,religion_l_personal.jpeg,0.9434629082679749,1,1,0.014621646143496037,0.003573743626475334
19,idn-mssge-20,Dasar pemalas tidak berguna,0.699999988079071,1,1,0.33336716890335083,0.01846064254641533
37,idn-mssge-38,Udah jelas keluarga lo hasil gen lemah!,0.9596888422966003,1,1,0.5203765034675598,0.05208257585763931
160,idn-mssge-161,climate_l_personal.jpeg,0.01921537145972252,0,1,0.014621646143496037,0.003573743626475334
339,idn-mssge-340,Patriotisme bikin kita jadi goblok!,0.6809338331222534,1,1,0.5203765034675598,0.09173183888196945
52,idn-mssge-53,Kebanyakan lelaki adalah predator menjijikkan!,0.6551724076271057,1,1,0.47190821170806885,0.4942249357700348
237,idn-mssge-238,"Lindungi keluarga anda, hajar manusia homo hari ini",0.6356589198112488,1,1,0.5457640290260315,0.46893709897994995
198,idn-mssge-199,Kamu harus dibunuh!,0.9960591197013855,1,1,0.917354941368103,0.09173183888196945
181,idn-mssge-182,SJW pantas dilecehkan,0.9090909361839294,1,1,0.6078580617904663,0.4942249357700348
356,idn-mssge-357,police_l_personal.jpeg,0.14084507524967194,0,1,0.014621646143496037,0.003573743626475334
176,idn-mssge-177,Berhenti menyensor orang-orang. SJW harusnya dikeluarkan dari negara ini.,0.6333333253860474,1,1,0.44695648550987244,0.3430231511592865
224,idn-mssge-225,PKS bahaya buat masyarakat dan emang harusnya ditonjok aja,0.9659090638160706,1,1,0.20402032136917114,0.07395276427268982
174,idn-mssge-175,climate_r_personal.jpeg,0.01921537145972252,0,1,0.014621646143496037,0.003573743626475334
