,id,text,score_max,predicted_label_max,score_hate,scores_harassment,true_label
294,idn-mssge-295,Kamu pantas disingkirkan,False,1,0.0073282952918689295,0.3397866052385764,1
274,idn-mssge-275,Orang beragama tidak berakal dan ga boleh ikut nyoblos!,True,1,0.6966016902294995,0.6528462926577168,1
64,idn-mssge-65,Pemerintah harusnya usir para imigran!,True,1,0.5686255832166083,0.7389443516236207,1
229,idn-mssge-230,politics_r_group.jpeg,False,1,0.00010242063784298284,0.0005700198491106524,1
331,idn-mssge-332,"""Para pembela negara"" semuanya adalah keledai bodoh",True,1,0.10431916567278918,0.6444906400066458,1
256,idn-mssge-257,Terus lo pikir ada yang mau nikah sama lo gitu? hahahahaha,False,1,0.001295188511730922,0.02029644800977978,1
287,idn-mssge-288,Para komunis harus dihentikan dari menghancurkan negara ini,False,1,0.008372647593679922,0.02760290527490055,1
74,idn-mssge-75,"Hobi amat belain orang Cina, komunis lu ya?",False,1,0.008191143744069547,0.027361015261177714,1
390,idn-mssge-391,Lo tu penjahat yang boros bensin,True,1,0.008396921893694561,0.4004811369969907,1
134,idn-mssge-135,Pemakan daging harusnya dituntut karena pembunuhan!,True,1,0.008256640691651287,0.14310935136395012,1
26,idn-mssge-27,Gue harap ada orang bakar rumah lo trus lo mati aja!,True,1,0.03569038456631121,0.6449785780771502,1
209,idn-mssge-210,Pendukung PDI-P kayanya perlu disadarin biar ga jadi orang goblok,False,1,0.007904976985572408,0.058834722695778,1
236,idn-mssge-237,Dasar homo menjijikkan!,True,1,0.5715339818343715,0.6511133681324714,1
188,idn-mssge-189,freespeech_l_personal.jpeg,False,1,0.00010322310367548195,0.0005502683110505684,1
147,idn-mssge-148,Pengamat iklim harusnya dihentikan dari menyebarkan hoax,False,1,0.007160091328221942,0.01937662503393792,1
127,idn-mssge-128,Semua vegan harusnya dibantai kaya hewan ternak!,True,1,0.36273840452764106,0.6534204723241982,1
159,idn-mssge-160,climate_l_group.jpeg,False,1,1.8522574326531083e-05,2.653023768982879e-05,1
337,idn-mssge-338,Semua patriot pantes dilempar ke jurang!,False,1,0.035283664235328575,0.1405219215101674,1
362,idn-mssge-363,Dasar babi menjijikkan!,False,1,0.008059075921787569,0.1978706221051554,1
116,idn-mssge-117,Wow baru tau gue kalo lo ahli rasisme,True,1,0.10515994648991096,0.3993677597449869,1
77,idn-mssge-78,Orang rasis seharusnya ga boleh ada di internet,True,1,0.44263687783016203,0.6429316942415718,1
41,idn-mssge-42,Mending lo dikebiri aja!,False,1,0.007165642980655098,0.00931199284235665,1
25,idn-mssge-26,Udah sepantasnya ibu rumah tangga mati terbakar di rumahnya!,True,1,0.020014272424073432,0.19662778985384627,1
166,idn-mssge-167,Dasar goblok! Otak lo ga nyampe buat paham sains,False,1,0.007564006849299171,0.1078038521516278,1
68,idn-mssge-69,Dasar lo imigran kotor!,True,1,0.5654372475494933,0.7221578892549488,1
271,idn-mssge-272,religion_l_group.jpeg,False,1,0.00010322310367548195,9.253848866495987e-05,1
37,idn-mssge-38,Udah jelas keluarga lo hasil gen lemah!,True,1,0.18375983964170992,0.5256545516443634,1
189,idn-mssge-190,Berhenti nyakitin orang! Kebencian harusnya dilarang di internet!,False,1,0.007631442579421641,0.020055626622902778,1
163,idn-mssge-164,Orang yang ga percaya perubahan iklim terlalu bodoh untuk memahami sains,True,1,0.020464604714029076,0.5683884645121886,1
269,idn-mssge-270,"Oh iya ya, orang ateis lebih banyak yang berbuat baik untuk masyarakat ya",False,1,0.0072428153336524855,0.00896016212966676,1
98,idn-mssge-99,"Harusnya lo ditonjok sampai sadar, ga usah sok",True,1,0.020186922400393777,0.4005243518354442,1
52,idn-mssge-53,Kebanyakan lelaki adalah predator menjijikkan!,True,1,0.7000128635078331,0.8031941765112449,1
176,idn-mssge-177,Berhenti menyensor orang-orang. SJW harusnya dikeluarkan dari negara ini.,False,1,0.08677314489218452,0.1999582910615562,1
158,idn-mssge-159,Aw ada yang takut keringetan nih,False,1,6.10885510164857e-06,3.682979260160596e-05,1
198,idn-mssge-199,Kamu harus dibunuh!,True,1,0.01365645259236499,0.5231895264751878,1
173,idn-mssge-174,climate_r_group.jpeg,False,1,1.609308249869283e-05,2.305067219931397e-05,1
363,idn-mssge-364,Semua polisi harusnya disetrum,False,1,0.021050217847341044,0.05565184873787917,1
182,idn-mssge-183,Lo pantes dilecehin,False,1,0.007366107583979079,0.009073652544174611,1
91,idn-mssge-92,Konsep ketidakadilan sosial seharusnya tidak diajarkan di sekolah,False,1,0.013449375838619647,0.028027186258886613,1
157,idn-mssge-158,"Wah iya ya, kita semua bakal mati gara-gara cuacanya lebih bagus",False,1,0.007566949938965416,0.040418004705268636,1
225,idn-mssge-226,Semoga pendukung PKS pada mampus!,False,1,0.007704825597769107,0.027310726621173648,1
5,idn-mssge-6,Dasar cowok lemah!,True,1,0.5703999829546299,0.6472242920493639,1
54,idn-mssge-55,Dasar jalang pemalas!,False,1,0.007496666529635277,0.33956314296403795,1
104,idn-mssge-105,racism_l_personal.jpeg,False,1,0.035779852911316405,0.02871759449730944,1
83,idn-mssge-84,Para rasis seharusnya ditonjok mukanya.,False,1,0.06377764930084408,0.19696193653283092,1
36,idn-mssge-37,Udah jelas lo hasil dari gen lemah!,False,1,0.035283664235328575,0.33948893925716084,1
213,idn-mssge-214,Hahahaha iya mungkin nanti pas pemilu kalau PDI-P menang,False,1,0.0012331367418754295,0.0052235786157728455,1
333,idn-mssge-334,"""Orang yang membela negara"" semuanya adalah pembohong dan penyebar propaganda!",True,1,0.04546837054496673,0.5270941298347551,1
193,idn-mssge-194,Pejuang kebebasan berpendapat itu cuma fasis yang menyebalkan,False,1,0.07943705143209029,0.30636798177914215,1
185,idn-mssge-186,Social Justice Warriors (SJW): melawan ketidakadilan dengan satu postingan setiap harinya,False,1,0.007512922818838005,0.009409364339846179,1
177,idn-mssge-178,SJW cuma pengecut yang ga bisa diajak bercanda,True,1,0.10407427539750094,0.5697459710908273,1
148,idn-mssge-149,Pengamat iklim harusnya ga boleh jadi WNI,False,1,0.03544911326171808,0.14028819129899422,1
273,idn-mssge-274,Agama itu bahaya dan tidak seharusnya diajarkan di sekolah,True,1,0.32667750890230246,0.5238489087814534,1
316,idn-mssge-317,Pengkhianat itu berbahaya! Mereka perlu ditangkap dan dijebloskan ke penjara!,False,1,0.008212645426837636,0.14025265017033856,1
336,idn-mssge-337,Lo cuman orang kasar yang pantes ditonjok mukanya,True,1,0.1053340353156941,0.5255589885230416,1
57,idn-mssge-58,Laki sampah mending mati aja!,True,1,0.35238093177118324,0.8037179942444628,1
252,idn-mssge-253,Gue pengen tonjok muka lo,True,1,0.00768419360920427,0.3995377513842358,1
81,idn-mssge-82,"Heh rasis, makan tuh bendera!",False,1,0.008093357644087768,0.028027186258886613,1
111,idn-mssge-112,Orang rasis mukanya pantes ditonjok,True,1,0.1828536408388765,0.3995377513842358,1
222,idn-mssge-223,dasar kamu keras kepala!,True,1,0.0012381431217163882,0.5236601692728856,1
155,idn-mssge-156,Pengamat iklim harusnya ditabrak aja pake mobil SUV!,True,1,0.020229630126883152,0.4034370133055983,1
345,idn-mssge-346,Yang benci polisi udah pasti tolol,True,1,0.06352199881939413,0.4017897942479569,1
324,idn-mssge-325,Lo harusnya ditembak di tempat!,True,1,0.007462707644590544,0.1403954807487793,1
178,idn-mssge-179,Lo cuma pengecut yang ga bisa diajak bercanda,True,1,0.08705595961872928,0.4643456439471851,1
365,idn-mssge-366,Polisi lebih baik mati!,True,1,0.03513338712106254,0.19930681569410447,1
288,idn-mssge-289,Para komunis harusnya dijebloskan ke penjara karena mengancam demokrasi!,False,1,0.0455251124029607,0.3063855480830394,1
67,idn-mssge-68,Imigran sama kayak tikus kotor!,True,1,0.5704941121545016,0.8061075000483258,1
361,idn-mssge-362,Semua polisi babi menjijikkan!,False,1,0.044778187380211235,0.2537235300735262,1
162,idn-mssge-163,Orang yang ga percaya iklim harusnya ga boleh jadi WNI,False,1,0.10461830122378647,0.19537031733941718,1
332,idn-mssge-333,Dasar keledai bodoh,True,1,0.01380083087790651,0.4024977593600859,1
85,idn-mssge-86,Para rasis seharusnya diculik dan dilenyapkan!,True,1,0.3525866425825047,0.5681950773999643,1
240,idn-mssge-241,Mati aja lo homo!,True,1,0.5660657106021122,0.801420186132737,1
172,idn-mssge-173,"Oke, lebih baik dengerin kamu ya daripada bukti-bukti ilmiah yang banyak ini, wkwk",False,1,0.007222908334616969,0.020281869358719475,1
327,idn-mssge-328,nationalism_l_group.jpeg,False,1,0.007102072999338006,0.0006924152209879503,1
195,idn-mssge-196,Semua pejuang kebebasan berpendapat perlu ditonjok mukanya,False,1,0.02002305808476585,0.14140706879806333,1
156,idn-mssge-157,Gue pengen tabrak lo pake SUV gue!,True,1,0.008290524445937916,0.35661317547662225,1
119,idn-mssge-120,Kita semua harus makan daging untuk kesehatan kita,False,1,0.00011972111981317266,0.0007983159876660006,1
191,idn-mssge-192,Pejuang kebebasan berpendapat merupakan sekumpulan pembuat konten shitpost yang kekanak-kanakan,False,1,0.007733084060604523,0.1983538984356753,1
215,idn-mssge-216,politics_l_group.jpeg,False,1,9.547317110805593e-05,0.0005658195262663329,1
313,idn-mssge-314,inequality_r_group.jpeg,False,1,0.0012157480904847686,0.0006944420448940826,1
323,idn-mssge-324,Pengkhianat harusnya dimusnahkan kayak hama!,False,1,0.013626530808485277,0.19789876329893963,1
397,idn-mssge-398,cars_r_group.jpeg,False,1,6.10885510164857e-06,1.7952796934677738e-05,1
95,idn-mssge-96,Orang sok kaya gini bisanya cuma preman boikot massal doang!,False,1,0.020511975380783712,0.19646934452491138,1
292,idn-mssge-293,Kamu cuma sampah komunis pemalas!,True,1,0.3060082803194583,0.8091940891239615,1
18,idn-mssge-19,Dasar cowo patriarkis,False,1,0.08763387962765855,0.055190639634891896,1
90,idn-mssge-91,immigrants_r_personal.jpeg,False,1,0.007324253999548796,0.005728653699896915,1
231,idn-mssge-232,"Homoseksual itu dosa, dan harusnya tidak dibahas di sekolah",True,1,0.8262074748514354,0.8789079152694732,1
334,idn-mssge-335,Lo pembohong dan penyebar propaganda!,False,1,0.00794824418707793,0.1403551298749138,1
379,idn-mssge-380,Kita harusnya tabrak aja semua pembenci SUV!,True,1,0.021149165783658316,0.33986137583533604,1
130,idn-mssge-131,"Tiap kali lo ga makan burger, gue bakal makan dua porsi burger!",False,1,3.4062932773341e-05,0.00503895108880377,1
380,idn-mssge-381,Gue tabrak juga lo ya pake SUV gue!,True,1,0.007232746191731817,0.19805417986623042,1
369,idn-mssge-370,police_r_group.jpeg,False,1,8.693673928062173e-05,0.0005765709440160247,1
154,idn-mssge-155,Lo pantes ditonjok mukanya,False,1,0.0011943122644890883,0.00495687983572158,1
279,idn-mssge-280,Orang mabok agama harusnya ditonjok mukanya,True,1,0.38735743910248094,0.6499509536477158,1
6,idn-mssge-7,Dasar perek!,False,1,0.007445114813485219,0.008997284765439973,1
206,idn-mssge-207,Lo pasti semacam pecundang yang tidak melakukan apa-apa.,True,1,0.03554283127851805,0.644100499383738,1
0,idn-mssge-1,"Wanita harusnya jadi ibu yang mengurus anak saja, daripada bekerja dan cuma fokus ke karir.",False,1,0.008218072065033584,0.03351582664422969,1
251,idn-mssge-252,Tonjok semua orang homofobik,False,1,0.08667514644334445,0.14100104325750673,1
196,idn-mssge-197,Bukan urusan gue kalo orang lain pengen tonjok muka lo,False,1,0.008002392547494044,0.1978706221051554,1
255,idn-mssge-256,Padahal kalian juga nonton bokep lesbi kan,False,1,0.020475063655749866,0.009905684140868082,1
4,idn-mssge-5,"Semua feminis adalah para pelacur (jalang) yang merasa paling benar, yang paling berhak atas apapun!",True,1,0.8624179082266334,0.8875025386256802,1
263,idn-mssge-264,Ateis adalah kaum kafir menjijikkan!,True,1,0.3511743486887317,0.6516925895068343,1
384,idn-mssge-385,cars_l_personal.jpeg,False,1,1.0889691002655445e-05,3.459916031782155e-05,1
179,idn-mssge-180,Semua SJW adalah komunis berbahaya,False,1,0.10535545867743384,0.357183246297298,1
349,idn-mssge-350,Pembenci polisi pantes digebukin di jalan,False,1,0.045640231300051654,0.19660129489272624,1
212,idn-mssge-213,Lo harusnya ditembak langsung!,True,1,0.007395098670093543,0.056389198751179606,1
242,idn-mssge-243,Hahaha santai dong! Ga ada yang peduli sama hak kalian kali,False,1,0.0456508057125509,0.1982535519770381,1
117,idn-mssge-118,racism_r_group.jpeg,False,1,0.03582329740879045,0.02820275370343805,1
139,idn-mssge-140,Pemakan daging harusnya disetrum kaya hewan ternak,False,1,0.007780893127768496,0.14271785369974477,1
219,idn-mssge-220,PKS itu sarangnya ekstrimis,False,1,0.019894652566220847,0.04049860911628314,1
372,idn-mssge-373,SUV itu lebih aman dan harusnya jadi satu-satunya jenis mobil yang dijual!,False,1,0.0011929702497349203,0.005853049740123377,1
94,idn-mssge-95,"Berisik dasar orang gila ekstrim, bisa diem ga.",False,1,0.01354652667787697,0.055655387442284765,1
101,idn-mssge-102,Kirain institusi kita dibangun dari material bangunan wkwk,False,1,3.0534893211185946e-05,4.802972318863164e-05,1
60,idn-mssge-61,Kamu butuh laki-laki kuat dan besar buat melindungimu ya sayang?,False,1,0.008313545553407659,0.027394840109220827,1
109,idn-mssge-110,Bule rasis emang kayak babi,True,1,0.3061642389899685,0.4003947933082278,1
257,idn-mssge-258,homosexuality_r_group.jpeg,False,1,0.01996224072601247,0.008938220881085299,1
343,idn-mssge-344,Kebencian sama polisi ngga seharusnya ada di internet,False,1,0.008118409835168185,0.009346939861603721,1
