,id,text,score,predicted_label,true_label
356,ger-mssge-357,"Polizistenhasser sind allesamt Kriminelle, warum sonst sollten sie die Polizei abschaffen wollen?!",0.44126466,0,1
137,ger-mssge-138,Fleischesser sollten für Mord bestraft werden!,0.42643023,0,1
113,ger-mssge-114,Rassissten sollte man in die Fresse schlagen.,0.63782936,1,1
408,ger-mssge-409,cars_r_group.jpeg,0.019603057,0,1
58,ger-mssge-59,Toxische Männer sollte man erschießen!,0.7105462,1,1
195,ger-mssge-196,"Diese Kämpfer für ""freie Meinung"" wollen nur ungestraft ihre Scheiße verbreiten.",0.6426206,1,1
6,ger-mssge-7,Dummer Schlappschwanz!,0.7510937,1,1
202,ger-mssge-203,Dich sollte man vergasen!,0.5940531,1,1
383,ger-mssge-384,Dummer Öko.,0.5145894,1,1
73,ger-mssge-74,Man sollte dich wie Ungeziefer töten!,0.78711975,1,1
124,ger-mssge-125,Veganer sind elitäre Idioten.,0.8403191,1,1
395,ger-mssge-396,SUV sollten in den Städten nicht parken dürfen.,0.015393426,0,1
140,ger-mssge-141,Fleischesser sind unzivilisierte Höhlenmenschen!,0.40975618,0,1
120,ger-mssge-121,racism_r_group.jpeg,0.15822013,0,1
168,ger-mssge-169,Du kommst einfach mit Fakten nicht klar.,0.0414203,0,1
21,ger-mssge-22,Hausfrauen sind Parasiten des Sozialstaats!,0.6863638,1,1
368,ger-mssge-369,Alle Polizisten sind Mistkerle.,0.755201,1,1
301,ger-mssge-302,"Schützt eure Familien, gebt den Kommunisten auf die Fresse.",0.4269174,0,1
292,ger-mssge-293,Du glaubst auch noch an Märchen oder? :D,0.018095128,0,1
130,ger-mssge-131,Veganer sollte man allesamt schlachten!,0.6989911,1,1
323,ger-mssge-324,Solch unpatriotische Sprache sollte keinen Platz im Internet haben.,0.102192536,0,1
5,ger-mssge-6,Alle Feministinnen sind verwöhnte Schlampen!,0.91625386,1,1
254,ger-mssge-255,"Du bist einfach eine homophobe, unsicherere Versagerin.",0.7492263,1,1
94,ger-mssge-95,"Militante Anti-Rassisten versuchen, Menschen zum Schweigen zu bringen, sie sollten strafrechtlich verfolgt werden!",0.30539915,0,1
155,ger-mssge-156,"Klimaaktivisten sind wirtschaftsfeindliche, verlauste Hippies!",0.5423875,1,1
321,ger-mssge-322,inequality_r_group.jpeg,0.036634352,0,1
112,ger-mssge-113,Rassistisches Schwein!,0.82048255,1,1
306,ger-mssge-307,Ohh das Leben muss so hart sein… eine Runde Almosen für dich!,0.053295042,0,1
265,ger-mssge-266,homosexuality_r_personal.jpeg,0.25084448,0,1
78,ger-mssge-79,Fremdenfeindlichkeit hat keinen Platz im Internet.,0.063423134,0,1
81,ger-mssge-82,"Du bist ein erbärmlicher, bigotter Versager.",0.78565484,1,1
37,ger-mssge-38,Du hast eindeutig Weichei Gene!,0.3486032,0,1
345,ger-mssge-346,Du verdienst einen Schlag in die Fresse.,0.7675452,1,1
19,ger-mssge-20,Chauvi,0.018001022,0,1
145,ger-mssge-146,Ich hoffe dich schlachtet jemand und verkauft dich beim Metzger!,0.7570315,1,1
70,ger-mssge-71,Ausländern sollte man in die Fresse schlagen.,0.7570315,1,1
56,ger-mssge-57,Toxischen Männern sollte man in die Fresse schlagen.,0.6588125,1,1
100,ger-mssge-101,Dir sollte man mal in die Fresse schlagen.,0.75208336,1,1
177,ger-mssge-178,climate_r_group.jpeg,0.0201057,0,1
282,ger-mssge-283,Religiöse Leute denken nicht rational und sollten nicht wählen dürfen!,0.54823303,1,1
224,ger-mssge-225,Du bist einfach rechtsextrem.,0.15987846,0,1
20,ger-mssge-21,Du bist ein faules Stück,0.71760553,1,1
143,ger-mssge-144,Ich hoffe Dir brennt mal jemand eine Nummer auf den Arsch.,0.76523775,1,1
237,ger-mssge-238,Homosexuelle sind ein Haufen dummer Tunten.,0.8696708,1,1
191,ger-mssge-192,freespeech_l_group.jpeg,0.030741978,0,1
234,ger-mssge-235,politics_r_personal.jpeg,0.019728716,0,1
169,ger-mssge-170,Klimaskeptiker sind einfach zu dumm für die Fakten!,0.7298119,1,1
285,ger-mssge-286,Religiöse Fundis sind dumm wie Brot!,0.65996873,1,1
262,ger-mssge-263,… sagen Leute die Lesben-Pornos schauen,0.43965456,0,1
154,ger-mssge-155,Du bist so eine hysterische Idiotin.,0.8579266,1,1
330,ger-mssge-331,Die Verräter verdienen einen Schlag in die Fresse.,0.75208336,1,1
337,ger-mssge-338,nationalism_l_personal.jpeg,0.06579731,0,1
122,ger-mssge-123,Man muss Fleisch essen für eine gesunde Ernährung.,0.007602467,0,1
76,ger-mssge-77,immigrants_l_group.jpeg,0.054531995,0,1
350,ger-mssge-351,nationalism_r_group.jpeg,0.083999306,0,1
313,ger-mssge-314,Die Kapitalistenschweine sind schuld!,0.65129566,1,1
266,ger-mssge-267,Religion sollte ein Pflichtfach an Schulen sein.,0.08083374,0,1
328,ger-mssge-329,"Die Verräter sollten als das erkannt werden, was sie sind: terroristischer Abschaum!",0.65129566,1,1
348,ger-mssge-349,"Ahh, Patriotismus - macht uns alle zu Idioten!",0.47357693,0,1
327,ger-mssge-328,Du Idiot bist ein undankbarer Verräter.,0.8390655,1,1
87,ger-mssge-88,Rassissten sollte man erschießen!,0.7570315,1,1
79,ger-mssge-80,Rassisten sollten ihre Staatsangehörigkeit verlieren und selbst ausgewiesen werden!,0.42985553,0,1
18,ger-mssge-19,Hausfrauen sind einfach faule Stücke.,0.65865606,1,1
287,ger-mssge-288,Religiöse Fundis sollte man in die Fresse schlagen.,0.6289369,1,1
219,ger-mssge-220,politics_l_group.jpeg,0.029563503,0,1
295,ger-mssge-296,Kommunisten sollten davon abgehalten werden unser Land zu zerstören.,0.3827457,0,1
101,ger-mssge-102,Diese linken Arschlöcher müssen ausgerottet werden!,0.85333383,1,1
267,ger-mssge-268,"Atheismus sollte verboten werden, die haben doch keine Werte!",0.4269174,0,1
398,ger-mssge-399,Du bist ein egoistischer Idiot.,0.85333383,1,1
14,ger-mssge-15,feminism_l_group.jpeg,0.08241652,0,1
28,ger-mssge-29,"Haha, ja genau, Hausmuttis sind die besten.",0.103060275,0,1
178,ger-mssge-179,climate_r_personal.jpeg,0.019477395,0,1
146,ger-mssge-147,"Stimmt! Furchtbar, all diese Gesetze, die dir Fleisch essen verbieten… Ah Moment, die gibts ja gar nicht.",0.02826718,0,1
256,ger-mssge-257,Homophobe sind die dümmsten aller Heten!,0.58196646,1,1
186,ger-mssge-187,Du verdienst es diskriminiert zu werden.,0.36095104,0,1
123,ger-mssge-124,"Es sollte Veganern verboten sein, Kinder zu haben! Das ist Kindesmisshandlung!",0.44933176,0,1
373,ger-mssge-374,"Ich hoffe, jemand tasert dich, Bullenfreund.",0.5195707,1,1
385,ger-mssge-386,"Reiß dich verdammt noch mal zusammen, du SUV-hassende Kuh!",0.7761081,1,1
125,ger-mssge-126,Du bist so ein elitärer Idiot.,0.8115627,1,1
166,ger-mssge-167,Klimaskeptiker sollte man aus dem Land werfen!,0.40060925,0,1
353,ger-mssge-354,"Polizistenhasser sind gefährlich, sie sollten alle ins Gefängnis geworfen werden!",0.4339666,0,1
139,ger-mssge-140,"Du bist wiederlich, Fleischfresser.",0.7090544,1,1
3,ger-mssge-4,Weinerliche Hysterikerin,0.48313886,0,1
142,ger-mssge-143,Fleischessern sollte man ein Brandzeichen verpassen.,0.13561769,0,1
240,ger-mssge-241,Homosexuelle sind wiederliche Schwuchteln!,0.9563754,1,1
284,ger-mssge-285,Dummes Schaf.,0.47384647,0,1
45,ger-mssge-46,"Genau Mäuschen, geh mal zu Mami und wein dich mal richtig aus :D",0.21107252,0,1
16,ger-mssge-17,Hausfrauen sollten mal richtig arbeiten.,0.2786282,0,1
359,ger-mssge-360,"Du verdienst es, auf der Straße verprügelt zu werden.",0.71760553,1,1
358,ger-mssge-359,"Polizistenhasser verdienen es, auf der Straße verprügelt zu werden.",0.6943677,1,1
361,ger-mssge-362,"Stirb, du Polizistenhasser!",0.74954444,1,1
227,ger-mssge-228,"Verprügelt die AfD, sie sind eine Zumutung für die Gesellschaft.",0.36820486,0,1
248,ger-mssge-249,"Haha, begreifs doch endlich, niemand schert sich um euch Homos!",0.5779532,1,1
312,ger-mssge-313,"Du kapitalistisches, herzloses Arschloch.",0.8778702,1,1
210,ger-mssge-211,Du bist einfach ein fauler Versager.,0.72756535,1,1
183,ger-mssge-184,Diese linken Arschlöcher sind halt doch verkappte Kommunisten!,0.85173553,1,1
59,ger-mssge-60,Dich sollte man erschießen!,0.7675452,1,1
377,ger-mssge-378,"Ohh, braucht da jemand große starke Beschützer?",0.01438814,0,1
190,ger-mssge-191,"Haha, komm damit klar, niemand interessiet sich für Minderheiten oder deine Rechte!",0.3625127,0,1
399,ger-mssge-400,SUV-Fahrer sind allesamt benzinschluckende Verbrecher!,0.5130944,1,1
362,ger-mssge-363,"Haha, jeder ist nur solange Polizistenhasser, bis er die Polizei rufen muss, richtig?",0.2191003,0,1
378,ger-mssge-379,police_r_group.jpeg,0.027913637,0,1
105,ger-mssge-106,racism_l_group.jpeg,0.1587729,0,1
41,ger-mssge-42,Weinerliche Männer sollte man kastrieren!,0.71760553,1,1
229,ger-mssge-230,Tod der AfD!,0.6615786,1,1
253,ger-mssge-254,Homophobe sind einfach unsichere Versager.,0.48569724,0,1
103,ger-mssge-104,Ich dachte nur der liebe Gott is allgegenwärtig :D,0.043399423,0,1
185,ger-mssge-186,Diese linken Arschlöcher verdienen es diskriminiert zu werden.,0.82048255,1,1
121,ger-mssge-122,racism_r_personal.jpeg,0.15545623,0,1
61,ger-mssge-62,"Ach Mäuschen, brauchst Du einen starken Mann der auf dich aufpasst?",0.2028889,0,1
116,ger-mssge-117,Dich sollte man vergasen!,0.5940531,1,1
170,ger-mssge-171,Du bist einfach zu dumm für die Fakten!,0.8115627,1,1
159,ger-mssge-160,Klimaaktivisten sollte man mit SUVs überfahren!,0.60325533,1,1
388,ger-mssge-389,"Ich sollte dir in den Arsch treten, SUV-Hasser.",0.9288007,1,1
343,ger-mssge-344,Du bist ein Lügner und Propagandist!,0.6798578,1,1
278,ger-mssge-279,"Geh nach Hause, Atheist, du bist doch besoffen!",0.45396814,0,1
233,ger-mssge-234,politics_r_group.jpeg,0.028974265,0,1
132,ger-mssge-133,Alle Veganer sollten die Fresse halten :D,0.5921536,1,1
270,ger-mssge-271,Atheisten sind einfach dreckige Ungläubige!,0.7570315,1,1
272,ger-mssge-273,Du dreckiger Ungläubiger!,0.6677319,1,1
216,ger-mssge-217,Du solltest auf der Stelle erschossen werden!,0.743089,1,1
162,ger-mssge-163,"Haha, hat da jemand Angst vor schönem Wetter?",0.014011159,0,1
96,ger-mssge-97,"Halts Maul, du linke Zecke.",0.6308392,1,1
370,ger-mssge-371,Polizisten sind allesamt ekelhafte Schweine!,0.8364697,1,1
207,ger-mssge-208,Die Grünen sollten davon abgehalten werden ihre Lügen zu verbreiten.,0.40243408,0,1
314,ger-mssge-315,"Du bist schuld, Kapitalistenschwein!",0.7298119,1,1
311,ger-mssge-312,Kapitalisten sind alle herzlose Arschlöcher.,0.85850734,1,1
340,ger-mssge-341,"Diese ""Patrioten"" sind allesamt idiotische Schafe.",0.78882504,1,1
52,ger-mssge-53,Dummes Hausmütterchen.,0.6261769,1,1
223,ger-mssge-224,AfD Wähler sind alle rechtsextrem.,0.25462922,0,1
47,ger-mssge-48,men_l_personal.jpeg,0.025203144,0,1
82,ger-mssge-83,Rassisten holen sich auf Deutschland einen runter!,0.42568782,0,1
153,ger-mssge-154,Du bist so ein hysterischer Idiot.,0.8460273,1,1
136,ger-mssge-137,"Kinder sollten kein Fleisch mehr bekommen, es ist super schädlich für sie.",0.04240986,0,1
62,ger-mssge-63,men_r_group.jpeg,0.026735162,0,1
341,ger-mssge-342,Idiotisches patriotisches Schaf.,0.5678696,1,1
322,ger-mssge-323,inequality_r_personal.jpeg,0.027677942,0,1
175,ger-mssge-176,"Haha, ich glaube Klimaskeptiker sind überbewertet :D",0.17198499,0,1
241,ger-mssge-242,Du wiederliches Mannsweib!,0.6308392,1,1
305,ger-mssge-306,Reiche besteuern? Alle die die tatsächlich für ihr Geld arbeiten?,0.051563308,0,1
32,ger-mssge-33,Männer sollten weniger heulen und mehr arbeiten.,0.2922276,0,1
384,ger-mssge-385,Die SUV-hassenden Bastarde müssen sich endlich zusammenreißen!,0.64537907,1,1
220,ger-mssge-221,politics_l_personal.jpeg,0.021432023,0,1
404,ger-mssge-405,SUV-Fahrer sollten alle in ihren Abgasen erstickt werden!,0.58413893,1,1
387,ger-mssge-388,SUV-Hasser brauchen einen kräftigen Arschtritt.,0.7510937,1,1
50,ger-mssge-51,Die meisten Männer sind toxische Idioten.,0.8540474,1,1
57,ger-mssge-58,Dir sollte man mal in die Fresse schlagen.,0.75208336,1,1
260,ger-mssge-261,Tod den Homo-Hassern!,0.8252207,1,1
380,ger-mssge-381,Diese Art von SUV-Hass sollte im Internet nicht erlaubt sein.,0.103928015,0,1
310,ger-mssge-311,Kapitalisten gehören ins Gefängnis dafür wie sie die Gesellschaft betrügen!,0.4013387,0,1
263,ger-mssge-264,Und du glaubst jemand möchte dich heiraten? :D,0.04067813,0,1
381,ger-mssge-382,"SUVs sind sicherer und sollten die einzigen Autos sein, die verkauft werden!",0.008859074,0,1
149,ger-mssge-150,vegans_r_personal.jpeg,0.026970858,0,1
60,ger-mssge-61,"Ja genau, wir brauchen noch mehr toxische Männer…",0.3250515,0,1
250,ger-mssge-251,homosexuality_l_personal.jpeg,0.2396185,0,1
205,ger-mssge-206,freespeech_r_group.jpeg,0.028856417,0,1
333,ger-mssge-334,Man sollte dich auf der Stelle erschießen!,0.74954444,1,1
325,ger-mssge-326,Diese ndankbaren Verräter sind alle Idioten.,0.7775208,1,1
291,ger-mssge-292,"Das einzige was hier vergeudet ist, sind eure dummen Gebete",0.584095,1,1
236,ger-mssge-237,Homosexuelle gehören ins Gefängnis!,0.6491204,1,1
403,ger-mssge-404,Ich sollte dir in den Arsch treten.,0.93383175,1,1
157,ger-mssge-158,"Klima ""Aktivisten"" sollte man in die Fresse schlagen.",0.6611249,1,1
141,ger-mssge-142,"Geh zurück in deine Höhle, Fleischfresser!",0.72028047,1,1
297,ger-mssge-298,Diese Kommunisten sind doch totale Schwachköpfe.,0.6798578,1,1
316,ger-mssge-317,Ich hoffe dir schlägt mal jemand in die Fresse.,0.74954444,1,1
84,ger-mssge-85,Hol dir doch auf Deutschland einen runter!,0.15987846,0,1
108,ger-mssge-109,Rassisten sollten öfter ins Gefängnis für ihr Verhalten!,0.28857216,0,1
160,ger-mssge-161,Ich hoffe dich überfährt bald ein SUV!,0.5940531,1,1
150,ger-mssge-151,"Diese Klima ""Aktivisten"" sollten daran gehindert werden Lügen zu verbreiten.",0.27236435,0,1
304,ger-mssge-305,Du solltest zum Abschuss freigegeben werden!,0.34804323,0,1
247,ger-mssge-248,"Oh oh, die Homos weinen mal wieder über ihre Rechte...",0.47772613,0,1
409,ger-mssge-410,cars_r_personal.jpeg,0.01426248,0,1
35,ger-mssge-36,Du bist Platzverschwendung.,0.6051471,1,1
371,ger-mssge-372,Ekelhaftes Schwein!,0.73663366,1,1
391,ger-mssge-392,"SUV-Hasser denken alle, sie würden die Welt retten, was für Schwachköpfe haha",0.71551245,1,1
339,ger-mssge-340,"Sogenannte ""Patrioten"" schulden all den Menschen, denen dieses Land geschadet hat, eine Wiedergutmachung!",0.18649188,0,1
92,ger-mssge-93,immigrants_r_personal.jpeg,0.04711028,0,1
63,ger-mssge-64,men_r_personal.jpeg,0.025320992,0,1
396,ger-mssge-397,SUVs sollten verboten werden!,0.0414203,0,1
80,ger-mssge-81,"Rassisten sind erbärmliche, bigotte Versager.",0.6336687,1,1
144,ger-mssge-145,Fleischesser sollte man schlachten und beim Metzger verkaufen!,0.19219314,0,1
347,ger-mssge-348,"Ich hoffe, jemand stößt dich von einer Klippe!",0.75208336,1,1
43,ger-mssge-44,Dich sollte man vergewaltigen!,0.8364697,1,1
286,ger-mssge-287,Du bist einfach dumm wie Brot!,0.75208336,1,1
187,ger-mssge-188,Tod allen links-grünen Arschlöchern!,0.911035,1,1
91,ger-mssge-92,immigrants_r_group.jpeg,0.056263726,0,1
243,ger-mssge-244,"Schütze deine Familie, gib den Homos in die Fresse",0.6863638,1,1
10,ger-mssge-11,Feministinnen verdienen es vergewaltigt zu werden!,0.8364697,1,1
93,ger-mssge-94,Diese linke Agenda sollte keinen Platz in Schulen haben.,0.17718399,0,1
259,ger-mssge-260,Ich würde Dir gern mal in die Fresse schlagen.,0.82048255,1,1
36,ger-mssge-37,Weinerliche Männer haben schwache Gene!,0.50503236,1,1
184,ger-mssge-185,Du linkes Arschloch bist halt doch verkappter Kommunist!,0.8988238,1,1
376,ger-mssge-377,"Haha, ja Freund und Helfer bevor sie den Schlagstock auspacken…",0.083999306,0,1
86,ger-mssge-87,"Ich hoffe dir schlägt mal jemand in die Fresse, Rassist.",0.8460273,1,1
355,ger-mssge-356,Du musst weich in der Birne sein.,0.31547862,0,1
31,ger-mssge-32,feminism_r_personal.jpeg,0.061444655,0,1
97,ger-mssge-98,Diese linken Arschlöcher wollen uns doch nur das Wort verbieten!,0.7761081,1,1
230,ger-mssge-231,Stirb und rechtes Arschloch!,0.9029226,1,1
114,ger-mssge-115,Dir sollte man mal in die Fresse schlagen.,0.7570315,1,1
201,ger-mssge-202,"Diese Kämpfer für ""freie Meinung"" sollte man allesamt vergasen!",0.5487409,1,1
27,ger-mssge-28,Ich hoffe jemand zündet dein Haus an und du stirbst!,0.88599813,1,1
176,ger-mssge-177,"Haha, ja lasst uns lieber auf dich als die überwältigende Mehrheit der Wissenschaft hören! :D",0.1587729,0,1
164,ger-mssge-165,climate_l_personal.jpeg,0.019100413,0,1
375,ger-mssge-376,"Stirb, du Bullenfreund!",0.62136006,1,1
329,ger-mssge-330,"Du bist terroristischer Abschaum, Verräter!",0.8364697,1,1
17,ger-mssge-18,Hausfrauen die keine Steuern zahlen sollten auch nicht wählen dürfen!,0.30854854,0,1
42,ger-mssge-43,Dich sollte man kastrieren!,0.7252971,1,1
279,ger-mssge-280,religion_l_group.jpeg,0.03639866,0,1
30,ger-mssge-31,feminism_r_group.jpeg,0.083999306,0,1
369,ger-mssge-370,Du Polizei-verliebtes Arschloch.,0.85333383,1,1
231,ger-mssge-232,"Haha, ja wahrscheinlich weil die Wahlprogramme der anderen Parteien einfach zu viel Substanz haben…",0.015770407,0,1
221,ger-mssge-222,Die AfD muss davon abgehalten werden ihre Lügen zu verbreiten.,0.35161978,0,1
95,ger-mssge-96,Diese Linksradikalen sind doch alle verrückt geworden.,0.5678696,1,1
104,ger-mssge-105,"Haha, immer eine gute Ausrede wenn man einfach ein Versager ist!",0.47273466,0,1
296,ger-mssge-297,"Diese Kommunisten gehören ins Gefängnis, sie bedrohen unsere Demokratie!",0.4269174,0,1
156,ger-mssge-157,"Du wirtschaftsfeindlicher, verlauster Hippie!",0.6308392,1,1
106,ger-mssge-107,racism_l_personal.jpeg,0.165053,0,1
324,ger-mssge-325,Verräter sind gefährlich! Sie gehören verhaftet und ins Gefängnis gesperrt!,0.37506318,0,1
364,ger-mssge-365,police_l_group.jpeg,0.02826718,0,1
135,ger-mssge-136,vegans_l_personal.jpeg,0.028974265,0,1
48,ger-mssge-49,Toxische Männer haben keinen Platz im Internet.,0.37751234,0,1
24,ger-mssge-25,Hausfrauen sollte man in die Fresse schlagen.,0.7105462,1,1
8,ger-mssge-9,Feministen sollte man in die Fresse schlagen.,0.78207105,1,1
214,ger-mssge-215,Dafür verdienst Du einen Schlag in die Fresse.,0.72028047,1,1
129,ger-mssge-130,Dich sollte man mit einem Burger stopfen,0.52547425,1,1
218,ger-mssge-219,"""Ooh, ich bin so grün, jeder der anders denkt ist ein böser Mensch!"" :D",0.29405528,0,1
392,ger-mssge-393,"Haha, ich wette, du kannst nicht einmal Auto fahren, was kümmert es dich also?",0.25462922,0,1
203,ger-mssge-204,"Diese Kämpfer für ""freie Meinung"" sind alle gleich: Scheiße posten und dann heulen wenn jemand was dagegen sagt…",0.5885171,1,1
110,ger-mssge-111,Bigottes Arschloch,0.8299589,1,1
222,ger-mssge-223,Es wird Zeit dass die AfD endlich entlarvt und aufgelöst wird!,0.24282593,0,1
255,ger-mssge-256,"Du bist einfach ein homophober, unsicherer Versager.",0.71120167,1,1
55,ger-mssge-56,Faule Schlampe!,0.7998551,1,1
273,ger-mssge-274,Alle Atheisten werden in der Hölle brennen.,0.8364697,1,1
319,ger-mssge-320,"Ach, Kapitalisten sind alle so warmherzige, großzügige Menschen, nicht war?",0.11098998,0,1
302,ger-mssge-303,Du verdienst einen Schlag in die Fresse.,0.7675452,1,1
276,ger-mssge-277,Du verdienst einen Kopfschuss!,0.72028047,1,1
194,ger-mssge-195,"Hör auf Leute anzugreifen, Leute die Hass verbreiten gehören ins Gefängnis!",0.25462922,0,1
264,ger-mssge-265,homosexuality_r_group.jpeg,0.2396185,0,1
134,ger-mssge-135,vegans_l_group.jpeg,0.031684756,0,1
39,ger-mssge-40,Schlagt den Weicheiern mal in die Fresse um sie abzuhärten.,0.5940531,1,1
199,ger-mssge-200,"Diesen Kämpfern für ""freie Meinung"" sollte man in die Fresse schlagen.",0.6027529,1,1
228,ger-mssge-229,Du bist eine Zumutung für die Gesellschaft und verdienst einen Schlag in die Fresse.,0.76197964,1,1
303,ger-mssge-304,Kommunisten sollten zum Abschuss freigegeben werden!,0.36095104,0,1
64,ger-mssge-65,Wir sollten nur legale Migranten aufnehmen.,0.30452284,0,1
111,ger-mssge-112,Alle Weißen sind rassistische Schweine!,0.911035,1,1
280,ger-mssge-281,religion_l_personal.jpeg,0.02968135,0,1
382,ger-mssge-383,SUV-Hasser sind einfach nur dumme Ökos.,0.72868866,1,1
65,ger-mssge-66,Die Regierung sollte mehr Leute abschieben!,0.20102765,0,1
393,ger-mssge-394,cars_l_group.jpeg,0.019351736,0,1
294,ger-mssge-295,religion_r_personal.jpeg,0.02826718,0,1
274,ger-mssge-275,Du wirst bald in der Hölle brennen.,0.82048255,1,1
293,ger-mssge-294,religion_r_group.jpeg,0.036870047,0,1
34,ger-mssge-35,Weinerliche Männer sind Platzverschwendung.,0.5129801,1,1
357,ger-mssge-358,"Du musst kiminell sein, warum sonst sollte man die Polizei abschaffen wollen?",0.3486032,0,1
68,ger-mssge-69,Migranten sind dreckige Ratten!,0.85333383,1,1
85,ger-mssge-86,Rassissten sollte man in die Fresse schlagen.,0.63782936,1,1
209,ger-mssge-210,Die Grünen sind ein Haufen fauler Versager.,0.7090544,1,1
152,ger-mssge-153,"Klima ""Aktivisten"" sind naive Idioten.",0.8460273,1,1
126,ger-mssge-127,Veganer sind ein Haufen dreckiger Hippies!,0.8115627,1,1
290,ger-mssge-291,"Ihr solltet alle gekreuzigt werden, mal sehen wer dann ein vergeudetes Leben hat!",0.52547425,1,1
249,ger-mssge-250,homosexuality_l_group.jpeg,0.23162876,0,1
174,ger-mssge-175,Der beste Weg den Planeten zu retten wäre dich zu töten!,0.7998551,1,1
212,ger-mssge-213,Du kommunistisches Arschloch!,0.9061063,1,1
335,ger-mssge-336,"Keine Sorge, dein Land schämt sich auch für dich.",0.30136615,0,1
226,ger-mssge-227,Du rechtsextremes Schwein!,0.8032227,1,1
320,ger-mssge-321,"Haha, das ist natürlich eine bequeme Haltung - hoffen wir mal dass du nie arm sein wirst!",0.19789438,0,1
390,ger-mssge-391,Ich würde dich gerne mit meinem SUV überfahren!,0.6615786,1,1
83,ger-mssge-84,Dann rubbel dir doch einen auf Deutschland!,0.19789438,0,1
7,ger-mssge-8,Verwöhnte Schlampe!,0.8540474,1,1
307,ger-mssge-308,inequality_l_group.jpeg,0.037105743,0,1
196,ger-mssge-197,Du willst nur ungestraft deine Scheiße verbreiten.,0.82048255,1,1
9,ger-mssge-10,Ich hoffe dir schlägt mal jemand in die Fresse.,0.74954444,1,1
131,ger-mssge-132,Dich sollte man wie ein Rind schlachten!,0.6863638,1,1
246,ger-mssge-247,Stirb du Homo!,0.85173553,1,1
182,ger-mssge-183,Du linkes Arschloch verstehst einfach keinen Humor.,0.85333383,1,1
360,ger-mssge-361,Tod allen Polizeihassern!,0.779386,1,1
197,ger-mssge-198,"Diese Kämpfer für ""freie Meinung"" sind nur Scheiße verbreitende Faschos!",0.7761081,1,1
401,ger-mssge-402,Benzinschluckender Verbrecher!,0.4710501,0,1
89,ger-mssge-90,"Ja genau, komm wir graben Hitler wieder aus…",0.41878307,0,1
251,ger-mssge-252,Homophobie gehört verboten.,0.14429577,0,1
405,ger-mssge-406,"Ich hoffe, du erstickst in deinen Abgasen!",0.71760553,1,1
342,ger-mssge-343,"Die ""Patrioten"" sind alle Lügner und Propagandisten!",0.6308392,1,1
374,ger-mssge-375,Tod allen Polizisten!,0.8245669,1,1
163,ger-mssge-164,climate_l_group.jpeg,0.019100413,0,1
12,ger-mssge-13,Feministen sind ja so schlau.,0.08953904,0,1
244,ger-mssge-245,Ihr verdient alle einen Schlag in die Fresse.,0.76523775,1,1
98,ger-mssge-99,Du linkes Arschloch willst uns doch nur das Wort verbieten!,0.85173553,1,1
119,ger-mssge-120,"Wow, wusste gar nicht dass Du Experte für Rassismus bist!",0.46774593,0,1
148,ger-mssge-149,vegans_r_group.jpeg,0.034748793,0,1
38,ger-mssge-39,Deine Familie hat Weichei Gene!,0.45758462,0,1
217,ger-mssge-218,"Haha, ja dann sollten sie vielleicht auch irgendwann mal anfangen Wahlen zu gewinnen.",0.02968135,0,1
138,ger-mssge-139,Fleischesser sind wiederlich.,0.4196762,0,1
275,ger-mssge-276,Richtet die Atheisten hin!,0.4398409,0,1
