,ids,text,score,predicted_label,true_label,toxic,derogeratory
32,ind-mssge-33,सभी पुरुषों को सेना में सेवा करने के लिए उन्हें सख्त करने की आवश्यकता होनी चाहिए!,0.9791666865348816,1,1,0.33336716890335083,0.21183282136917114
79,ind-mssge-80,विदेशी लोगों से नफरत करने वाले कट्टर और बेकार लोग होते है,0.7093266248703003,1,1,0.7093266248703003,0.5517218112945557
250,ind-mssge-251,तू एक बेवफूफ इंसान है जो केवल जनसंख्या बढ़ाने में रूचि रखता है !,0.6097561120986938,1,1,0.5848582983016968,0.327788770198822
73,ind-mssge-74,"अरे हाँ, अवैध नशे बेचने वालों के बिना हमारे समाज की कल्पना नहीं की जा सकती , हाहाहा !",0.9811320900917053,1,1,0.2585267126560211,0.09173183888196945
384,ind-mssge-385,cars_l_personal.jpeg,0.014621646143496037,0,1,0.014621646143496037,0.003573743626475334
11,ind-mssge-12,"नारीवादी बहुत मनोरंजक है, उन्हें लगता है कि वह बहुत चतुर हैं।",0.6097561120986938,1,1,0.35101449489593506,0.33428817987442017
385,ind-mssge-386,बड़ी गाड़ियों को शहरों में पार्क करने की अनुमति नहीं दी जानी चाहिए।,0.42168673872947693,0,1,0.0372374951839447,0.016035471111536026
238,ind-mssge-239,तुम अपनी गांड पर लात खाने लायक हो,0.9302601218223572,1,1,0.9302601218223572,0.15132614970207214
241,ind-mssge-242,"उह, समलैंगिक फिर से अपने अधिकारों के लिए चिल्ला रहे हैं",0.6275607943534851,1,1,0.6275607943534851,0.5992919206619263
115,ind-mssge-116,"भगवान का शुक्र है! नस्लवाद की समस्या पूरी तरह से हल हो गई है, धन्यवाद इंटरनेट।",0.7960526347160339,1,1,0.07972508668899536,0.07395276427268982
132,ind-mssge-133,vegans_l_personal.jpeg,0.05388471111655235,0,1,0.014621646143496037,0.003573743626475334
42,ind-mssge-43,तेरा बलात्कार होना चाहिए !,0.9917582273483276,1,1,0.8069775700569153,0.327788770198822
116,ind-mssge-117,"वाह, मैं कभी नहीं जानता था कि आप नस्लवाद के इतने विशेषज्ञ थे!",0.44695648550987244,0,1,0.44695648550987244,0.327788770198822
230,ind-mssge-231,politics_r_personal.jpeg,0.3918918967247009,0,1,0.016713427379727364,0.003573743626475334
240,ind-mssge-241,मर जा छक्के !,0.8951612710952759,1,1,0.5703998804092407,0.27609705924987793
207,ind-mssge-208,कांग्रेसी सब नक्सलवादी कमीने है!,0.8611885905265808,1,1,0.8611885905265808,0.6959230899810791
147,ind-mssge-148,जलवायु परिवर्तन की चेतावनी देने वालों को झूठ फैलाने से रोका जाना चाहिए,0.5947712659835815,1,1,0.2898575961589813,0.0498749241232872
378,ind-mssge-379,"मुझे तेरी गांड पर एक लात मारनी चाहिए , बड़ी गाड़ियों से नफरत करने वाले !",0.8893805146217346,1,1,0.7505109906196594,0.5656933188438416
51,ind-mssge-52,तुम एक मूर्ख पारम्परिक गृहिणी है,0.8069775700569153,1,1,0.8069775700569153,0.21183282136917114
305,ind-mssge-306,इसके लिए पूंजीवादी सूअर जिम्मेदार हैं!,0.8559569120407104,1,1,0.8559569120407104,0.45523861050605774
213,ind-mssge-214,"हाहाहा, हाँ तो शायद कांग्रेसी आखिरकार चुनाव जीतना शुरू कर देंगे।",0.9223300814628601,1,1,0.05228136479854584,0.016035471111536026
54,ind-mssge-55,तुम एक आलसी कुतिया हो!,0.9735812544822693,1,1,0.9735812544822693,0.3430231511592865
91,ind-mssge-92,यह सब लिब्रांडू-पना स्कूल में नहीं पढ़ाना चाइए चाहिए,0.7960526347160339,1,1,0.05034562945365906,0.023424765095114708
231,ind-mssge-232,"समलैंगिकता एक पाप है, और स्कूलों में इसके बारे में बात नहीं की जानी चाहिए।",0.5517218112945557,1,1,0.5160773396492004,0.5517218112945557
167,ind-mssge-168,जलवायु संशयवादियों को कुछ समझदारी दिखानी चाहिए।,0.3414634168148041,0,1,0.10083770751953125,0.008934381417930126
49,ind-mssge-50,ज्यादातर पुरुष जहरीले मूर्ख होते हैं।,0.8611885905265808,1,1,0.8611885905265808,0.6646744012832642
264,ind-mssge-265,तुम एक गंदे काफिर हो !,0.8611885905265808,1,1,0.8611885905265808,0.33428817987442017
94,ind-mssge-95,"तुम एक बौखलाए हुए चरमपंथी हो, चुप रहो।",0.8370044231414795,1,1,0.8069775700569153,0.3118518590927124
117,ind-mssge-118,racism_r_group.jpeg,0.39393940567970276,0,1,0.029414838179945946,0.023424765095114708
328,ind-mssge-329,nationalism_l_personal.jpeg,0.12195122241973877,0,1,0.014621646143496037,0.003573743626475334
390,ind-mssge-391,तुम एक तेल पीने वाले अपराधी हो !,0.8500000238418579,1,1,0.6741153597831726,0.028921332210302353
232,ind-mssge-233,समलैंगिकों को जेल में डाल देना चाहिए!,0.8559569120407104,1,1,0.8559569120407104,0.8249265551567078
13,ind-mssge-14,feminism_l_group.jpeg,0.267657995223999,0,1,0.016713427379727364,0.011002791114151478
233,ind-mssge-234,समलैंगिक बेवकूफ छक्कों का एक समूह हैं।,0.9570417404174805,1,1,0.9570417404174805,0.8753968477249146
254,ind-mssge-255,"समलैंगिकता से डरने वाले, मर जा !",0.8893805146217346,1,1,0.8120017647743225,0.5889461636543274
139,ind-mssge-140,मांस खाने वालों की कोड़े से पिटाई करनी चाहिए,0.9463667869567871,1,1,0.7298134565353394,0.4942249357700348
35,ind-mssge-36,रोने वाला पुरुष कमजोर जीन का परिणाम होते हैं!,0.7797203063964844,1,1,0.49676355719566345,0.33428817987442017
287,ind-mssge-288,नक्सलवादियों को इस देश को बर्बाद करने से रोकना चाहिए।,0.6475409865379333,1,1,0.5160773396492004,0.5311895608901978
358,ind-mssge-359,सभी पुलिस वालों को जेल में बंद कर देना चाहिए!,0.9801324605941772,1,1,0.4211765229701996,0.26363635063171387
185,ind-mssge-186,सामाजिक न्याय योद्धा: सोशल मीडिया पर पोस्ट दाल कर अन्याय से लड़ना वाला !,0.8571428656578064,1,1,0.05228136479854584,0.016035471111536026
8,ind-mssge-9,मैं आशा करता हु की कोई आपके कान के नीचे दो कंटाप लगा दे |,0.8500000238418579,1,1,0.592659056186676,0.0498749241232872
114,ind-mssge-115,तेरा समाज से हिंसक रूप से सफाया कर देना चाहिए!,0.9090909361839294,1,1,0.8069775700569153,0.4942249357700348
263,ind-mssge-264,नास्तिक सभी गंदे काफिर हैं!,0.8997722268104553,1,1,0.8808484077453613,0.7610844373703003
249,ind-mssge-250,समलैंगिकता से डरने वाले बेवफूफ लोग केवल जनसंख्या बढ़ाने में रूचि रखते है !,0.5334867238998413,1,1,0.5334867238998413,0.4942249357700348
387,ind-mssge-388,बड़ी गाड़ियां चलाने वाले सभी स्वार्थी मूर्ख होते हैं।,0.6094748377799988,1,1,0.592659056186676,0.5366348624229431
180,ind-mssge-181,तू एक नक्सलवादी न्याय की योद्धा है!,0.6356589198112488,1,1,0.49676355719566345,0.384097158908844
68,ind-mssge-69,तुम सिर्फ एक गंदे अप्रवासी हो!,0.8413805961608887,1,1,0.8413805961608887,0.6943625211715698
356,ind-mssge-357,police_l_personal.jpeg,0.14084507524967194,0,1,0.014621646143496037,0.003573743626475334
96,ind-mssge-97,तुम कैंसल कल्चर को बढ़ावा देने वाले गुंडे हो!,0.8941176533699036,1,1,0.6390472650527954,0.45523861050605774
292,ind-mssge-293,तुम सिर्फ आलसी नक्सलवादी मैल हो!,0.9071762561798096,1,1,0.9071762561798096,0.5517218112945557
69,ind-mssge-70,प्रवासियों के चेहरे पर घूंसा मारा जाना चाहिए।,0.9251337051391602,1,1,0.8164323568344116,0.6943625211715698
124,ind-mssge-125,तुम ब्राह्मणवादी पितृसत्ता के रक्षक हैं!,0.8902438879013062,1,1,0.3605351746082306,0.3430231511592865
247,ind-mssge-248,समलैंगिकता से डरने वाले सभी असुरक्षित बेकार लोग हैं,0.7610949277877808,1,1,0.7610949277877808,0.5992919206619263
66,ind-mssge-67,आपको स्पष्ट रूप से बेहतर शिक्षा की आवश्यकता है।,0.37176087498664856,0,1,0.37176087498664856,0.008934381417930126
338,ind-mssge-339,मुझे आशा है कि कोई तुझे चट्टान से धक्का दे देगा!,0.8893805146217346,1,1,0.7505109906196594,0.09173183888196945
121,ind-mssge-122,शुद्ध शाकाहारी सभी अज्ञानी अभिजात्य वर्ग के हैं।,0.7505109906196594,1,1,0.7505109906196594,0.45523861050605774
3,ind-mssge-4,रंडी रोना करने वाले मूर्ख |,0.8870276808738708,1,1,0.8870276808738708,0.6070811748504639
193,ind-mssge-194,अभिव्यक्ति की आजादी के योद्धा केवल बकवास करने वाले तानाशाह है!,0.7093266248703003,1,1,0.7093266248703003,0.13765175640583038
64,ind-mssge-65,सरकार को अधिक से अधिक गैरकानूनी घुसपैठियों को देश से बाहर निकाल देना चाहिए!,0.5460993051528931,1,1,0.44695648550987244,0.3430231511592865
177,ind-mssge-178,सामाजिक न्याय के योद्धा सिर्फ दयनीय हारे हुए लोग हैं जो मजाक नहीं ले सकते।,0.7432224750518799,1,1,0.7432224750518799,0.05208257585763931
256,ind-mssge-257,और आपको लगता है कि कोई आपसे शादी करना चाहता है? हाहाहा,0.2585267126560211,0,1,0.2585267126560211,0.008934381417930126
56,ind-mssge-57,तेरा चेहरा पर एक घूंसा मारना चाहिए,0.9463667869567871,1,1,0.7773767709732056,0.07395276427268982
24,ind-mssge-25,मैं आशा करता हु की कोई आपके कान के नीचे दो कंटाप लगा दे |,0.8500000238418579,1,1,0.592659056186676,0.0498749241232872
9,ind-mssge-10,नारीवादी बलात्कार के योग्य हैं!,0.9463667869567871,1,1,0.8183518648147583,0.6516732573509216
86,ind-mssge-87,मैं आशा करता हु कोई तुझे सड़क पर गोली मार दे!,0.9830508232116699,1,1,0.7610949277877808,0.3430231511592865
133,ind-mssge-134,"हमें बच्चों को मांस परोसना बंद कर देना चाहिए, यह उनके लिए ख़राब है",0.8813559412956238,1,1,0.05034562945365906,0.008934381417930126
23,ind-mssge-24,गृहिणी के गाल पर दो थप्पड़ लगाने चाहिए |,0.8370044231414795,1,1,0.43266457319259644,0.13765175640583038
182,ind-mssge-183,तुम उत्पीड़न के पात्र हो ।,0.9463667869567871,1,1,0.6741153597831726,0.21183282136917114
25,ind-mssge-26,गृहिणियों को घर में आग लगा कर खुद को राख कर देना चाहिए !,0.75,1,1,0.6740990877151489,0.21183282136917114
291,ind-mssge-292,नक्सलवादी वामपंथी सब आलसी मैल हैं!,0.8882540464401245,1,1,0.8882540464401245,0.5992919206619263
258,ind-mssge-259,homosexuality_r_personal.jpeg,0.6097561120986938,1,1,0.3605351746082306,0.45523861050605774
102,ind-mssge-103,"हाहाहा, बेकार इंसान होने का क्या आसान बहाना है!",0.7610949277877808,1,1,0.7610949277877808,0.0498749241232872
170,ind-mssge-171,धरती की रक्षा करने का सबसे अच्छा तरीका होगा कि आप को मार डाला जाए!,0.9463667869567871,1,1,0.8387221693992615,0.10217751562595367
118,ind-mssge-119,racism_r_personal.jpeg,0.2183908075094223,0,1,0.056243885308504105,0.03304686024785042
143,ind-mssge-144,"सही में! मांस पर प्रतिबंध लगाने वाले यह सभी कानून... ओह रुको, ऐसा तो कभी नहीं हुआ।",0.8581081032752991,1,1,0.029429947957396507,0.005186695139855146
223,ind-mssge-224,"सभी संघियों को थप्पड़ मारो, वे समाज के लिए खतरा हैं।",0.7931034564971924,1,1,0.6078580617904663,0.45523861050605774
150,ind-mssge-151,"तुम इतने भोले और बेवकूफ हो, भय प्रसारक इंसान !",0.8183518648147583,1,1,0.8183518648147583,0.09173183888196945
288,ind-mssge-289,लोकतंत्र को खतरे में डालने वाले सभी नक्सलवादियों को जेल में डाल देना चाहिए!,0.8571428656578064,1,1,0.5457640290260315,0.5366348624229431
21,ind-mssge-22,महिलाओं पर वर्चस्व स्थापित करने वाला सूअर !,0.7505109906196594,1,1,0.7505109906196594,0.4942249357700348
215,ind-mssge-216,politics_l_group.jpeg,0.8238636255264282,1,1,0.043621379882097244,0.011002791114151478
145,ind-mssge-146,vegans_r_group.jpeg,0.12195122241973877,0,1,0.014621646143496037,0.005186695139855146
142,ind-mssge-143,मुझे आशा है कि कोई कसाई तुझे काट के बेच देगा !,0.699999988079071,1,1,0.5848582983016968,0.07395276427268982
234,ind-mssge-235,तू एक बेवकूफ छक्का हैं।,0.8979736566543579,1,1,0.8979736566543579,0.13765175640583038
285,ind-mssge-286,religion_r_group.jpeg,0.9265402555465698,1,1,0.016713427379727364,0.016035471111536026
279,ind-mssge-280,धार्मिक कट्टरपंथियों के मुँह पर तमाचा मारा जाना चाहिए।,0.9463667869567871,1,1,0.8069775700569153,0.647327184677124
19,ind-mssge-20,तुम केवल सुस्त और असली हो |,0.6065804958343506,1,1,0.6065804958343506,0.028921332210302353
314,ind-mssge-315,inequality_r_personal.jpeg,0.06603773683309555,0,1,0.014621646143496037,0.003573743626475334
44,ind-mssge-45,"हाँ बच्चे, जा अपनी माँ की गोद में जाकर रो ले, हाहाहा !",0.6093305945396423,1,1,0.6093305945396423,0.01846064254641533
342,ind-mssge-343,nationalism_r_personal.jpeg,0.14189189672470093,0,1,0.016713427379727364,0.003573743626475334
187,ind-mssge-188,freespeech_l_group.jpeg,0.014621646143496037,0,1,0.014621646143496037,0.003573743626475334
194,ind-mssge-195,तुम सिर्फ एक तानाशाह हो जो इसे स्वीकार करने से डरते हो !,0.5406067371368408,1,1,0.5334867238998413,0.043741196393966675
80,ind-mssge-81,तुम एक कट्टर और बेकार इंसान हो,0.917354941368103,1,1,0.917354941368103,0.13765175640583038
41,ind-mssge-42,तेरी नसबंदी कर देनी चाहिए!,0.699999988079071,1,1,0.5703998804092407,0.15132614970207214
354,ind-mssge-355,"हाँ, चलो पुलिस को कमज़ोर करते हैं और देखते हैं कि तुम कितने समय तक चलते हो ! हाहाहा",0.8483754396438599,1,1,0.11081142723560333,0.011002791114151478
2,ind-mssge-3,एक मूर्खों का समूह जिसे केवल रंडी रोना करना आता है उसे नारीवादी कहते है |,0.8370044231414795,1,1,0.8120017647743225,0.647327184677124
302,ind-mssge-303,इस तरह समाज को ठगने के लिए पूंजीपतियों को जेल में डाल देना चाहिए!,0.8483754396438599,1,1,0.49676355719566345,0.3722687363624573
48,ind-mssge-49,जहरीले पुरुषों को सत्ता में आने से रोकने वाला कानून बनना चाहिए!,0.9811320900917053,1,1,0.279959112405777,0.26363635063171387
109,ind-mssge-110,सभी जातिवादी उच्च जाति के सूअर हैं!,0.8870276808738708,1,1,0.8870276808738708,0.6237266659736633
339,ind-mssge-340,आह देशभक्ति - हम सभी को बेवकूफ बनाती है!,0.6065804958343506,1,1,0.6065804958343506,0.030008208006620407
58,ind-mssge-59,तुझे गोली मार देनी चाहिए!,0.9917582273483276,1,1,0.8413805961608887,0.13765175640583038
357,ind-mssge-358,पुलिस की संख्या कम करनी चाहिए,0.8866666555404663,1,1,0.04447254538536072,0.01846064254641533
295,ind-mssge-296,मनोरंजन के लिए नक्सलियों का शिकार होना चाहिए!,0.8561643958091736,1,1,0.5848582983016968,0.5643365383148193
273,ind-mssge-274,धर्म हानिकारक है और स्कूलों में इसको पढ़ाने की अनुमति नहीं दी जानी चाहिए।,0.9814285635948181,1,1,0.5334867238998413,0.5583442449569702
6,ind-mssge-7,खुदगर्ज़ कुतिया है तू !,0.8120017647743225,1,1,0.8120017647743225,0.5129590630531311
16,ind-mssge-17,एक गृहिणी जो टैक्स नहीं देती उसे मतदान करने का कोई अधिकार नहीं है,0.9209622144699097,1,1,0.13603222370147705,0.022660383954644203
355,ind-mssge-356,police_l_group.jpeg,0.20895522832870483,0,1,0.014621646143496037,0.003573743626475334
392,ind-mssge-393,मुझे तुम्हारी गांड पर एक लात मारनी चाहिए,0.9336365461349487,1,1,0.9336365461349487,0.0498749241232872
153,ind-mssge-154,जलवायु परिवर्तन की चेतावनी देने वालों के चेहरे पर घूंसा मारा जाना चाहिए।,0.9251337051391602,1,1,0.7247063517570496,0.21183282136917114
296,ind-mssge-297,तुम्हारा तो मनोरंजन के लिए शिकार होना चाहिए!,0.19230769574642181,0,1,0.06361287087202072,0.003941651433706284
76,ind-mssge-77,immigrants_l_personal.jpeg,0.13698630034923553,0,1,0.0187707357108593,0.005186695139855146
166,ind-mssge-167,बेवकूफ! वैज्ञानिक सोच रखने के लिए तेरा दिमाग बहुत छोटा है!,0.9071762561798096,1,1,0.9071762561798096,0.0498749241232872
335,ind-mssge-336,"सभी ""देशभक्त"" हिंसक हैं और उन्हें मुँह पर तमाचा मारा जाना चाहिए।",0.9830508232116699,1,1,0.8069775700569153,0.5643365383148193
36,ind-mssge-37,आप स्पष्ट रूप से कमजोर जीन का परिणाम हैं!,0.699999988079071,1,1,0.6390472650527954,0.15132614970207214
157,ind-mssge-158,"हाँ, हम सब अच्छे मौसम से मरने वाले हैं...",0.5,0,1,0.13603222370147705,0.008934381417930126
38,ind-mssge-39,"सभी कमजोर पुरुषों को घूंसे मारो, उन्हें सख्त करो।",0.8500000238418579,1,1,0.7247063517570496,0.5643365383148193
374,ind-mssge-375,तुम बस एक पेड़ों से चिपकने वाले मूर्ख हो,0.7432224750518799,1,1,0.7432224750518799,0.043741196393966675
268,ind-mssge-269,तेरे सिर में गोली मार देनी चाहिए!,0.9917582273483276,1,1,0.8559569120407104,0.09173183888196945
319,ind-mssge-320,गद्दारों की पहचान वैसे हे होनी चाहिए जो वह सच में हैं: आतंकवादी मैल!,0.7729480862617493,1,1,0.7729480862617493,0.21183282136917114
14,ind-mssge-15,feminism_l_personal.jpeg,0.4117647111415863,0,1,0.02495180256664753,0.016035471111536026
303,ind-mssge-304,पूंजीपति सब हृदयहीन कमीने हैं।,0.8387221693992615,1,1,0.8387221693992615,0.5517218112945557
317,ind-mssge-318,एहसान फरामोश देशद्रोही सभी मूर्ख हैं।,0.9117958545684814,1,1,0.9117958545684814,0.27609705924987793
368,ind-mssge-369,ओह पुलिस अधिकारी को छोटे बच्चे की तरह सुरक्षा की जरूरत है!,0.783261775970459,1,1,0.09080997109413147,0.005186695139855146
131,ind-mssge-132,vegans_l_group.jpeg,0.06603773683309555,0,1,0.014621646143496037,0.003573743626475334
351,ind-mssge-352,"पुलिस से नफरत करने वाले, मुर्दाबाद !",0.8893805146217346,1,1,0.7811753153800964,0.5490723848342896
113,ind-mssge-114,जातिवादियों का समाज से हिंसक रूप से सफाया कर देना चाहिए!,0.8974359035491943,1,1,0.7929574847221375,0.6070811748504639
383,ind-mssge-384,cars_l_group.jpeg,0.05263157933950424,0,1,0.02495180256664753,0.005186695139855146
289,ind-mssge-290,नक्सलवादी वामपंथी पूर्ण रूप से मूर्ख हैं,0.8611885905265808,1,1,0.8611885905265808,0.6070811748504639
98,ind-mssge-99,मार मार कर तेरा लिब्रांडू-पना बहार निकालना चाहिए,0.9251337051391602,1,1,0.6275607943534851,0.46893709897994995
300,ind-mssge-301,inequality_l_personal.jpeg,0.014621646143496037,0,1,0.014621646143496037,0.003573743626475334
26,ind-mssge-27,मैं आशा करता हूँ की कोई तेरे घर में आग लगा कर तुझे राख कर दे !,0.8893805146217346,1,1,0.7093266248703003,0.13765175640583038
106,ind-mssge-107,जातिवादियों को उनके व्यवहार के लिए जेल होनी चाहिए!,0.6206896305084229,1,1,0.3402777910232544,0.21183282136917114
95,ind-mssge-96,लिब्रांडू समाज कैंसल कल्चर को बढ़ावा देने वाले गुंडे हैं!,0.8813559412956238,1,1,0.6740990877151489,0.5129590630531311
1,ind-mssge-2,महिलाओं को काम नहीं करने देना चाहिए!,0.6093305945396423,1,1,0.6093305945396423,0.6070811748504639
17,ind-mssge-18,गृहिणी का मतलब है एक सुस्त असली औरत |,0.699999988079071,1,1,0.5334867238998413,0.27609705924987793
393,ind-mssge-394,बड़ी गाडी के प्रेमियों को एक पुल से धक्का देना चाहिए और डूबा देना चाहिए!,0.9251337051391602,1,1,0.7093266248703003,0.5311895608901978
171,ind-mssge-172,"मुझे लगता है कि जलवायु संशयवादी बहुत अतिरंजित हैं, हाहाहा",0.25477707386016846,0,1,0.16068580746650696,0.01846064254641533
45,ind-mssge-46,men_l_group.jpeg,0.05263157933950424,0,1,0.014621646143496037,0.003573743626475334
248,ind-mssge-249,तू समलैंगिकता से डरने वाला एक असुरक्षित बेकार इंसान है,0.8870276808738708,1,1,0.8870276808738708,0.5772866010665894
236,ind-mssge-237,तू एक घिनोना चक्का हैं!,0.7610949277877808,1,1,0.7610949277877808,0.09173183888196945
155,ind-mssge-156,जलवायु परिवर्तन की चेतावनी देने वालों को गाड़ी से कुचल देना चाहिए!,0.8370044231414795,1,1,0.6993942260742188,0.3430231511592865
128,ind-mssge-129,मैं आशा करता हूँ कि कोई तुझे बकरे की तरह काट डालेगा!,0.8370044231414795,1,1,0.7176885604858398,0.05208257585763931
78,ind-mssge-79,विदेशी लोगों से नफरत करने वालों लोगों की नागरिकता चीन लेनी चाहिए और देश से बाहर निकाल देना चाहिए!,0.5848582983016968,1,1,0.5848582983016968,0.5772866010665894
168,ind-mssge-169,मैं तेरा दिमाग ठिकाने लगाना चाहता हूँ,0.8500000238418579,1,1,0.6252923011779785,0.028921332210302353
104,ind-mssge-105,racism_l_personal.jpeg,0.2183908075094223,0,1,0.02829446643590927,0.016035471111536026
196,ind-mssge-197,और यह मेरी समस्या नहीं है अगर दूसरे आपके चेहरे पर थप्पड़ मारना चाहते हैं।,0.7739726305007935,1,1,0.44695648550987244,0.01846064254641533
214,ind-mssge-215,"ओह, मैं एक कांग्रेसी हूं और जो कोई मुझसे असहमत है वह तानाशाह है! हाहाहा",0.8238636255264282,1,1,0.40080150961875916,0.01846064254641533
398,ind-mssge-399,cars_r_personal.jpeg,0.014621646143496037,0,1,0.014621646143496037,0.003573743626475334
93,ind-mssge-94,सभी लिब्रांडू वामपंथी उग्रवादी और पागल होते हैं।,0.8500000238418579,1,1,0.7610949277877808,0.46893709897994995
12,ind-mssge-13,"ठीक है, पहले बर्तन मांजना चालू कर, फिर आगे का देखते है हाहाहा",0.21383647620677948,0,1,0.13790130615234375,0.016035471111536026
85,ind-mssge-86,विदेशी लोगों से नफरत करने वालों को गोली मार देनी चाहिए !,0.9463667869567871,1,1,0.7729480862617493,0.4942249357700348
164,ind-mssge-165,तो आपको वैज्ञानिक सोच रखने के लिए बहुत मूर्ख हैं ।,0.8413805961608887,1,1,0.8413805961608887,0.13765175640583038
127,ind-mssge-128,शुद्ध शाकाहारियों को एक जुट करके उनकी हत्या कर देनी चाहिए!,0.9463667869567871,1,1,0.8184567093849182,0.5889461636543274
72,ind-mssge-73,तुम्हारा कीड़ों की तरह सफाया किया जाना चाहिए!,0.9090909361839294,1,1,0.8164323568344116,0.3430231511592865
37,ind-mssge-38,तुम्हारा परिवार स्पष्ट रूप से कमजोर जीन का परिणाम है!,0.699999988079071,1,1,0.6740990877151489,0.21183282136917114
27,ind-mssge-28,"ओह अच्छा, यदि घर की गृहिणी सबसे अच्छी है तो समाज उसे पगार क्यों नहीं देता?",0.2666666805744171,0,1,0.02495180256664753,0.004792527295649052
269,ind-mssge-270,"ओह ज़रूर, और नास्तिक निश्चित रूप से समाज के लिए बहुत अच्छा कर रहे हैं, है ना? हाहाहा",0.9814285635948181,1,1,0.12542587518692017,0.07395276427268982
315,ind-mssge-316,इस तरह की देशद्रोही भाषा इंटरनेट पर नहीं होनी चाहिए।,0.5822222232818604,1,1,0.29820021986961365,0.036435291171073914
299,ind-mssge-300,inequality_l_group.jpeg,0.6475409865379333,1,1,0.056243885308504105,0.016035471111536026
129,ind-mssge-130,"हम बेहतर होंगे अगर शुद्ध शाकाहारी आखिरकार अपनी बकवास बंद कर देंगे, हाहाहा",0.8133333325386047,1,1,0.6218846440315247,0.22962410748004913
125,ind-mssge-126,सभी शुद्ध शाकाहारियों को जोर जबरदसती मांस खिलाया जाना चाहिए।,0.8813559412956238,1,1,0.5334867238998413,0.46893709897994995
181,ind-mssge-182,सामाजिक न्याय के योद्धा उत्पीड़न के पात्र हैं।,0.8893805146217346,1,1,0.6252923011779785,0.46893709897994995
217,ind-mssge-218,संघियों को झूठ फैलाने से रोका जाना चाहिए,0.7052631378173828,1,1,0.2585267126560211,0.07395276427268982
