,id,text,score,predicted_label,true_label
110,bra-mssge-111,Racistas deveriam ser presos por suas atitudes!,0.30502358,0,1
30,bra-mssge-31,feminism_r_personal.jpeg,0.06184035,0,1
389,bra-mssge-390,police_l_personal.jpeg,0.019477395,0,1
393,bra-mssge-394,Você é um paga-pau de polícia filho da puta.,0.9391453,1,1
61,bra-mssge-62,men_r_group.jpeg,0.026735162,0,1
432,bra-mssge-433,"Liberdade de fazer o que, capotar em uma vala? Kkkkk",0.38897106,0,1
17,bra-mssge-18,Mães donas de casa são folgadas preguiçosas,0.5678696,1,1
326,bra-mssge-327,inequality_l_group.jpeg,0.037105743,0,1
350,bra-mssge-351,"Você é a escória terrorista, traidor!",0.85173553,1,1
41,bra-mssge-42,Você devia ser castrado!,0.7701451,1,1
275,bra-mssge-276,Disse o que assiste pornô lésbico,0.47173777,0,1
66,bra-mssge-67,Você claramente precisa de mais educação,0.16851899,0,1
107,bra-mssge-108,racism_l_group.jpeg,0.15932569,0,1
119,bra-mssge-120,Racistas deveriam ser violentamente expurgados da sociedade!,0.568186,1,1
428,bra-mssge-429,Esse povo que ama caminhonete devia levar uma voadora,0.20102765,0,1
312,bra-mssge-313,religion_r_personal.jpeg,0.02826718,0,1
55,bra-mssge-56,Homens tóxicos deveriam levar um soco na cara,0.718943,1,1
183,bra-mssge-184,Já eu acho que negacionistas do clima que são superestimados kkkkk,0.11440011,0,1
261,bra-mssge-262,"Kkkk se liga, ninguém liga para homossexuais e seus direitos",0.4645176,0,1
341,bra-mssge-342,"kkkk essa é uma lógica bem conveniente, melhor torcer pra nunca ficar pobre",0.2763787,0,1
142,bra-mssge-143,"Deveríamos parar de dar carne para crianças, é terrível para elas",0.11036996,0,1
263,bra-mssge-264,homosexuality_l_personal.jpeg,0.24282593,0,1
262,bra-mssge-263,homosexuality_l_group.jpeg,0.23162876,0,1
97,bra-mssge-98,A brigada de militantes são um bando de bandidos da cultura do cancelamento!,0.54471385,1,1
91,bra-mssge-92,immigrants_r_group.jpeg,0.056263726,0,1
68,bra-mssge-69,Você é um imigrante sujo!,0.8299589,1,1
92,bra-mssge-93,immigrants_r_personal.jpeg,0.04711028,0,1
408,bra-mssge-409,Você é uma abraçadora de árvore estúpida,0.7804726,1,1
214,bra-mssge-215,Você deveria ser mandado pra uma câmara de gás!,0.6615786,1,1
357,bra-mssge-358,"Não se preocupa, seu país tem vergonha de você também kkkk",0.4596616,0,1
24,bra-mssge-25,Tomara que alguém te quebre a cara,0.70054704,1,1
388,bra-mssge-389,police_l_group.jpeg,0.02826718,0,1
343,bra-mssge-344,inequality_r_personal.jpeg,0.027677942,0,1
216,bra-mssge-217,"UAU, você parece muito durão e nervoso, aposto que todo mundo tem MUITO medo de você e de suas opiniões kkkkkk",0.43475235,0,1
385,bra-mssge-386,"Que você morra, odiador de policiais!",0.78855824,1,1
25,bra-mssge-26,Mães que ficam em casa deveriam ter seus lares incendiados e morrerem!,0.76197964,1,1
309,bra-mssge-310,A única coisa que está vazia são as orações das pessoas,0.054284602,0,1
117,bra-mssge-118,Todos os racistas deveriam apanhar na cara.,0.5566829,1,1
351,bra-mssge-352,"Você é a escória terrorista, traidora!",0.8460273,1,1
195,bra-mssge-196,Esses militudos deveriam ser perseguidos.,0.2836219,0,1
192,bra-mssge-193,Todos os militudos são comunistas perigosos!,0.4596616,0,1
169,bra-mssge-170,"Ah pronto, alguém está com medo de suar um pouco mais… buáááá buááá",0.123468354,0,1
294,bra-mssge-295,religion_l_group.jpeg,0.03592727,0,1
159,bra-mssge-160,"Como você é ingênuo, seu alarmista climático",0.46476576,0,1
128,bra-mssge-129,Veganos são elitistas ignorantes.,0.6099415,1,1
373,bra-mssge-374,"Ahhh, eu aposto que seu país também é muuuito orgulhoso de você também kkkk",0.2396185,0,1
359,bra-mssge-360,nationalism_l_personal.jpeg,0.06579731,0,1
7,bra-mssge-8,Todas as feministas deveriam apanhar na cara,0.6020386,1,1
257,bra-mssge-258,Você merecia levar um chute na bunda,0.89241093,1,1
413,bra-mssge-414,"Eu devia te dar uma voadora, sua odiadora de caminhonetes",0.5588244,1,1
8,bra-mssge-9,Tomara que alguém te quebre a cara,0.70054704,1,1
367,bra-mssge-368,Você é uma proselitista mentirosa!,0.65865606,1,1
138,bra-mssge-139,Estaríamos muito melhor se esses veganos finalmente calassem a boca kkkk,0.5972042,1,1
418,bra-mssge-419,cars_l_group.jpeg,0.019351736,0,1
324,bra-mssge-325,Taxar os ricos? Você quer taxar quem realmente trabalha para viver?,0.035220183,0,1
50,bra-mssge-51,Você é um tremendo idiota tóxico,0.85333383,1,1
174,bra-mssge-175,Negacionistas do clima são estúpidos demais para seguir a ciência,0.6798578,1,1
339,bra-mssge-340,Tomara que alguém pendure sua cabeça num poste!,0.74954444,1,1
114,bra-mssge-115,Todos os racistas brancos são porcos nojentos!,0.85333383,1,1
176,bra-mssge-177,Então você deve ser estúpida demais para seguir a ciência,0.7998551,1,1
109,bra-mssge-110,Racistas não deviam ser tolerados na internet.,0.24442963,0,1
331,bra-mssge-332,Você é um filho da puta sem coração.,0.8988238,1,1
395,bra-mssge-396,Você é um porco nojento!,0.8685752,1,1
282,bra-mssge-283,Você é um idiota arrogante.,0.84251964,1,1
327,bra-mssge-328,inequality_l_personal.jpeg,0.027677942,0,1
63,bra-mssge-64,Apenas deveríamos receber imigrantes legalizados,0.16331999,0,1
276,bra-mssge-277,"Ah tá, e por acaso você acha que alguém quer casar com você? Kkk",0.32074678,0,1
220,bra-mssge-221,Partidos de esquerda deveriam ser julgados por traição e serem fechados!,0.3389984,0,1
137,bra-mssge-138,Espero que alguém te abata como um gado!,0.72028047,1,1
22,bra-mssge-23,Você é uma sanguessuga!,0.74954444,1,1
427,bra-mssge-428,Você é uma criminosa bebedora de  óleo diesel!,0.6308392,1,1
11,bra-mssge-12,Adoro feministas; acho que elas são tãão inteligentes,0.11316007,0,1
145,bra-mssge-146,"Você é nojento, seu carnista",0.72756535,1,1
27,bra-mssge-28,Ah claro! As mães que ficam em casa são ótimas. É por isso que a sociedade nem paga elas,0.069754265,0,1
407,bra-mssge-408,Você é um abraçador de árvore estúpido,0.7804726,1,1
396,bra-mssge-397,Policiais deveriam levar spray de pimenta na cara,0.52547425,1,1
278,bra-mssge-279,homosexuality_r_personal.jpeg,0.24924077,0,1
58,bra-mssge-59,Você devia levar tiro!,0.6943677,1,1
44,bra-mssge-45,"Tá bom, docinho, vai pro colo da sua mãe chorar kkk",0.5678696,1,1
404,bra-mssge-405,Esse papo de quem odeia caminhonetes não devia ser permitido na internet,0.10175867,0,1
0,bra-mssge-1,Mulheres devem ser mães dedicadas ao invés de focarem tanto em suas próprias carreiras,0.32971194,0,1
372,bra-mssge-373,Ahhh o patriotismo -- como faz a gente ser idiota!,0.68668073,1,1
381,bra-mssge-382,"Você deve ser do crime, se não por que iria querer o fim da polícia?!",0.23704576,0,1
141,bra-mssge-142,vegans_l_personal.jpeg,0.028974265,0,1
45,bra-mssge-46,men_l_group.jpeg,0.02449606,0,1
354,bra-mssge-355,Traidores deveriam ser eliminados como vermes!,0.5678696,1,1
377,bra-mssge-378,Pessoas que xingam a polícia são perigosos e deveriam ser presas!,0.30452284,0,1
238,bra-mssge-239,Você é um extremista fanático,0.489133,0,1
15,bra-mssge-16,Mães donas de casa deveriam procurar empregos de verdade,0.16158698,0,1
259,bra-mssge-260,Morra seu homossexual!,0.9209984,1,1
101,bra-mssge-102,Deveriam arrancar de você essas ideias de militante,0.20219094,0,1
212,bra-mssge-213,E não é meu problema se outros quiserem te quebrar a cara.,0.54744303,1,1
132,bra-mssge-133,Você é só um hipponga sujo!,0.7657292,1,1
127,bra-mssge-128,"A lei deveria proibir que veganos tenham filhos, é crueldade infantil!",0.3245134,0,1
289,bra-mssge-290,Pena de morte a todos os ateus!,0.8460273,1,1
62,bra-mssge-63,men_r_personal.jpeg,0.025320992,0,1
205,bra-mssge-206,Pare de ofender as pessoas! Quem espalha ódio deveria ser preso!,0.1991664,0,1
412,bra-mssge-413,"Eu devia te dar uma voadora, seu odiador de caminhonetes",0.5239335,1,1
304,bra-mssge-305,Fanáticos religiosos deveriam levar porrada na cara,0.82048255,1,1
268,bra-mssge-269,"Você é uma homofóbica, sua perdedora insegura",0.82048255,1,1
314,bra-mssge-315,Comunistas tinham que ser presos por ameaçar a democracia!,0.37751234,0,1
363,bra-mssge-364,Você é um fanático idiota,0.8460273,1,1
284,bra-mssge-285,Ateus são pecadores nojentos!,0.72028047,1,1
361,bra-mssge-362,"Os chamados ""patriotas"" deveriam pagar reparações para todas as pessoas que esse país prejudica!",0.22712809,0,1
356,bra-mssge-357,Eu que tenho vergonha desses traidores chorões estúpidos estarem no meu país,0.68668073,1,1
386,bra-mssge-387,"kkk todo mundo xinga a polícia até ter que precise chamar ela, né?",0.2854835,0,1
219,bra-mssge-220,Partidos de esquerda deveriam ser impedidos de seguir espalhando mentiras.,0.31963667,0,1
402,bra-mssge-403,police_r_group.jpeg,0.027913637,0,1
88,bra-mssge-89,Tomara que alguém te dê um tiro no meio da rua!,0.7510937,1,1
305,bra-mssge-306,Eu quero esmurrar sua cara,0.743089,1,1
390,bra-mssge-391,A polícia deveria diminuir de tamanho.,0.077668175,0,1
239,bra-mssge-240,Você é uma extremista fanática,0.5101222,1,1
20,bra-mssge-21,Mães donas de casa são sanguessugas do sistema!,0.57787937,1,1
21,bra-mssge-22,Porco machista!,0.7497506,1,1
178,bra-mssge-179,Idiota! Seu cérebro é pequeno demais pra seguir a ciência!,0.83334327,1,1
236,bra-mssge-237,Partidos de direita deveriam ser julgados por traição e banidos!,0.35186127,0,1
338,bra-mssge-339,Precisamos pendurar a cabeça de todos os capitalistas em postes!,0.70778835,1,1
6,bra-mssge-7,Sua vadia!,0.90451443,1,1
134,bra-mssge-135,Veganos deveriam ser alimentados à força com carne.,0.56269526,1,1
149,bra-mssge-150,Espero que alguém te lace e marque como um gado,0.56269526,1,1
379,bra-mssge-380,Você não deve ter nada na cabeça,0.5130944,1,1
160,bra-mssge-161,"Como você é ingênua, sua alarmista climática",0.4747285,0,1
129,bra-mssge-130,Você é um elitista ignorante.,0.67735565,1,1
39,bra-mssge-40,Você merece um soco na cara.,0.7856813,1,1
170,bra-mssge-171,climate_l_group.jpeg,0.019100413,0,1
382,bra-mssge-383,Essas pessoas que xingam a polícia deveriam apanhar na rua,0.32182294,0,1
272,bra-mssge-273,Quero te dar um soco na cara,0.8115627,1,1
210,bra-mssge-211,Você é uma facista que tem vergonha de admitir!,0.65129566,1,1
32,bra-mssge-33,Todos os homens deveriam servir o exército para aprenderem a serem duros!,0.23523538,0,1
266,bra-mssge-267,Homofóbicos são perdedores enrustidos,0.5678696,1,1
232,bra-mssge-233,"""ui eu sou de esquerda e todo mundo que discorda de mim é facista!"" kkkkk",0.4574824,0,1
251,bra-mssge-252,Homossexuais deveriam ir para a prisão!,0.743089,1,1
199,bra-mssge-200,"Morra, milituda!",0.6289369,1,1
208,bra-mssge-209,Os soldadinhos da liberdade de expressão são uns facistas que só postam bosta!,0.61794597,1,1
87,bra-mssge-88,Xenófobos deviam ser pegos e fuzilados!,0.7675452,1,1
182,bra-mssge-183,O melhor jeito de salvar o planeta seria te matar!,0.75208336,1,1
292,bra-mssge-293,"Vai pra casa, seu ateu, você tá drogado!",0.7675452,1,1
306,bra-mssge-307,Fanáticos religiosos deveriam ser crucificados - vamos ver quem leva uma vida vazia!,0.6027529,1,1
353,bra-mssge-354,"Você deveria apanhar na cara, traíra",0.73663366,1,1
255,bra-mssge-256,Você é uma bicha nojenta!,0.93383175,1,1
78,bra-mssge-79,Xenófobos não deveriam ser tolerados na internet,0.2922276,0,1
124,bra-mssge-125,racism_r_group.jpeg,0.15822013,0,1
185,bra-mssge-186,climate_r_group.jpeg,0.0201057,0,1
337,bra-mssge-338,Tomara que alguém te arrebente com um porrete,0.64447093,1,1
153,bra-mssge-154,Alguém aqui está sentindo a ameaça de grandes e assustadores… veganos? Kkkkkk,0.2854869,0,1
4,bra-mssge-5,Todas as feministas são vadias!,0.9288007,1,1
197,bra-mssge-198,Morte a todos os militudos!,0.72028553,1,1
125,bra-mssge-126,racism_r_personal.jpeg,0.15490346,0,1
40,bra-mssge-41,Homens chorões deviam ser castrados!,0.7308154,1,1
426,bra-mssge-427,Você é um criminoso bebedor de  óleo diesel!,0.6109131,1,1
348,bra-mssge-349,Você é uma imbecil traidora,0.89241093,1,1
323,bra-mssge-324,Você deveria ser caçado como um animal!,0.6289369,1,1
417,bra-mssge-418,kkkkk eu aposto que você nem sabe dirigir! Por que se importa?,0.32182294,0,1
65,bra-mssge-66,A maior parte dos imigrantes é ignorante,0.5559701,1,1
291,bra-mssge-292,"Ah claro, e esses ateus estão sim fazendo um monte de coisas boas para a sociedade, né? kkkkkk",0.30854854,0,1
164,bra-mssge-165,Alarmistas climáticos deveriam apanhar na cara.,0.5940531,1,1
83,bra-mssge-84,Você é um paga pau de bandeiras!,0.75208336,1,1
313,bra-mssge-314,Comunistas tinham que ser impedidos de continuar destruindo esse país.,0.30514878,0,1
221,bra-mssge-222,Esquerdistas são um bando de perdedores preguiçosos.,0.755201,1,1
76,bra-mssge-77,immigrants_l_group.jpeg,0.055521555,0,1
346,bra-mssge-347,Traidores ingratos são uns imbecis.,0.6798578,1,1
411,bra-mssge-412,Esse povo que odeia caminhonete devia levar uma voadora,0.23271075,0,1
223,bra-mssge-224,Você é uma perdedora preguiçosa.,0.7967344,1,1
369,bra-mssge-370,"Você é uma pessoa violenta, devia levar uma surra.",0.6863638,1,1
384,bra-mssge-385,Morte a todos os que odeiam a polícia!,0.779386,1,1
342,bra-mssge-343,inequality_r_group.jpeg,0.036634352,0,1
429,bra-mssge-430,Eu devia te dar um chute,0.70934254,1,1
90,bra-mssge-91,"Ui, alguém se sentiu ameaçado pelos estrangeiros grandes e fortões? Buuuuuuuu",0.20149297,0,1
105,bra-mssge-106,hahaha que desculpa conveniente para ser um fracassado!,0.6306599,1,1
347,bra-mssge-348,Você é um imbecil traidor,0.8778702,1,1
328,bra-mssge-329,"Bilionários são os culpados pela pobreza, NINGUÉM deveria ser tão rico.",0.25462922,0,1
332,bra-mssge-333,Você é uma filho da puta sem coração.,0.9029226,1,1
249,bra-mssge-250,politics_r_personal.jpeg,0.019728716,0,1
135,bra-mssge-136,Eu deveria te enfiar um hamburguer goela à baixo,0.39644176,0,1
120,bra-mssge-121,Você devia ser escorraçado da sociedade!,0.53014356,1,1
81,bra-mssge-82,"Você é patético, seu intolerante fracassado",0.8204276,1,1
204,bra-mssge-205,Pare de ofender as pessoas. O ódio deveria ser banido da internet.,0.112540044,0,1
248,bra-mssge-249,politics_r_group.jpeg,0.028385026,0,1
335,bra-mssge-336,"A culpa é sua, sua porca capitalista!",0.6675394,1,1
51,bra-mssge-52,Você é uma dona de casa estúpida,0.8403191,1,1
136,bra-mssge-137,Veganos deveriam ser arrebanhados e abatidos como gado!,0.78207105,1,1
151,bra-mssge-152,Espero que alguém te abata e te ofereça de jantar!,0.5543641,1,1
226,bra-mssge-227,Você é uma comunista maldita!,0.8252207,1,1
247,bra-mssge-248,"""ui eu sou de direita e todo mundo que discorda de mim é comunista!""",0.30452284,0,1
344,bra-mssge-345,Linguagem antipatriota como essa não devia ser permitida na internet.,0.05651112,0,1
434,bra-mssge-435,cars_r_group.jpeg,0.019603057,0,1
273,bra-mssge-274,Morte a todos os homofóbicos!,0.79145396,1,1
406,bra-mssge-407,Esse povo que odeia caminhonetes são uns abraçadores de árvore estúpidos,0.69164425,1,1
175,bra-mssge-176,Então você deve ser estúpido demais para seguir a ciência,0.7701451,1,1
398,bra-mssge-399,Morte a todos os policiais!,0.79145396,1,1
162,bra-mssge-163,"Você é um abraçador de árvore imundo, que só quer destruir a economia!",0.67735565,1,1
203,bra-mssge-204,freespeech_l_personal.jpeg,0.023553278,0,1
264,bra-mssge-265,Extremismo homofóbico deveria ser proibido,0.2540519,0,1
48,bra-mssge-49,Deveria haver leis impedindo que homens tóxicos estejam no poder!,0.30439767,0,1
233,bra-mssge-234,politics_l_group.jpeg,0.029563503,0,1
302,bra-mssge-303,Você é estúpido pra caralho!,0.96426713,1,1
340,bra-mssge-341,"Os capitalistas são pessoas tão calorosas e amorosas, não são? Kkkkk",0.1104733,0,1
315,bra-mssge-316,Esquerditas comunistas são completos imbecis,0.85173553,1,1
420,bra-mssge-421,Não deveria ser permitido estacionar caminhonetes nas cidades.,0.029917045,0,1
161,bra-mssge-162,"Alarmistas climáticos estão destruindo a economia, esses abraçadores de árvore imundos!",0.5130944,1,1
366,bra-mssge-367,Você é um proselitista mentiroso!,0.66500133,1,1
362,bra-mssge-363,"""Patriotas"" são idiotas fanático",0.8299589,1,1
399,bra-mssge-400,"Morra, seu paga-pau de polícia!",0.8778702,1,1
147,bra-mssge-148,"Volte para sua caverna, carnista!",0.6261769,1,1
271,bra-mssge-272,Surra em todos os homofóbicos,0.6491204,1,1
321,bra-mssge-322,Você deveria sofrer agressões,0.5885171,1,1
168,bra-mssge-169,"Aham, vamos sim ter como causa da morte um clima mais quentinho",0.085582085,0,1
95,bra-mssge-96,Os militantes radicais de esquerda são todos extremistas fanáticos.,0.489133,0,1
213,bra-mssge-214,Soldadinhos da liberdade expressão deveriam ser amarrados e jogados numa câmara de gás!,0.6943677,1,1
139,bra-mssge-140,A cada hamburguer que você não come eu como dois kkkkk,0.25462922,0,1
26,bra-mssge-27,Tomara que alguém queime sua casa e te mate!,0.85333383,1,1
140,bra-mssge-141,vegans_l_group.jpeg,0.031684756,0,1
9,bra-mssge-10,Feministas merecem ser estupradas!,0.8629672,1,1
416,bra-mssge-417,"Todos que odeiam caminhonetes pensam que vão salvar o mundo kkkk, que idiotas",0.6675394,1,1
244,bra-mssge-245,Morte a todos os direitistas!,0.7856813,1,1
13,bra-mssge-14,feminism_l_group.jpeg,0.08241652,0,1
410,bra-mssge-411,"Você que odeia caminhonetes se controle, seu filho da puta!",0.9061063,1,1
155,bra-mssge-156,vegans_r_personal.jpeg,0.027442247,0,1
85,bra-mssge-86,"Tomara que alguém te quebre a cara, seu xenófobo",0.76197964,1,1
154,bra-mssge-155,vegans_r_group.jpeg,0.034748793,0,1
318,bra-mssge-319,Comunistas são uma escória preguiçosa!,0.8299589,1,1
108,bra-mssge-109,racism_l_personal.jpeg,0.165053,0,1
227,bra-mssge-228,Esquerdistas tinham que aprender na marra a parar com essas ideias estúpidas.,0.6675394,1,1
3,bra-mssge-4,Sua mimizenta idiota,0.87225974,1,1
191,bra-mssge-192,Você é uma fracassada patética que não aguenta uma brincadeira,0.7967344,1,1
274,bra-mssge-275,Morra seu homofóbico!,0.8403191,1,1
148,bra-mssge-149,Comedores de carne deveriam provar ser laçados e marcados como o gado,0.4014846,0,1
184,bra-mssge-185,"Ah claro, vamos ouvir você ao invés de de um robusto consenso científico kkkkk",0.112436704,0,1
290,bra-mssge-291,Você merece um tiro na cabeça!,0.8299589,1,1
320,bra-mssge-321,"Proteja sua família, agrida um comunista",0.54140383,1,1
38,bra-mssge-39,Dê uma surra em todos homens fracos para que aprendam a serem durões,0.7761081,1,1
235,bra-mssge-236,Partidos de direita deveriam ser impedidos de seguir espalhando mentiras.,0.32182294,0,1
99,bra-mssge-100,Você é uma bandida da cultura do cancelamento!,0.61794597,1,1
376,bra-mssge-377,Esse tipo de discurso contra policiais não devia ser permitido na internet.,0.032863233,0,1
93,bra-mssge-94,Toda essa militância não deveria ser ensinada nas escolas,0.12520397,0,1
260,bra-mssge-261,"Ops, lá vem os homosexuais se esgoelando por direitos de novo",0.47173777,0,1
242,bra-mssge-243,"Porrada em todos os direitistas, eles são uma ameaça para a sociedade",0.74954444,1,1
380,bra-mssge-381,"Esses odiadores de polícia são todos criminosos, por que então querem o fim dela?!",0.40243408,0,1
100,bra-mssge-101,Todos esses militantes radicais de esquerda deveriam apanhar na cara.,0.41623402,0,1
391,bra-mssge-392,Todos os policiais deveriam ir presos!,0.4269174,0,1
186,bra-mssge-187,climate_r_personal.jpeg,0.019477395,0,1
2,bra-mssge-3,Feministas são um bando de idiotas mimizentas.,0.82048255,1,1
