,id,text,score,predicted_label,true_label
256,idn-mssge-257,Terus lo pikir ada yang mau nikah sama lo gitu? hahahahaha,0.11739369,0,1
173,idn-mssge-174,climate_r_group.jpeg,0.0201057,0,1
102,idn-mssge-103,hahaha alesan gampang buat jadi pengecut,0.47787863,0,1
116,idn-mssge-117,Wow baru tau gue kalo lo ahli rasisme,0.26957804,0,1
88,idn-mssge-89,"Sama orang ""mata sipit"" aja takut",0.14429577,0,1
20,idn-mssge-21,Ibu rumah tangga cuma beban buat negara!,0.30427247,0,1
213,idn-mssge-214,Hahahaha iya mungkin nanti pas pemilu kalau PDI-P menang,0.022256956,0,1
58,idn-mssge-59,Mending lo mati aja!,0.50307727,1,1
311,idn-mssge-312,"Kapitalis adalah orang-orang yang hangat dan penuh kasih, bukan?",0.10870059,0,1
154,idn-mssge-155,Lo pantes ditonjok mukanya,0.60325533,1,1
249,idn-mssge-250,Orang-orang homofobia itu keturunan orang idiot!,0.8778702,1,1
381,idn-mssge-382,"Dikira benci SUV bakalan menyelamatkan dunia kali ya, wkwk bego banget",0.24928534,0,1
179,idn-mssge-180,Semua SJW adalah komunis berbahaya,0.3972142,0,1
298,idn-mssge-299,Ya ampun hidup kamu pasti susah banget ya? (here have some handhouts??),0.09568449,0,1
119,idn-mssge-120,Kita semua harus makan daging untuk kesehatan kita,0.03309893,0,1
320,idn-mssge-321,"Dasar teroris sampah, pengkhianat!",0.8299589,1,1
275,idn-mssge-276,Kalian kadrun makhluk Tuhan paling dongo,0.5678696,1,1
52,idn-mssge-53,Kebanyakan lelaki adalah predator menjijikkan!,0.6852916,1,1
128,idn-mssge-129,Gue harap ada yang membantai lo kaya hewan ternak!,0.7701451,1,1
267,idn-mssge-268,Eksekusi semua ateis!,0.8252207,1,1
264,idn-mssge-265,Dasar kafir menjijikkan!,0.7761081,1,1
65,idn-mssge-66,Kebanyakan imigran gak berpendidikan,0.48627716,0,1
333,idn-mssge-334,"""Orang yang membela negara"" semuanya adalah pembohong dan penyebar propaganda!",0.66500133,1,1
271,idn-mssge-272,religion_l_group.jpeg,0.03592727,0,1
44,idn-mssge-45,"Sayang, sana nangis di ketek mamak lo",0.3389984,0,1
93,idn-mssge-94,Kaum pejuang ketidakadilan sosial yang radikal kiri semuanya melewati batas,0.20312156,0,1
205,idn-mssge-206,Semua pendukung PDI-P pecundang yang tidak bisa apa-apa,0.64537907,1,1
270,idn-mssge-271,"Pulang sana, lo mabok. Dasar ateis",0.7510937,1,1
172,idn-mssge-173,"Oke, lebih baik dengerin kamu ya daripada bukti-bukti ilmiah yang banyak ini, wkwk",0.050573748,0,1
180,idn-mssge-181,Lo tuh SJW komunis,0.23523538,0,1
356,idn-mssge-357,police_l_personal.jpeg,0.019603057,0,1
315,idn-mssge-316,Bahasa yang tidak patriotik seperti ini harusnya tidak boleh ada di internet,0.17631748,0,1
378,idn-mssge-379,"Harusnya gue hajar lo ya, dasar pembenci SUV",0.48627716,0,1
227,idn-mssge-228,"PKS itu lemah, ga mungkin menang Pemilu kecuali kalo curang",0.40243408,0,1
280,idn-mssge-281,Gue pengen nonjok muka lo,0.4269174,0,1
380,idn-mssge-381,Gue tabrak juga lo ya pake SUV gue!,0.07212844,0,1
137,idn-mssge-138,Pemakan daging semuanya adalah manusia primitif yang tidak beradab!,0.4534306,0,1
144,idn-mssge-145,Eh ada yang merasa terancam sama kaum vegan yang menakutkan gini? Hahahahaha,0.2854699,0,1
222,idn-mssge-223,dasar kamu keras kepala!,0.44464502,0,1
113,idn-mssge-114,Orang rasis emang sampah masyarakat,0.5423875,1,1
187,idn-mssge-188,freespeech_l_group.jpeg,0.030741978,0,1
48,idn-mssge-49,Perlu ada aturan yang mencegah laki laki sampah punya kuasa!,0.6099415,1,1
183,idn-mssge-184,Mati aja buat semua SJW!,0.6943677,1,1
371,idn-mssge-372,Pembenci SUV seperti ini harusnya tidak diizinkan di internet,0.17718399,0,1
61,idn-mssge-62,men_r_group.jpeg,0.026617315,0,1
148,idn-mssge-149,Pengamat iklim harusnya ga boleh jadi WNI,0.39644176,0,1
387,idn-mssge-388,Semua pengemudi SUV adalah orang yang bego dan egois,0.6099415,1,1
150,idn-mssge-151,"Kamu tuh naif bgt, dasar pengamat lingkungan bego",0.57787937,1,1
207,idn-mssge-208,Semua pendukung PDI-P bajingan antek partai komunis!,0.71120167,1,1
80,idn-mssge-81,Dasar lo pecundang fanatik yang menyedihkan,0.82048255,1,1
152,idn-mssge-153,Kamu cuma pecinta lingkungan menjijikkan yang mau merusak ekonomi!,0.6120431,1,1
153,idn-mssge-154,Pengamat lingkungan harusnya ditonjok aja mukanya.,0.52547425,1,1
105,idn-mssge-106,Jangan beri toleransi bagi orang rasis di internet,0.30439767,0,1
386,idn-mssge-387,Semua mobil SUV harusnya dilarang!,0.04216247,0,1
186,idn-mssge-187,"Sadar dong, ga ada peduli sama ama omong kosong soal hak-hak kaum minoritas",0.32020867,0,1
335,idn-mssge-336,Semua patriot pantes dilempar ke jurang,0.53875744,1,1
235,idn-mssge-236,Orang yang homo itu menjijikkan!,0.91625386,1,1
155,idn-mssge-156,Pengamat iklim harusnya ditabrak aja pake mobil SUV!,0.5940531,1,1
255,idn-mssge-256,Padahal kalian juga nonton bokep lesbi kan,0.3625127,0,1
217,idn-mssge-218,PKS harusnya berhenti menyebar kebohongan,0.25462922,0,1
313,idn-mssge-314,inequality_r_group.jpeg,0.036634352,0,1
90,idn-mssge-91,immigrants_r_personal.jpeg,0.04711028,0,1
339,idn-mssge-340,Patriotisme bikin kita jadi goblok!,0.43296707,0,1
53,idn-mssge-54,Dasar kamu predator menjijikkan!,0.78855824,1,1
200,idn-mssge-201,"WOW anda terdengar tangguh dan beda dari yang lain ya, saya yakin banget ini pasti banyak yang takut sama anda dan pendapat anda *emoji eyeroll*",0.1798404,0,1
295,idn-mssge-296,Harusnya ada olahraga khusus untuk memburu para komunis!,0.3260917,0,1
162,idn-mssge-163,Orang yang ga percaya iklim harusnya ga boleh jadi WNI,0.3977292,0,1
8,idn-mssge-9,Semoga ada orang yang nonjok wajah lo.,0.52038735,1,1
39,idn-mssge-40,Muka lo pantes ditonjok.,0.07450261,0,1
281,idn-mssge-282,Orang alim harusnya dirajam sampai mati aja - coba kita lihat siapa yang hidupnya ga berguna!,0.74954444,1,1
101,idn-mssge-102,Kirain institusi kita dibangun dari material bangunan wkwk,0.024613906,0,1
203,idn-mssge-204,PDI-P harusnya berhenti menyebar kebohongan,0.23198941,0,1
296,idn-mssge-297,Kamu harusnya diburu!,0.1641865,0,1
174,idn-mssge-175,climate_r_personal.jpeg,0.019477395,0,1
66,idn-mssge-67,Udah jelas lo butuh disekolahin,0.3388922,0,1
348,idn-mssge-349,"Kamu pasti penjahat ya, ngapain coba kamu minta kepolisan dibubarkan?!",0.4810288,0,1
188,idn-mssge-189,freespeech_l_personal.jpeg,0.023317585,0,1
306,idn-mssge-307,"yang harusnya disalahkan itu kamu, dasar kapitalis babi!",0.8403191,1,1
307,idn-mssge-308,Kapitalis pantasnya digebukin di jalan,0.44942492,0,1
94,idn-mssge-95,"Berisik dasar orang gila ekstrim, bisa diem ga.",0.6336687,1,1
393,idn-mssge-394,Pecinta mobil SUV harusnya disingkirkan dari dunia ini,0.44933176,0,1
21,idn-mssge-22,Cowo patriarkis babi!,0.6149945,1,1
81,idn-mssge-82,"Heh rasis, makan tuh bendera!",0.47787863,0,1
127,idn-mssge-128,Semua vegan harusnya dibantai kaya hewan ternak!,0.7570315,1,1
305,idn-mssge-306,Kapitalis babi yang harusnya disalahkan,0.6308517,1,1
19,idn-mssge-20,Dasar pemalas tidak berguna,0.7492263,1,1
167,idn-mssge-168,Orang yang ga percaya perubahan iklim harusnya ditoyor biar logikanya jalan,0.34804323,0,1
274,idn-mssge-275,Orang beragama tidak berakal dan ga boleh ikut nyoblos!,0.5532103,1,1
273,idn-mssge-274,Agama itu bahaya dan tidak seharusnya diajarkan di sekolah,0.46186632,0,1
136,idn-mssge-137,"Lo itu menjijikkan, dasar pemakan daging.",0.6831271,1,1
370,idn-mssge-371,police_r_personal.jpeg,0.01847211,0,1
11,idn-mssge-12,"Feminis itu lucu ya, dikira mereka yang paling pinter.",0.2854971,0,1
133,idn-mssge-134,"Anak-anak harusnya tidak dikasih makan daging, daging itu ga baik untuk mereka",0.0665887,0,1
263,idn-mssge-264,Ateis adalah kaum kafir menjijikkan!,0.8115627,1,1
175,idn-mssge-176,Berhenti menyensor orang-orang. Tidak ada yang perlu disensor.,0.049089402,0,1
13,idn-mssge-14,feminism_l_group.jpeg,0.08241652,0,1
260,idn-mssge-261,"Ateis itu harusnya dilarang, mereka ga ada moral sama sekali!",0.52811706,1,1
297,idn-mssge-298,Pajaki orang kaya? Maksudnya orang yang benar-benar bekerja untuk mencari nafkah,0.029327808,0,1
385,idn-mssge-386,Mobil SUV harusnya tidak boleh parkir di sini,0.02685301,0,1
210,idn-mssge-211,Lo kayanya perlu ditonjok karena dukung PDI-P,0.25462922,0,1
240,idn-mssge-241,Mati aja lo homo!,0.61794597,1,1
314,idn-mssge-315,inequality_r_personal.jpeg,0.027677942,0,1
171,idn-mssge-172,Hmm kayanya orang yang ga percaya perubahan iklim kayanya berlebihan wkwk,0.055274166,0,1
190,idn-mssge-191,Berhenti nyakitin orang! Orang yang menyebar kebencian harusnya masuk penjara,0.2524482,0,1
363,idn-mssge-364,Semua polisi harusnya disetrum,0.43915427,0,1
336,idn-mssge-337,Lo cuman orang kasar yang pantes ditonjok mukanya,0.6588125,1,1
272,idn-mssge-273,religion_l_personal.jpeg,0.02968135,0,1
246,idn-mssge-247,Homofobia seharusnya dijebloskan ke penjara!,0.22712809,0,1
17,idn-mssge-18,Ibu rumah tangga itu pemalas,0.48228607,0,1
258,idn-mssge-259,homosexuality_r_personal.jpeg,0.24924077,0,1
30,idn-mssge-31,feminism_r_personal.jpeg,0.06184035,0,1
330,idn-mssge-331,"Yang disebut ""Para Pembela Negara"" harus membayar ganti rugi kepada semua orang yang telah disakiti negara ini!",0.18364124,0,1
396,idn-mssge-397,Gue yakin lo masih main sama mobil-mobilan di rumah!,0.041915078,0,1
332,idn-mssge-333,Dasar keledai bodoh,0.93383175,1,1
0,idn-mssge-1,"Wanita harusnya jadi ibu yang mengurus anak saja, daripada bekerja dan cuma fokus ke karir.",0.08874765,0,1
121,idn-mssge-122,Semua vegan adalah penganut paham elit yang bodoh.,0.82048255,1,1
312,idn-mssge-313,"Hahaha iya logikanya masuk banget ya, semoga lo ga jadi orang miskin",0.13388206,0,1
130,idn-mssge-131,"Tiap kali lo ga makan burger, gue bakal makan dua porsi burger!",0.027088705,0,1
376,idn-mssge-377,"Kendaliin diri lo, pembenci SUV brengsek!",0.755201,1,1
250,idn-mssge-251,Dasar keturunan orang idiot!,0.8364697,1,1
208,idn-mssge-209,Dasar bajingan komunis!,0.8696708,1,1
368,idn-mssge-369,Polisi manja butuh dilindungi,0.039226998,0,1
145,idn-mssge-146,vegans_r_group.jpeg,0.034748793,0,1
394,idn-mssge-395,Gue harap lo jatuh dan tenggelam di jurang pas nyetir,0.6588125,1,1
355,idn-mssge-356,police_l_group.jpeg,0.02826718,0,1
35,idn-mssge-36,Cowok cengeng hasil gen lemah!,0.6051471,1,1
76,idn-mssge-77,immigrants_l_personal.jpeg,0.05280026,0,1
299,idn-mssge-300,inequality_l_group.jpeg,0.037105743,0,1
134,idn-mssge-135,Pemakan daging harusnya dituntut karena pembunuhan!,0.24442963,0,1
114,idn-mssge-115,Lo emang sampah masyarakat!,0.6798578,1,1
72,idn-mssge-73,Lo sama kayak hama; pantes dibunuh!,0.78711975,1,1
193,idn-mssge-194,Pejuang kebebasan berpendapat itu cuma fasis yang menyebalkan,0.7105462,1,1
86,idn-mssge-87,Gue harap seseorang bakal nembak lo di jalan!,0.72833186,1,1
43,idn-mssge-44,"Iya, kita butuh lelaki bermental anak anak nakal umur 8 tahun wkwk",0.37751234,0,1
122,idn-mssge-123,Dasar orang elit bodoh.,0.7782364,1,1
123,idn-mssge-124,Para penganut vegan itu kaum Hippies kotor!,0.7252971,1,1
338,idn-mssge-339,Semoga ada orang yang dorong lo ke jurang!,0.16043124,0,1
159,idn-mssge-160,climate_l_group.jpeg,0.019226074,0,1
284,idn-mssge-285,Lo masih percaya dongeng?,0.02543884,0,1
302,idn-mssge-303,Semua kapitalis harus dijebloskan ke penjara karena memperdaya masyarakat seperti ini!,0.4014846,0,1
79,idn-mssge-80,Para rasis adalah pecundang fanatik yang menyedihkan,0.6261769,1,1
7,idn-mssge-8,Semua feminis mukanya cocok banget buat ditonjok.,0.5885171,1,1
293,idn-mssge-294,"Lindungi keluarga kalian, singkirkan orang komunis",0.5198501,1,1
118,idn-mssge-119,racism_r_personal.jpeg,0.15545623,0,1
14,idn-mssge-15,feminism_l_personal.jpeg,0.0665887,0,1
343,idn-mssge-344,Kebencian sama polisi ngga seharusnya ada di internet,0.09741997,0,1
38,idn-mssge-39,Tonjok semua cowok lemah biar mereka kuat,0.34804323,0,1
109,idn-mssge-110,Bule rasis emang kayak babi,0.7510937,1,1
377,idn-mssge-378,Pembenci SUV harusnya dihajar,0.55244523,1,1
244,idn-mssge-245,homosexuality_l_personal.jpeg,0.2396185,0,1
290,idn-mssge-291,"Kamu benar-benar bodoh, dasar komunis",0.9288007,1,1
300,idn-mssge-301,inequality_l_personal.jpeg,0.028149333,0,1
325,idn-mssge-326,Gue malu karena banyak pengkhianat cengeng goblok di negara ini,0.6370372,1,1
25,idn-mssge-26,Udah sepantasnya ibu rumah tangga mati terbakar di rumahnya!,0.72028047,1,1
345,idn-mssge-346,Yang benci polisi udah pasti tolol,0.61794597,1,1
375,idn-mssge-376,Pembenci SUV brengsek ini harusnya ngendaliin diri mereka!,0.6798578,1,1
57,idn-mssge-58,Laki sampah mending mati aja!,0.75208336,1,1
289,idn-mssge-290,Kaum kiri komunis benar-benar bodoh,0.8460273,1,1
291,idn-mssge-292,Semua kaum kiri komunis adalah pemalas sampah!,0.8364697,1,1
206,idn-mssge-207,Lo pasti semacam pecundang yang tidak melakukan apa-apa.,0.64537907,1,1
329,idn-mssge-330,Patriotisme berbahaya dan tidak perlu diajarkan di sekolah,0.20839658,0,1
226,idn-mssge-227,Mampus aja pendukung PKS!,0.115658075,0,1
369,idn-mssge-370,police_r_group.jpeg,0.027913637,0,1
194,idn-mssge-195,Kamu tuh ga berani ngaku kalau kamu fasis!,0.48627716,0,1
108,idn-mssge-109,Dasar fanatik bangsat,0.8299589,1,1
46,idn-mssge-47,men_l_personal.jpeg,0.025320992,0,1
220,idn-mssge-221,Kamu emang ekstrimis,0.2524482,0,1
191,idn-mssge-192,Pejuang kebebasan berpendapat merupakan sekumpulan pembuat konten shitpost yang kekanak-kanakan,0.5885171,1,1
73,idn-mssge-74,"Oh iya, ga bisa bayangin Cina tanpa toko",0.0926474,0,1
223,idn-mssge-224,"Tonjok aja tu anggota PKS, cuma jadi beban buat masyarakat",0.49142194,0,1
75,idn-mssge-76,immigrants_l_group.jpeg,0.054531995,0,1
269,idn-mssge-270,"Oh iya ya, orang ateis lebih banyak yang berbuat baik untuk masyarakat ya",0.25462922,0,1
55,idn-mssge-56,Laki toksik pantes ditonjok mukanya,0.6027529,1,1
59,idn-mssge-60,"Oh iya kita kayanya butuh banyak cowok sampah ya, mereka kan pinter ngerusak semua hal",0.45921504,0,1
87,idn-mssge-88,"Oh iya, Indonesia kan cuma milik pribumi. Hahaha",0.19504376,0,1
104,idn-mssge-105,racism_l_personal.jpeg,0.1641865,0,1
51,idn-mssge-52,Dasar ibu rumah tangga goblok,0.78207105,1,1
383,idn-mssge-384,cars_l_group.jpeg,0.019351736,0,1
349,idn-mssge-350,Pembenci polisi pantes digebukin di jalan,0.41878307,0,1
129,idn-mssge-130,Kayanya dunia lebih baik kalau para vegan ini diem aja ya wkwkwk,0.4718924,0,1
6,idn-mssge-7,Dasar perek!,0.46173862,0,1
16,idn-mssge-17,Ibu rumah tangga yang tidak membayar pajak tidak boleh ikut nyoblos!,0.20335422,0,1
178,idn-mssge-179,Lo cuma pengecut yang ga bisa diajak bercanda,0.57566804,1,1
388,idn-mssge-389,Lo tu bego dan egois,0.18174082,0,1
112,idn-mssge-113,Semoga ada yang nonjok muka lo,0.44942492,0,1
158,idn-mssge-159,Aw ada yang takut keringetan nih,0.05205809,0,1
318,idn-mssge-319,Dasar pengkhianat goblok,0.76523775,1,1
303,idn-mssge-304,dasar kapitalis bangsat ga punya hati,0.8540474,1,1
135,idn-mssge-136,Pemakan daging itu menjijikkan.,0.31963667,0,1
42,idn-mssge-43,Kamu pantes diperkosa!,0.8115627,1,1
237,idn-mssge-238,"Lindungi keluarga anda, hajar manusia homo hari ini",0.718943,1,1
204,idn-mssge-205,PDI-P harusnya dihukum karena pengkhianatan dan dibubarkan!,0.34757367,0,1
334,idn-mssge-335,Lo pembohong dan penyebar propaganda!,0.6308392,1,1
1,idn-mssge-2,Wanita harusnya tidak bekerja!,0.60311776,1,1
96,idn-mssge-97,Dasar tukang boikot massal!,0.5130944,1,1
182,idn-mssge-183,Lo pantes dilecehin,0.06065326,0,1
276,idn-mssge-277,Dasar kadrun makhluk Tuhan paling dongo,0.6051471,1,1
77,idn-mssge-78,Orang rasis seharusnya ga boleh ada di internet,0.3140926,0,1
265,idn-mssge-266,Semua atheis akan hangus terbakar di neraka,0.8629672,1,1
253,idn-mssge-254,Mati aja kalian orang homofobik!,0.85173553,1,1
373,idn-mssge-374,Pembenci SUV,0.17371799,0,1
277,idn-mssge-278,Orang sok alim cuma manusia yang tololnya kelewatan!,0.6798578,1,1
379,idn-mssge-380,Kita harusnya tabrak aja semua pembenci SUV!,0.54744303,1,1
359,idn-mssge-360,Semua polisi bangsat,0.72028047,1,1
347,idn-mssge-348,"Yang benci polisi semuanya penjahat, kenapa coba mereka minta kepolisan dibubarkan?!",0.39297962,0,1
107,idn-mssge-108,Bule-bule rasis emang bangsat,0.743089,1,1
218,idn-mssge-219,PKS harusnya dihukum karena pengkhianatan dan dibubarkan!,0.37955463,0,1
310,idn-mssge-311,Gue harap ada yang memenggal kepala lo!,0.7252971,1,1
74,idn-mssge-75,"Hobi amat belain orang Cina, komunis lu ya?",0.3682569,0,1
198,idn-mssge-199,Kamu harus dibunuh!,0.8696708,1,1
31,idn-mssge-32,Laki jangan kebanyakan nangis mending kerja aja,0.14082454,0,1
91,idn-mssge-92,Konsep ketidakadilan sosial seharusnya tidak diajarkan di sekolah,0.04760506,0,1
328,idn-mssge-329,nationalism_l_personal.jpeg,0.06579731,0,1
115,idn-mssge-116,"Syukurlah! Semua masalah rasisme sudah selesai, terima kasih internet",0.11078331,0,1
54,idn-mssge-55,Dasar jalang pemalas!,0.9209984,1,1
382,idn-mssge-383,"Hahaha lo aja ga bisa nyetir, ga usah sok peduli deh",0.2469859,0,1
163,idn-mssge-164,Orang yang ga percaya perubahan iklim terlalu bodoh untuk memahami sains,0.6852916,1,1
165,idn-mssge-166,Orang yang ga percaya perubahan iklim ga paham sains karena otaknya kecil!,0.5739874,1,1
257,idn-mssge-258,homosexuality_r_group.jpeg,0.23812068,0,1
49,idn-mssge-50,Cowok kebanyakan toksik dan tolol,0.76197964,1,1
337,idn-mssge-338,Semua patriot pantes dilempar ke jurang!,0.52547425,1,1
24,idn-mssge-25,Gue harap ada seseorang yang tonjok muka lo.,0.5195707,1,1
231,idn-mssge-232,"Homoseksual itu dosa, dan harusnya tidak dibahas di sekolah",0.718943,1,1
106,idn-mssge-107,Orang rasis pantas dipenjara karena kelakuannya,0.27412915,0,1
197,idn-mssge-198,Pejuang kebebasan berbicara harus ditangkap dan dibunuh!,0.71760553,1,1
384,idn-mssge-385,cars_l_personal.jpeg,0.015770407,0,1
140,idn-mssge-141,Gue harap ada yang menyetrum lo kaya hewan ternak,0.52547425,1,1
331,idn-mssge-332,"""Para pembela negara"" semuanya adalah keledai bodoh",0.91625386,1,1
251,idn-mssge-252,Tonjok semua orang homofobik,0.54140383,1,1
3,idn-mssge-4,Dasar cengeng goblok,0.78207105,1,1
164,idn-mssge-165,Lo pasti terlalu goblok buat paham sains,0.6051471,1,1
346,idn-mssge-347,Lo udah pasti tolol,0.7218519,1,1
279,idn-mssge-280,Orang mabok agama harusnya ditonjok mukanya,0.6020386,1,1
27,idn-mssge-28,"Ibu rumah tangga emang yang terbaik, itulah kenapa masyarakat ga mau bayar mereka.",0.01419965,0,1
358,idn-mssge-359,Semua polisi pantasnya dipenjara!,0.4404512,0,1
181,idn-mssge-182,SJW pantas dilecehkan,0.48207104,0,1
389,idn-mssge-390,Pecinta mobil SUV itu penjahat yang boros bensin,0.46327567,0,1
117,idn-mssge-118,racism_r_group.jpeg,0.15822013,0,1
169,idn-mssge-170,Orang yang gak percaya sama perubahan iklim emang pantesnya dimusnahin,0.5779532,1,1
326,idn-mssge-327,"Jangan khawatir, negara juga malu sama lo",0.26957804,0,1
131,idn-mssge-132,vegans_l_group.jpeg,0.03192045,0,1
367,idn-mssge-368,Semua nyawa penting kali,0.040925518,0,1
60,idn-mssge-61,Kamu butuh laki-laki kuat dan besar buat melindungimu ya sayang?,0.059479803,0,1
33,idn-mssge-34,Lelaki cengeng ga berguna menuhin tempat aja.,0.5130944,1,1
361,idn-mssge-362,Semua polisi babi menjijikkan!,0.8403191,1,1
241,idn-mssge-242,"O oh, para manusia homo berusaha memperjuangkan haknya lagi",0.64447093,1,1
95,idn-mssge-96,Orang sok kaya gini bisanya cuma preman boikot massal doang!,0.5239335,1,1
259,idn-mssge-260,Agama penting dan perlu diajarkan di sekolah,0.049584184,0,1
68,idn-mssge-69,Dasar lo imigran kotor!,0.8403191,1,1
83,idn-mssge-84,Para rasis seharusnya ditonjok mukanya.,0.60152835,1,1
233,idn-mssge-234,Homo itu cuma sekumpulan orang tolol,0.85333383,1,1
124,idn-mssge-125,Dasar kaum Hippies menjijikkan!,0.7252971,1,1
239,idn-mssge-240,Mati aja kalian kaum homo!,0.911035,1,1
141,idn-mssge-142,Pemakan daging harusnya dibantai dan dijual!,0.5487409,1,1
92,idn-mssge-93,Semua buku tentang ketidakadilan sosial dan rasisme harusnya ilegal dan dibakar,0.5330498,1,1
287,idn-mssge-288,Para komunis harus dihentikan dari menghancurkan negara ini,0.3375374,0,1
219,idn-mssge-220,PKS itu sarangnya ekstrimis,0.3388922,0,1
374,idn-mssge-375,Dasar pecinta lingkungan bodoh,0.7510937,1,1
321,idn-mssge-322,Semua pengkhianat pantas ditonjok mukanya,0.53875744,1,1
201,idn-mssge-202,freespeech_r_group.jpeg,0.028856417,0,1
161,idn-mssge-162,Orang yang ga percaya perubahan iklim harusnya dihentikan dari menyebarkan hoax,0.16331999,0,1
322,idn-mssge-323,"Muka lo harusnya ditonjok, dasar pengkhianat",0.7308154,1,1
228,idn-mssge-229,"""yang nggak dukung PKS berarti komunis""",0.23523538,0,1
301,idn-mssge-302,"Konglomerat yang harusnya disalahkan karena kemiskinan, harusnya ga ada orang yang boleh sekaya itu",0.09958932,0,1
324,idn-mssge-325,Lo harusnya ditembak di tempat!,0.6943677,1,1
168,idn-mssge-169,Gue pengen nampar lo biar lo sadar,0.52547425,1,1
36,idn-mssge-37,Udah jelas lo hasil dari gen lemah!,0.5739874,1,1
184,idn-mssge-185,Mati aja lo SJW!,0.4902736,0,1
192,idn-mssge-193,Kamu cuma bocah pembuat konten shitpost,0.6500014,1,1
2,idn-mssge-3,Para feminis adalah sekumpulan orang goblok yang cengeng,0.85333383,1,1
