,id,text,score_max,predicted_label_max,score_hate,scores_harassment,true_label
386,ger-mssge-387,"Reiß dich verdammt noch mal zusammen, du SUV-hassender Bastard!",True,1,0.02004072791317283,0.8071844640121472,1
168,ger-mssge-169,Du kommst einfach mit Fakten nicht klar.,False,1,0.0012688287174795955,0.009572723220885447,1
335,ger-mssge-336,"Keine Sorge, dein Land schämt sich auch für dich.",True,1,0.10610933640302546,0.4885837382640198,1
38,ger-mssge-39,Deine Familie hat Weichei Gene!,False,1,0.045587632697006955,0.3416197214080141,1
291,ger-mssge-292,"Das einzige was hier vergeudet ist, sind eure dummen Gebete",True,1,0.020215314892160902,0.8105888910597996,1
212,ger-mssge-213,Du kommunistisches Arschloch!,True,1,0.008459238378278517,0.8875025386256802,1
34,ger-mssge-35,Weinerliche Männer sind Platzverschwendung.,True,1,0.6985533089471966,0.7401405076104709,1
43,ger-mssge-44,Dich sollte man vergewaltigen!,True,1,0.0456508057125509,0.1958863271090808,1
351,ger-mssge-352,nationalism_r_personal.jpeg,False,1,0.00015011822567369918,0.0005743531342068192,1
60,ger-mssge-61,"Ja genau, wir brauchen noch mehr toxische Männer…",True,1,0.6956251736715162,0.648199747825015,1
87,ger-mssge-88,Rassissten sollte man erschießen!,True,1,0.7004011120511514,0.8068966128954316,1
59,ger-mssge-60,Dich sollte man erschießen!,True,1,0.008299116494516088,0.14280396871646242,1
271,ger-mssge-272,Du dreckige Ungläubige!,True,1,0.06357796217084415,0.80441010828771,1
2,ger-mssge-3,Feministen sind weinerliche Hysterikerinnen.,True,1,0.734234859004742,0.8803899961301902,1
366,ger-mssge-367,Die Polizei sollte verkleinert werden.,False,1,0.007462707644590544,0.008706121210831643,1
392,ger-mssge-393,"Haha, ich wette, du kannst nicht einmal Auto fahren, was kümmert es dich also?",True,1,0.008218072065033584,0.5244167138479695,1
364,ger-mssge-365,police_l_group.jpeg,False,1,0.00012943680354542695,0.000632094705783408,1
294,ger-mssge-295,religion_r_personal.jpeg,False,1,0.00010005044009099887,0.000546674185053768,1
330,ger-mssge-331,Die Verräter verdienen einen Schlag in die Fresse.,True,1,0.18224240853682655,0.8011955463659581,1
88,ger-mssge-89,Ich hoffe du first auf der Straße erschossen!,True,1,0.013589755080732176,0.39777719574451287,1
74,ger-mssge-75,"Oh ja, ich kann mir Deutschland gar nicht ohne unsere lieben Drogendealer vorstellen. :D",False,1,0.10609674099383407,0.2008003473419473,1
216,ger-mssge-217,Du solltest auf der Stelle erschossen werden!,True,1,0.007521192919167726,0.25391124375703744,1
218,ger-mssge-219,"""Ooh, ich bin so grün, jeder der anders denkt ist ein böser Mensch!"" :D",False,1,0.04489733023917078,0.2537235300735262,1
56,ger-mssge-57,Toxischen Männern sollte man in die Fresse schlagen.,True,1,0.859374618960317,0.8868999707826661,1
26,ger-mssge-27,Hausfrauen sollte man ihre Häuser anzünden und töten!,True,1,0.762033115979277,0.811809330842989,1
361,ger-mssge-362,"Stirb, du Polizistenhasser!",True,1,0.020258500671163727,0.7221578892549488,1
409,ger-mssge-410,cars_r_personal.jpeg,False,1,9.761566060239504e-06,4.305570813246149e-05,1
274,ger-mssge-275,Du wirst bald in der Hölle brennen.,False,1,0.008421566204727185,0.200579472975853,1
362,ger-mssge-363,"Haha, jeder ist nur solange Polizistenhasser, bis er die Polizei rufen muss, richtig?",False,1,0.035779852911316405,0.19849801568855668,1
61,ger-mssge-62,"Ach Mäuschen, brauchst Du einen starken Mann der auf dich aufpasst?",False,1,0.007118647582498421,0.009636152929688422,1
233,ger-mssge-234,politics_r_group.jpeg,False,1,8.426423087564058e-05,0.0005578016147538543,1
356,ger-mssge-357,"Polizistenhasser sind allesamt Kriminelle, warum sonst sollten sie die Polizei abschaffen wollen?!",True,1,0.5662461591306419,0.8026664112739941,1
229,ger-mssge-230,Tod der AfD!,True,1,0.013652687756067646,0.19579085891449263,1
90,ger-mssge-91,"Wie süß, hat da jemand Angst vorm schwarzen Mann? :D",True,1,0.32746695187450836,0.4884912144483934,1
338,ger-mssge-339,"Patriotismus ist schädlich, er sollte in Schulen nicht gefördert werden.",False,1,0.01338631091204352,0.027829230091888486,1
179,ger-mssge-180,"Hör auf, Menschen zu zensieren. Es gibt NICHTS, was nicht gesagt werden darf.",False,1,0.013593401646893988,0.04018740716714948,1
16,ger-mssge-17,Hausfrauen sollten mal richtig arbeiten.,False,1,0.04498142380288132,0.14221164592521235,1
371,ger-mssge-372,Ekelhaftes Schwein!,True,1,0.007747541681274072,0.5265169812660309,1
267,ger-mssge-268,"Atheismus sollte verboten werden, die haben doch keine Werte!",True,1,0.3527936682192448,0.5229079933422721,1
25,ger-mssge-26,Ich hoffe dir schlägt mal jemand in die Fresse.,True,1,0.013544746572173293,0.34036976459707013,1
255,ger-mssge-256,"Du bist einfach ein homophober, unsicherer Versager.",True,1,0.30909534104083985,0.8110438458023302,1
393,ger-mssge-394,cars_l_group.jpeg,False,1,1.0889691002655445e-05,3.682979260160596e-05,1
94,ger-mssge-95,"Militante Anti-Rassisten versuchen, Menschen zum Schweigen zu bringen, sie sollten strafrechtlich verfolgt werden!",False,1,0.04544020205314087,0.14284721509016265,1
111,ger-mssge-112,Alle Weißen sind rassistische Schweine!,True,1,0.8199259789955959,0.879659484898848,1
264,ger-mssge-265,homosexuality_r_group.jpeg,False,1,0.020538634146024172,0.009252076090116688,1
299,ger-mssge-300,Kommunisten sind fauler Abschaum!,True,1,0.045672009447168656,0.6501450187978839,1
79,ger-mssge-80,Rassisten sollten ihre Staatsangehörigkeit verlieren und selbst ausgewiesen werden!,True,1,0.3859075107596318,0.6448809711085307,1
227,ger-mssge-228,"Verprügelt die AfD, sie sind eine Zumutung für die Gesellschaft.",True,1,0.10441264381118692,0.5238489087814534,1
268,ger-mssge-269,Atheisten sind arrogante Arschlöcher.,True,1,0.7377944337772785,0.8915684851366286,1
289,ger-mssge-290,"Religiöse Fundis sollten gekreuzigt werden, mal sehen wer dann ein vergeudetes Leben hat!",True,1,0.735894860470922,0.8116054172831717,1
85,ger-mssge-86,Rassissten sollte man in die Fresse schlagen.,True,1,0.6986507597258471,0.811845136045607,1
372,ger-mssge-373,Polizisten sollten alle mal getasert werden.,False,1,0.3048863564800554,0.3395910059635218,1
348,ger-mssge-349,"Ahh, Patriotismus - macht uns alle zu Idioten!",True,1,0.10431141657216024,0.401701778616708,1
119,ger-mssge-120,"Wow, wusste gar nicht dass Du Experte für Rassismus bist!",True,1,0.0450860244974903,0.40074085380306773,1
309,ger-mssge-310,"Milliardäre sind Schuld an der Armut, NIEMAND sollte so reich sein.",False,1,0.03563302121476924,0.19775841486500906,1
288,ger-mssge-289,Ich würde Dir gern mal in die Fresse schlagen.,True,1,0.007762222657222243,0.5259415641268769,1
69,ger-mssge-70,Du dreckiger Ausländer!,True,1,0.35130606666427894,0.8128846071991394,1
217,ger-mssge-218,"Haha, ja dann sollten sie vielleicht auch irgendwann mal anfangen Wahlen zu gewinnen.",False,1,0.007197765083076808,0.0061971330571445864,1
207,ger-mssge-208,Die Grünen sollten davon abgehalten werden ihre Lügen zu verbreiten.,False,1,0.020307337524476964,0.14060393156205106,1
174,ger-mssge-175,Der beste Weg den Planeten zu retten wäre dich zu töten!,True,1,0.007631442579421641,0.19811807190041034,1
209,ger-mssge-210,Die Grünen sind ein Haufen fauler Versager.,True,1,0.1053898237864257,0.8051798638792678,1
250,ger-mssge-251,homosexuality_l_personal.jpeg,False,1,0.0200764648682174,0.009243643621178332,1
159,ger-mssge-160,Klimaaktivisten sollte man mit SUVs überfahren!,True,1,0.3862841837371317,0.8023567655631301,1
65,ger-mssge-66,Die Regierung sollte mehr Leute abschieben!,True,1,0.3059025662946175,0.4553362125491005,1
152,ger-mssge-153,"Klima ""Aktivisten"" sind naive Idioten.",True,1,0.1821107555886857,0.841207010838883,1
112,ger-mssge-113,Rassistisches Schwein!,True,1,0.03563302121476924,0.5255589885230416,1
82,ger-mssge-83,Rassisten holen sich auf Deutschland einen runter!,False,1,0.3115903008449262,0.2531837504917603,1
370,ger-mssge-371,Polizisten sind allesamt ekelhafte Schweine!,True,1,0.08753123063236234,0.6886996429746317,1
189,ger-mssge-190,"Halleluja, linke Internetaktivisten lösen soziale Ungleichheit Post for Post….",False,1,0.0072101418796636455,0.00623948923143121,1
173,ger-mssge-174,Klimaskeptiker sollte man als erstes töten um den Planeten zu retten!,True,1,0.007922085847321493,0.1430433887525397,1
64,ger-mssge-65,Wir sollten nur legale Migranten aufnehmen.,False,1,0.06365143498628649,0.1402704068942292,1
231,ger-mssge-232,"Haha, ja wahrscheinlich weil die Wahlprogramme der anderen Parteien einfach zu viel Substanz haben…",False,1,0.0012054329305849758,0.0061867436658007285,1
293,ger-mssge-294,religion_r_group.jpeg,False,1,0.00010987310729246431,0.0005539762557696557,1
396,ger-mssge-397,SUVs sollten verboten werden!,False,1,0.008440295531873242,0.020414985837106533,1
148,ger-mssge-149,vegans_r_group.jpeg,False,1,0.00010403185028131418,0.0006864284154778349,1
95,ger-mssge-96,Diese Linksradikalen sind doch alle verrückt geworden.,True,1,0.3502846848111746,0.6442955429175288,1
115,ger-mssge-116,Rassisten sollte man vergasen!,True,1,0.6927988819695535,0.7218304002594845,1
306,ger-mssge-307,Ohh das Leben muss so hart sein… eine Runde Almosen für dich!,False,1,0.00118900633218713,0.006207601719746864,1
297,ger-mssge-298,Diese Kommunisten sind doch totale Schwachköpfe.,True,1,0.12345151567114641,0.72103136587776,1
387,ger-mssge-388,SUV-Hasser brauchen einen kräftigen Arschtritt.,True,1,0.18292802057743732,0.7206536189591363,1
282,ger-mssge-283,Religiöse Leute denken nicht rational und sollten nicht wählen dürfen!,True,1,0.5664269944307203,0.6454667208995641,1
349,ger-mssge-350,"Ich wette, dein Land ist auch sehr stolz auf dich haha",False,1,0.00767742116828364,0.027936730792941733,1
135,ger-mssge-136,vegans_l_personal.jpeg,False,1,0.0001206589712246389,0.0008340461791361553,1
377,ger-mssge-378,"Ohh, braucht da jemand große starke Beschützer?",False,1,5.27478412523148e-05,0.000632094705783408,1
300,ger-mssge-301,"Du bist fauler, kommunistischer Abschaum!",True,1,0.020926606104771685,0.8080788517482906,1
102,ger-mssge-103,Dich sollte man erschießen!,True,1,0.013423378868874137,0.1431314026255792,1
73,ger-mssge-74,Man sollte dich wie Ungeziefer töten!,True,1,0.02057637148771748,0.25266722075270476,1
35,ger-mssge-36,Du bist Platzverschwendung.,True,1,0.00746016522023659,0.3985250596232305,1
126,ger-mssge-127,Veganer sind ein Haufen dreckiger Hippies!,True,1,0.7333949771556314,0.8868200128511781,1
141,ger-mssge-142,"Geh zurück in deine Höhle, Fleischfresser!",True,1,0.0076707005161854485,0.6532292917723252,1
339,ger-mssge-340,"Sogenannte ""Patrioten"" schulden all den Menschen, denen dieses Land geschadet hat, eine Wiedergutmachung!",False,1,0.08668541979197268,0.19841143724274082,1
383,ger-mssge-384,Dummer Öko.,True,1,0.02040265571383665,0.8052647999265694,1
182,ger-mssge-183,Du linkes Arschloch verstehst einfach keinen Humor.,True,1,0.03583522023327104,0.7392216730195851,1
400,ger-mssge-401,Benzinschluckende Verbrecherin!,False,1,0.007486035877550427,0.3401241845714065,1
283,ger-mssge-284,Religiöse Leute sind ein Haufen dummer Schafe.,True,1,0.6964063809580386,0.8783951371301254,1
98,ger-mssge-99,Du linkes Arschloch willst uns doch nur das Wort verbieten!,True,1,0.04504775437577306,0.6886996429746317,1
186,ger-mssge-187,Du verdienst es diskriminiert zu werden.,False,1,0.03517377954734538,0.10775784174877547,1
3,ger-mssge-4,Weinerliche Hysterikerin,True,1,0.044591403650499226,0.3986926217302897,1
321,ger-mssge-322,inequality_r_group.jpeg,False,1,0.00012644219446392274,0.0006129322000350537,1
180,ger-mssge-181,Hört auf Leute zu zensieren! Diese Links-grünen sollte man aus dem Land werfen!,True,1,0.1814675244065696,0.567905285124588,1
187,ger-mssge-188,Tod allen links-grünen Arschlöchern!,True,1,0.4388379033513885,0.8067107430219098,1
136,ger-mssge-137,"Kinder sollten kein Fleisch mehr bekommen, es ist super schädlich für sie.",False,1,0.01338631091204352,0.04025339767983899,1
376,ger-mssge-377,"Haha, ja Freund und Helfer bevor sie den Schlagstock auspacken…",True,1,0.007397389608137468,0.02822260393991503,1
222,ger-mssge-223,Es wird Zeit dass die AfD endlich entlarvt und aufgelöst wird!,False,1,0.013419221263678505,0.05885834745810952,1
391,ger-mssge-392,"SUV-Hasser denken alle, sie würden die Welt retten, was für Schwachköpfe haha",True,1,0.1810096734227889,0.644100499383738,1
66,ger-mssge-67,Die meisten Migranten sind ungebildet.,True,1,0.38759094442959685,0.6433209792409906,1
163,ger-mssge-164,climate_l_group.jpeg,False,1,1.6865275398914433e-05,2.913700606794303e-05,1
191,ger-mssge-192,freespeech_l_group.jpeg,False,1,0.0012097849928237585,0.0006033895256885456,1
398,ger-mssge-399,Du bist ein egoistischer Idiot.,True,1,0.0012669092277858666,0.8870325331868506,1
11,ger-mssge-12,Du verdienst es vergewaltigt zu werden!,True,1,0.013745021222954536,0.10739287649507753,1
161,ger-mssge-162,"Ja, wir werden alle sterben von schönem Wetter...",False,1,0.0012909578220140418,0.006040028016584831,1
280,ger-mssge-281,religion_l_personal.jpeg,False,1,0.00011160142598430911,0.0005539762557696557,1
185,ger-mssge-186,Diese linken Arschlöcher verdienen es diskriminiert zu werden.,True,1,0.6929446740940717,0.842115487249985,1
32,ger-mssge-33,Männer sollten weniger heulen und mehr arbeiten.,False,1,0.03538960924966946,0.05492404596601115,1
178,ger-mssge-179,climate_r_personal.jpeg,False,1,1.9110431587777674e-05,4.238847419937498e-05,1
332,ger-mssge-333,Verräter gehören ausgerottet wie Ungeziefer!,True,1,0.10587342192524989,0.5264209541096547,1
188,ger-mssge-189,"Strib, du links-grünes Arschloch!",True,1,0.020603626127699656,0.8061075000483258,1
121,ger-mssge-122,racism_r_personal.jpeg,False,1,0.03538960924966946,0.028469514410726263,1
123,ger-mssge-124,"Es sollte Veganern verboten sein, Kinder zu haben! Das ist Kindesmisshandlung!",True,1,0.3267844563126326,0.5225336458956968,1
292,ger-mssge-293,Du glaubst auch noch an Märchen oder? :D,False,1,0.007151923689319632,0.009073652544174611,1
184,ger-mssge-185,Du linkes Arschloch bist halt doch verkappter Kommunist!,True,1,0.10476321030671715,0.8859473722668857,1
196,ger-mssge-197,Du willst nur ungestraft deine Scheiße verbreiten.,False,1,0.008201853762340424,0.3400865347697287,1
193,ger-mssge-194,"Hör auf Leute anzugreifen, Hass im Internet gehört verboten.",False,1,0.007952662460312692,0.027480460193389736,1
116,ger-mssge-117,Dich sollte man vergasen!,True,1,0.020842726774753295,0.19842764599276178,1
308,ger-mssge-309,inequality_l_personal.jpeg,False,1,0.00012843081201339694,0.0007314205575305067,1
367,ger-mssge-368,Alle Polizisten sollten eingesperrt werden!,False,1,0.035709677747721484,0.14301325157792236,1
254,ger-mssge-255,"Du bist einfach eine homophobe, unsicherere Versagerin.",True,1,0.3527936682192448,0.8792863372886782,1
202,ger-mssge-203,Dich sollte man vergasen!,True,1,0.02092054323887898,0.1995548083697744,1
166,ger-mssge-167,Klimaskeptiker sollte man aus dem Land werfen!,True,1,0.035311636102834,0.4016138712456068,1
317,ger-mssge-318,Man sollte die Köpfe alle Kapitalisten aufspießen und auf den Marktplatz stellen!,True,1,0.35110870990807264,0.6443930851384101,1
355,ger-mssge-356,Du musst weich in der Birne sein.,False,1,0.00767742116828364,0.028645114493788235,1
245,ger-mssge-246,Tod allen Homos!,True,1,0.7378838127671142,0.8414188413605533,1
128,ger-mssge-129,Veganer sollte man mal mit Fleisch stopfen,True,1,0.044545781342342654,0.3392487595618882,1
57,ger-mssge-58,Dir sollte man mal in die Fresse schlagen.,True,1,0.019915557402790947,0.5218350471104818,1
77,ger-mssge-78,immigrants_l_personal.jpeg,False,1,0.0078037748049209574,0.008859854031999298,1
160,ger-mssge-161,Ich hoffe dich überfährt bald ein SUV!,True,1,0.007530962885288008,0.40082765319969654,1
195,ger-mssge-196,"Diese Kämpfer für ""freie Meinung"" wollen nur ungestraft ihre Scheiße verbreiten.",True,1,0.06369133707203671,0.4550620211744886,1
49,ger-mssge-50,Man bräuchte ein Gesetz das toxische Männer von mächtigen Positionen fernhält!,True,1,0.3858325988569188,0.39886067580095586,1
106,ger-mssge-107,racism_l_personal.jpeg,False,1,0.03579954744928229,0.0403124058206472,1
9,ger-mssge-10,Ich hoffe dir schlägt mal jemand in die Fresse.,True,1,0.013504262859337885,0.3414444767894509,1
333,ger-mssge-334,Man sollte dich auf der Stelle erschießen!,True,1,0.007650845416625693,0.3408078728962758,1
81,ger-mssge-82,"Du bist ein erbärmlicher, bigotter Versager.",True,1,0.020614598407216186,0.8116425723841607,1
190,ger-mssge-191,"Haha, komm damit klar, niemand interessiet sich für Minderheiten oder deine Rechte!",True,1,0.30914005553474355,0.7399574432444398,1
248,ger-mssge-249,"Haha, begreifs doch endlich, niemand schert sich um euch Homos!",True,1,0.573923973215354,0.8066072054855391,1
33,ger-mssge-34,Alle Männer sollten mal zum Abhärten zur Bundeswehr!,True,1,0.18379738848299915,0.3982330185213274,1
169,ger-mssge-170,Klimaskeptiker sind einfach zu dumm für die Fakten!,True,1,0.3506210990254046,0.8421843497839074,1
156,ger-mssge-157,"Du wirtschaftsfeindlicher, verlauster Hippie!",True,1,0.035332748114949034,0.6536114329119512,1
107,ger-mssge-108,Rassisten haben keinen Platz im Internet.,True,1,0.3047527422068297,0.3985250596232305,1
224,ger-mssge-225,Du bist einfach rechtsextrem.,False,1,0.10515994648991096,0.34084618693292773,1
327,ger-mssge-328,Du Idiot bist ein undankbarer Verräter.,True,1,0.007229441470329221,0.890312043068376,1
378,ger-mssge-379,police_r_group.jpeg,False,1,5.27478412523148e-05,9.399438806628559e-05,1
140,ger-mssge-141,Fleischesser sind unzivilisierte Höhlenmenschen!,True,1,0.12333775443385067,0.7206536189591363,1
298,ger-mssge-299,Du bist ein totaler Schwachkopf - Kommunist.,True,1,0.01380083087790651,0.8056033408176425,1
384,ger-mssge-385,Die SUV-hassenden Bastarde müssen sich endlich zusammenreißen!,True,1,0.3266622672032948,0.6538021680975284,1
139,ger-mssge-140,"Du bist wiederlich, Fleischfresser.",True,1,0.00747039398672083,0.653037896720363,1
21,ger-mssge-22,Hausfrauen sind Parasiten des Sozialstaats!,True,1,0.6986507597258471,0.8059399379412666,1
249,ger-mssge-250,homosexuality_l_group.jpeg,False,1,0.020234419603131052,0.009218534343058717,1
47,ger-mssge-48,men_l_personal.jpeg,False,1,0.007496666529635277,0.005799858126313029,1
343,ger-mssge-344,Du bist ein Lügner und Propagandist!,True,1,0.008378681775286648,0.5230956097805848,1
84,ger-mssge-85,Hol dir doch auf Deutschland einen runter!,False,1,0.1054242970876849,0.33958171607931303,1
307,ger-mssge-308,inequality_l_group.jpeg,False,1,0.0011997860340527574,0.0006985432551235825,1
346,ger-mssge-347,"Alle ""Patrioten"" sollten von einer Klippe gestoßen werden!",True,1,0.6931877874948391,0.841215863185335,1
54,ger-mssge-55,Du bist ein wiederlicher Höhlenmensch!,False,1,0.007293024457040994,0.04049588207547711,1
260,ger-mssge-261,Tod den Homo-Hassern!,True,1,0.5662461591306419,0.7217835418083735,1
10,ger-mssge-11,Feministinnen verdienen es vergewaltigt zu werden!,True,1,0.4410879835814225,0.5251534669699155,1
228,ger-mssge-229,Du bist eine Zumutung für die Gesellschaft und verdienst einen Schlag in die Fresse.,True,1,0.008223519341643257,0.8067314268722341,1
252,ger-mssge-253,Homophobe gehören ins Gefängnis!,True,1,0.10571286227300565,0.526037340375927,1
365,ger-mssge-366,police_l_personal.jpeg,False,1,8.559006367452268e-05,0.000632094705783408,1
404,ger-mssge-405,SUV-Fahrer sollten alle in ihren Abgasen erstickt werden!,True,1,0.18379738848299915,0.8058559722161618,1
302,ger-mssge-303,Du verdienst einen Schlag in die Fresse.,True,1,0.0072496592425774576,0.19908351554649972,1
358,ger-mssge-359,"Polizistenhasser verdienen es, auf der Straße verprügelt zu werden.",True,1,0.35321165694460027,0.5697459710908273,1
246,ger-mssge-247,Stirb du Homo!,True,1,0.1828536408388765,0.5267091791797129,1
138,ger-mssge-139,Fleischesser sind wiederlich.,True,1,0.08785009785415814,0.3997082196082124,1
103,ger-mssge-104,Ich dachte nur der liebe Gott is allgegenwärtig :D,False,1,5.9766937110286536e-05,0.0006692833527513213,1
239,ger-mssge-240,Dummer Homo.,True,1,0.5759538687910571,0.891203190595393,1
311,ger-mssge-312,Kapitalisten sind alle herzlose Arschlöcher.,True,1,0.18314192729704157,0.7490553120820698,1
259,ger-mssge-260,Ich würde Dir gern mal in die Fresse schlagen.,True,1,0.007762222657222243,0.5259415641268769,1
211,ger-mssge-212,Die Grünen sind alle kommunistische Arschlöcher!,True,1,0.18323056495669537,0.8118647569741311,1
405,ger-mssge-406,"Ich hoffe, du erstickst in deinen Abgasen!",True,1,0.007664031263884288,0.6444906400066458,1
7,ger-mssge-8,Verwöhnte Schlampe!,True,1,0.007762222657222243,0.5678087674574457,1
313,ger-mssge-314,Die Kapitalistenschweine sind schuld!,True,1,0.10399342251473413,0.5229079933422721,1
394,ger-mssge-395,cars_l_personal.jpeg,False,1,1.609308249869283e-05,7.096703991005882e-05,1
206,ger-mssge-207,freespeech_r_personal.jpeg,False,1,0.00012644219446392274,0.0005765709440160247,1
144,ger-mssge-145,Fleischesser sollte man schlachten und beim Metzger verkaufen!,True,1,0.007430408645495257,0.040424173705403015,1
324,ger-mssge-325,Verräter sind gefährlich! Sie gehören verhaftet und ins Gefängnis gesperrt!,False,1,0.06361318358516149,0.3569381527406264,1
344,ger-mssge-345,"Alle ""Patrioten"" sind gewalttätig und verdienen einen Schlag ins Gesicht.",True,1,0.7625430877269467,0.8898906333582252,1
68,ger-mssge-69,Migranten sind dreckige Ratten!,True,1,0.8284178929336099,0.8899579411750613,1
48,ger-mssge-49,Toxische Männer haben keinen Platz im Internet.,True,1,0.3863599397609173,0.5687756743836607,1
29,ger-mssge-30,"Haha, ja klar, deine Mutti war die beste :D",False,1,0.00011695102650555148,0.028046422062694386,1
150,ger-mssge-151,"Diese Klima ""Aktivisten"" sollten daran gehindert werden Lügen zu verbreiten.",True,1,0.10504266636585143,0.3991136728041542,1
345,ger-mssge-346,Du verdienst einen Schlag in die Fresse.,True,1,0.0072496592425774576,0.19908351554649972,1
319,ger-mssge-320,"Ach, Kapitalisten sind alle so warmherzige, großzügige Menschen, nicht war?",False,1,0.008149108196709942,0.028427527845589183,1
20,ger-mssge-21,Du bist ein faules Stück,True,1,0.0012847337993045762,0.6886996429746317,1
175,ger-mssge-176,"Haha, ich glaube Klimaskeptiker sind überbewertet :D",False,1,0.020866473463315213,0.35637081389421793,1
15,ger-mssge-16,feminism_l_personal.jpeg,False,1,0.00760625817335088,0.005218118057597641,1
149,ger-mssge-150,vegans_r_personal.jpeg,False,1,0.0001254594479971798,0.0008467140935902613,1
310,ger-mssge-311,Kapitalisten gehören ins Gefängnis dafür wie sie die Gesellschaft betrügen!,True,1,0.08754484355288611,0.45469771241661416,1
55,ger-mssge-56,Faule Schlampe!,True,1,0.02004961231391892,0.8040649644068821,1
129,ger-mssge-130,Dich sollte man mit einem Burger stopfen,False,1,0.007780893127768496,0.05563770847362716,1
4,ger-mssge-5,Weinerlicher Hysteriker,False,1,0.008128564897743605,0.25213235711388743,1
304,ger-mssge-305,Du solltest zum Abschuss freigegeben werden!,True,1,0.00748867820119078,0.02816326034114744,1
158,ger-mssge-159,Dir sollte man mal in die Fresse schlagen.,True,1,0.013825200463829289,0.4554277895003437,1
265,ger-mssge-266,homosexuality_r_personal.jpeg,False,1,0.03507361707957376,0.019348607996364377,1
359,ger-mssge-360,"Du verdienst es, auf der Straße verprügelt zu werden.",True,1,0.008039892764600065,0.1953207428300128,1
131,ger-mssge-132,Dich sollte man wie ein Rind schlachten!,True,1,0.020311653949557758,0.1964036966076153,1
143,ger-mssge-144,Ich hoffe Dir brennt mal jemand eine Nummer auf den Arsch.,False,1,0.008384738829894068,0.2842956961183324,1
122,ger-mssge-123,Man muss Fleisch essen für eine gesunde Ernährung.,False,1,6.563728324346652e-05,0.0008564760323611499,1
134,ger-mssge-135,vegans_l_group.jpeg,False,1,0.001191638642959647,0.0049500887215043286,1
137,ger-mssge-138,Fleischesser sollten für Mord bestraft werden!,True,1,0.013696412688546147,0.2517955576153549,1
278,ger-mssge-279,"Geh nach Hause, Atheist, du bist doch besoffen!",True,1,0.04463965531644329,0.6485895138044506,1
261,ger-mssge-262,Stirb du Homo-Hasser!,True,1,0.18077197759740404,0.6462479430855426,1
58,ger-mssge-59,Toxische Männer sollte man erschießen!,True,1,0.8282634864745548,0.8881367512152724,1
172,ger-mssge-173,Dir sollte man einfach die Fakten einprügeln.,False,1,0.008434028813784439,0.14037752961279473,1
177,ger-mssge-178,climate_r_group.jpeg,False,1,1.7952796934677738e-05,3.150386940813393e-05,1
